id,class
564092406480793601,1
564095472118554624,1
564099641604861952,1
564101649216835584,1
564101907741147136,1
564115680539074560,1
564123297940393984,1
564123576488325120,1
564125632364150784,1
564125884404084736,1
564126550535073793,1
564130793702690816,1
564151740195299331,1
564152091094966273,1
564152650803867648,1
564156076849762304,1
564178493366231040,1
564182473198682113,1
564183620990947328,1
564184294805884928,1
564186104245395456,1
564201969057665025,1
564204278122692608,1
564213138175053827,1
564218232811577345,1
564218476882309120,1
564219146100281344,1
564221516402159617,1
564225157934620672,1
564226078932467712,1
564227478546550787,1
564228341918887936,1
564231359842222082,1
564234488839155713,1
564234864980140032,1
564238050700853248,1
564252361204301824,1
564265649829339136,1
564271047428825089,1
564271182644793344,1
564304123844366336,1
564304967566368768,1
564310007034826753,1
564310213751103488,1
564313315132706816,1
564330527004852224,1
564447638716940289,1
564448879593414656,1
564463206731485184,1
564464214501097472,1
564469092870942720,1
564470367121453056,1
564471380008120320,1
564472764786946048,1
564473244049100801,1
564473358293561344,1
564474287415779328,1
564500827016937472,1
564563112477855744,1
564563699315519488,1
564568195965915138,1
564569836270145537,1
564572934539575298,1
564573415231991810,1
564576651867336704,1
564576877151793153,1
564577179955372033,1
564577480812797952,1
564579451670122496,1
564579655643332608,1
564581658205388801,1
564581800304209921,1
564582526866718721,1
564583592500948992,1
564583764073136129,1
564591242567507968,1
564596092101488640,1
564621618279112704,1
564623262232354817,1
564623566747226113,1
564639863526674433,1
564642621206065153,1
564138297333936130,1
564650389673623554,1
564655769329889281,1
564656982372925440,1
564664537132314624,1
564802009560543232,1
564802393402253313,1
564811133077692418,1
564815112566218752,1
564824605353725952,1
564829394716614658,1
564857002162417664,1
564876831309185025,1
564877365143404544,1
564894579573678080,1
564908069126414338,1
564908152718888961,1
564911967291572225,1
564914515431919618,1
564948368950956032,1
564955123068063744,1
564973618070044672,1
564977273800257537,1
565008920004276225,1
565027453643411456,1
565102960708177920,1
565103225213177856,1
565103397821370368,1
565103640096956417,1
565103820611387392,1
565111658172153856,1
565119799672709120,1
565125316335923200,1
565139679595335680,1
565141645818347520,1
565142403258920962,1
565142573811900417,1
565147016775598080,1
565149118151266304,1
565150073261408256,1
565154066628878336,1
565154473648349184,1
565155026931572737,1
565238525558140928,1
565243831281414144,1
565249024685391872,1
565251657986887680,1
565252393592299520,1
565262140404408322,1
565268326344310784,1
565276938823274497,1
565284591825862657,1
565285577256620032,1
565305466516168705,1
565318691966173186,1
565332811130097666,1
565333403940454401,1
565363767090085896,1
565367955673067523,1
565499818605559808,1
565502656488419328,1
565504073282363392,1
565506048849879041,1
565511543853711360,1
565513943251439618,1
565518968048611328,1
565522657635237888,1
565598976268070912,1
565601632017481728,1
565601757104201728,1
565609604743430145,1
565614972995391490,1
565641831174926340,1
565646010001915905,1
565646165715476482,1
565646715064438785,1
565665227472400385,1
565669260631228417,1
565671526750748673,1
565717648018014210,1
565871271871664128,1
565889156493377536,1
565898228328325121,1
565900500273750019,1
565907156810354688,1
565907888468918273,1
565921643357548546,1
565922803669798912,1
565923059425894402,1
565933730246963201,1
565947979463663616,1
565948953167134720,1
565963395854524416,1
565973411470802944,1
565974921789321216,1
565977826726514688,1
565979018965827584,1
565984048762605569,1
565984194304946176,1
565984658337574913,1
565985140930011137,1
565997342453952513,1
565999306868793344,1
566029071151554560,1
566030924769677312,1
566069774132969472,1
566219692822384641,1
566220511856689153,1
566252388529762304,1
566288098800467968,1
566322150228131840,1
566342261920002049,1
566382674353590272,1
566383161874350080,1
566390342711517184,1
566392972078772224,1
566393259375984641,1
566402150084141056,1
566419550561132544,1
566422876463828993,1
566431112130748416,1
566439295133974528,1
566440562602311680,1
566444054083534848,1
566463842520014848,1
566467934315220994,1
566476314807242752,1
566600109631500288,1
566607310639087616,1
566621553283301376,1
566639117765984256,1
566639374704844800,1
566653687032840192,1
566657542504599553,1
566661774083375106,1
566662339303571457,1
566664477052272640,1
566681557092814849,1
566681961700540416,1
566683709118881792,1
566712051280912384,1
566717938162741249,1
566725356636602368,1
566729463711682560,1
566789328601235456,1
566790725279285249,1
566800915798429697,1
566812527548698624,1
566814794993659906,1
566956262571528192,1
566957606191656960,1
566960682428428288,1
566973242397974529,1
566976411328847872,1
566977690876801024,1
566979937148891136,1
566980228317462528,1
566980429094608896,1
566981842260463616,1
566982304695066624,1
566982568978173953,1
566984662825041920,1
566984979595661312,1
566989876693045248,1
567012343490433024,1
567020043997679616,1
567021239558885377,1
567023361419538432,1
567024301207867393,1
567027161979031552,1
567039911681744896,1
567087278368256001,1
567087961628741632,1
567089770258776065,1
567102265157517314,1
567105511796277249,1
567111646414667776,1
567111914690719744,1
567112094458589184,1
567114172094500865,1
567116105484079104,1
567116396518449153,1
567119066784354304,1
567124070727417856,1
567138070592761856,1
567146536984141824,1
567147633442304002,1
567148844107182081,1
567150506154680322,1
567157783465037824,1
567167540078845954,1
567177422903463937,1
567178485442289664,1
567294785682432000,1
567295434155372546,1
567300331655401473,1
567320239441203200,1
567322536942514176,1
567344465669394432,1
567348076449251330,1
563395573995556864,1
567352928105549824,1
567356764161445888,1
567370583365533696,1
567395682462756864,1
567406420887609344,1
567438925556232192,1
567439779776565249,1
567488328329474048,1
567512874088550401,1
567515549454696449,1
567516151232483328,1
567683760377049088,1
567760734277607425,1
567761347866542081,1
567798387723227137,1
567798890418941954,1
567808215275274240,1
567813510953971712,1
567820433988313088,1
567777586022187008,1
567842728907685888,1
567858500648472576,1
567880290800107520,1
567889688247271424,1
567890705475063808,1
567893100066136065,1
567893216651010048,1
567893725181059074,1
567894312110915584,1
567894487902584832,1
567895586713796608,1
567898155255201792,1
567909969783169024,1
568058584413687808,1
568071726808100864,1
568077312526311424,1
568234474359656448,1
568401125080215552,1
568402921521590272,1
568404222942838784,1
568406801965850624,1
568407923493380096,1
568413236577603584,1
568466372889600001,1
568490109848432641,1
568509844526747649,1
568543518966325248,1
568544959441334272,1
568545738906574849,1
568549193054355456,1
568554621523894272,1
568556048996540416,1
568563132433629184,1
568565440181628928,1
568596738749161473,1
568599635822055425,1
568599926843842560,1
568625170308567040,1
568757575799300096,1
568764876086059008,1
568766661005676544,1
568777508310495233,1
568777949001809920,1
568779811801313281,1
568805794432622592,1
568814112462893057,1
568819568535142400,1
568824290168012801,1
568825736552849409,1
568827516720295936,1
568864544300396544,1
568966637929570304,1
568971733606260736,1
569008534463123456,1
569154735976001536,1
569156360455069696,1
569164501917900801,1
569243299707555840,1
569250955331543042,1
569253125074362368,1
569256413945573376,1
569256496686456832,1
569261529754935296,1
569263929643433985,1
569270647223943168,1
569273738358865920,1
569277645898309632,1
569278980584542208,1
569295613268865024,1
569316681887182848,1
569319181595889665,1
569349745828888577,1
569357057721151488,1
569357473813032960,1
569358084939890688,1
569358377874296832,1
569359364412313600,1
569365632338288640,1
569368409097547776,1
569387677000331265,1
569392025465954304,1
569395893776060416,1
569400163535605760,1
569401835183849472,1
569402113551409153,1
569402290542653441,1
569402987459833856,1
569406155354738688,1
569406729462681600,1
569407321543217153,1
569416840306417664,1
569517602017574912,1
569519293219667968,1
569529319795654656,1
569535779170598912,1
569536244641865729,1
569542746484158464,1
569552260427968512,1
569554168609837057,1
569556470158594049,1
569558314700263424,1
569564933928591360,1
569567693625405441,1
569567773916942336,1
569568013722058752,1
569569004970311680,1
569570858974388224,1
569577269980585986,1
569577286308986880,1
569578078445248512,1
569578289389371392,1
569584925864648706,1
569614715359518720,1
569616022954774528,1
569617468114796545,1
569623227816939521,1
569668134539362305,1
569671996268777473,1
569682453016776704,1
569691335457964032,1
569694857717014528,1
569695415257444353,1
569704810318061569,1
569717690757193728,1
569720771863564288,1
569841838682714112,1
569848471227895808,1
569850592476172288,1
569858945713643521,1
569859372203028480,1
569860421605322752,1
569860500420501504,1
569860512319717376,1
569862286703235072,1
569865881515393024,1
569869346035654657,1
569880492436103169,1
569893126883684352,1
569893533387235328,1
569900307574079489,1
569900744935116801,1
569901098762428416,1
569902797484916736,1
569906877875798016,1
569907086550831104,1
569925379789611008,1
569940018535518209,1
569941072287293440,1
569972827824238593,1
569974321545940992,1
569999708246167553,1
570027318652968960,1
570044175174868992,1
570044560425902082,1
570195137994731520,1
570201881953177600,1
570202296576905216,1
570204447718010880,1
570206807475429376,1
570207292538294272,1
570207980420882432,1
570209000463081473,1
570214823767760897,1
570215439244124160,1
570215816693547009,1
570215950181658624,1
570218697459159040,1
570225418499969026,1
570228932198449152,1
570231099336613888,1
570232796511387649,1
570234095508307969,1
570236419026886657,1
570236815841607680,1
570242412808933376,1
570245637607985152,1
570250829850124288,1
570251901461237760,1
570269741744586752,1
570270052949336066,1
570272547494887427,1
570277447394054144,1
570279209408602112,1
570283338537295873,1
570284042886758400,1
570290612378972161,1
570328849721921540,1
570330459281825792,1
570348073580253184,1
570348218501836800,1
570363079663362049,1
570364251568623616,1
570365870800662528,1
570370489383657473,1
570378011154845696,1
570388297500921856,1
570390104193114112,1
570390526995750912,1
570393858900512768,1
570393868467712001,1
570398012893208576,1
570398056903897088,1
570410291881603072,1
570411689788592128,1
570595855444660224,1
570598027355918339,1
570609737663844352,1
570610617725251584,1
570613662181797888,1
570626981097803776,1
570629981950377984,1
570630155061882880,1
570648283485495296,1
570655885695037440,1
570666574006358016,1
570686960341295105,1
570687803438309377,1
570697014461079552,1
570701458368110592,1
570701468778393600,1
570707591807913984,1
570740898147016706,1
570746570196574209,1
570753596226215936,1
570755345573912577,1
570756147361263616,1
570756924305768448,1
570761997438083072,1
570770223420170240,1
570780522009337856,1
570918326240567297,1
570939642100338688,1
570940582291501056,1
570967398095962112,1
570979028859035648,1
571003824653135872,1
571004239553662976,1
571004874147684352,1
571004884666986496,1
571007594455801856,1
571012898404868097,1
571013216580591616,1
571016919622529024,1
571017984547917825,1
571022296846114817,1
571022970140778496,1
571023608732127232,1
571033505276121088,1
571050971431723008,1
571061502586695680,1
571075645477920768,1
571094619531976704,1
571131698613764098,1
571270834284838912,1
571272938571374592,1
571274827773976576,1
571275177746665472,1
571275673429512192,1
571276203543425024,1
571276357503721472,1
571276583379607552,1
571285642795212801,1
571286310272548865,1
571292685832724480,1
571302896136003584,1
571305463788257280,1
571354100576722944,1
571366022038618113,1
571366302205517824,1
571366961172631552,1
571370337096622080,1
571396272864698369,1
571441763698802688,1
571442258681192448,1
571461934387765249,1
571473099817820160,1
571499576152231936,1
571504864179699712,1
571665536955879424,1
571684689196552192,1
571728085176852480,1
571737860073603072,1
571774359645253632,1
571776873060958208,1
571785683255181313,1
571787343687917568,1
571788160847368192,1
571845428557312000,1
571845457133080576,1
571854966597521408,1
571897828253048833,1
572010494107598849,1
572016553622822914,1
572020834451116032,1
572057907229011968,1
572059829726007297,1
572249928463851521,1
572145335302164480,1
572204238639636481,1
572364571891134464,1
572369548919353344,1
572374251711430658,1
572386784039989248,1
572433042729353216,1
572513779700908032,1
572514325371494400,1
572514821029175296,1
572518733010345985,1
572519118592737280,1
572519882740408320,1
572520201448775680,1
572523107048689666,1
572530408392425473,1
572611563980374016,1
572861516015222784,1
575072403501490176,1
572863931082924033,1
572876230808100864,1
572913212158562304,1
575766345284993025,1
574521350091579393,1
574558159404138496,1
574574921734483968,1
574582032015077376,1
574598483065311235,1
574702665008988160,1
574898484479815681,1
574902750485467136,1
574902871524667395,1
575325552241958912,1
575333119613534208,1
575392724679069697,1
575647986341928962,1
575656066446311424,1
575657826158149633,1
575658083969470464,1
575671613586194432,1
575682770086817792,1
575787380889681920,1
575805041665245184,1
575990551171997696,1
576032433067405312,1
576032789742665728,1
576084901109202944,1
576205458471530496,1
576223568477995008,1
576356654503075840,1
576363932983668737,1
576399192844820480,1
576399772183109632,1
576405018603085824,1
576411367202287617,1
576447126718140416,1
576467854683451392,1
576472787893788673,1
576477153484759040,1
576491523203862529,1
576503356543381504,1
576759189718069248,1
576685571269091328,1
576688228557783040,1
576689359648337921,1
576698098388455424,1
576711837636542464,1
576732953474125825,1
576740108843499520,1
381988216292655104,1
381989237072990208,1
381989256404533251,1
381989513691529216,1
382350557957984256,1
382350622411874305,1
382518137582661632,1
382518148617863168,1
382518158470311936,1
382518676865294336,1
382606225520615424,1
383627629766508545,1
383627770506399744,1
383627997950910464,1
383698416171118593,1
383698818698457089,1
383699280130617345,1
383730558863290368,1
383730982513168384,1
383731135668162560,1
384042596680474624,1
384042724522872832,1
384042812473233408,1
384042907067363328,1
384043097996283905,1
384043149124845568,1
384043241659588608,1
384439219432603649,1
384439403315077120,1
384439557267021824,1
384716487937626114,1
385439886875975680,1
385440245648334849,1
385440354779947008,1
385440480130908160,1
385440585462472704,1
385951118313783297,1
385951172789415936,1
386297683360485378,1
386297832723857408,1
386297900524781569,1
387255402691166208,1
387255604999245824,1
387255632023142401,1
387255672816947201,1
387255742610157568,1
387255793210257409,1
387255913167327232,1
387256000572440576,1
387256047703846912,1
387256084374638592,1
387256194965852160,1
387256287018225664,1
387966950740987904,1
387967027802943488,1
387967092277796864,1
387967465843470336,1
387967497569185792,1
388687402807480320,1
388687673310707712,1
388687711344660481,1
388687867943206912,1
388687959324495872,1
388688157585072129,1
388688365836443650,1
388688463534358528,1
388759624083443712,1
388759928191459329,1
388760098945769472,1
388760285885902848,1
389082346080575488,1
390255415465750528,1
390255464522346497,1
390255627974365184,1
390255798145658880,1
390255841338601472,1
390255917867859968,1
390256070762852352,1
390256100517220352,1
390256164203532288,1
390959087208263680,1
390959138970140672,1
390959173564784640,1
390959260420423680,1
390959354922299392,1
391665985398128640,1
391666021628534784,1
391666068554399744,1
391666289577455616,1
391666555362082816,1
391983179038330880,1
391983378297139200,1
392322078906413056,1
392322287203921920,1
393477914546552832,1
393477949275373568,1
393477966341996544,1
393899668507086848,1
393899824308703232,1
393899865786167297,1
393900062733905920,1
393900483292561409,1
394158518061645824,1
394158588999905281,1
394158718972993537,1
394158771145957376,1
394158812900233216,1
394158823469903872,1
394158831074148353,1
395009994506002432,1
395010046045605888,1
395010156632633344,1
395010596669628416,1
395010752488017920,1
395010782229831680,1
395010858415177728,1
395010958898118656,1
395011348762865665,1
395011545718980608,1
395289949404008448,1
395290061798785025,1
395290163724574720,1
395290785249103872,1
395290809752645632,1
395584155100012544,1
395584226189250561,1
395584547145777152,1
395993247731822593,1
395994823473106944,1
396087050585141248,1
396087100279234560,1
396087466953691136,1
396087806457438208,1
396087845183451136,1
396088251326283777,1
396088524962664448,1
396088599193481216,1
396088649743233024,1
396088690104999936,1
396088726524157952,1
396088759583653888,1
396088816248696832,1
396088881646292992,1
396088923832610817,1
396281140392124416,1
396281466205663233,1
396281586770903040,1
396281634032332800,1
396281810025328640,1
396282035406266368,1
396715461548580864,1
396715716251897856,1
396715751941226497,1
396715789308293120,1
396715996280397824,1
396716085916876800,1
397575676892426240,1
397575725806387202,1
397575759084023808,1
397575827816062976,1
397575992685776896,1
397576145572347904,1
397576310827909120,1
397576347226103810,1
397750394316546048,1
397751160628457473,1
397751417227603968,1
397751970884091904,1
398112490543796224,1
398112706722422784,1
398112736699088896,1
398112830445993985,1
398112876285534208,1
398239790232899585,1
398239800987090945,1
398240074921308160,1
398648903530057730,1
398648960014761984,1
398649251015573505,1
398649355055288321,1
398649408994037760,1
398651307306659840,1
399352569924841473,1
399352674828550144,1
399353304997560320,1
399353569280655360,1
399353666081009666,1
399353882830073857,1
399354426499944448,1
400656619417006080,1
400656750082150400,1
400656794147508224,1
400656837193629696,1
400656887915360256,1
400656938930675712,1
400656992408055808,1
400657095617310720,1
400657418780033024,1
400657477005361152,1
400715447051366400,1
400715537606402049,1
401010180545994752,1
401010444971679745,1
401077229821521921,1
401077862016380928,1
401745025941258240,1
402166370474795008,1
402274871230480384,1
402275322239799297,1
402275391701647361,1
402275423448338432,1
402275514099855361,1
402275585147150336,1
402275735882051584,1
402276179735879680,1
402276246593093632,1
402276334367277056,1
405464396932997121,1
405464470442369027,1
405464540692762625,1
405464637254017024,1
405464683630436353,1
407173779068952577,1
407173798119493632,1
407174097508917248,1
407174558932672512,1
407992689225773057,1
407992802606211073,1
407992874416865280,1
407993227040415744,1
407993460096897024,1
407993575712894976,1
407993800494047232,1
407993922497945600,1
407993981063020544,1
410204717529038848,1
410204718703448064,1
410204774735179776,1
410204801163460608,1
410204938262695936,1
410205112112381952,1
410205178546376704,1
410574591354892288,1
410574723026661376,1
410574843688415232,1
410575630002946048,1
410576223379533825,1
410576547293048834,1
410576848997740544,1
410577155051900928,1
410577292671217664,1
410577414234714112,1
410577588759699456,1
410577874626682881,1
410828983731617792,1
410829189776826368,1
412646376346898432,1
412646551148716032,1
412646750327824384,1
412646825275842560,1
412646845274259456,1
412646984084750336,1
412885967410720768,1
414241855128498176,1
414241877584777216,1
414241926486163456,1
414241969846898688,1
414241978126069760,1
414467871293460480,1
414468033596227585,1
414468083659452416,1
414468222427996160,1
414468390938349568,1
414468550112198656,1
414468693737750528,1
414468905755635713,1
414469495030161409,1
414469654107525120,1
414469743911763968,1
414469837209882625,1
414469984480268288,1
414844977764519936,1
414845063055675392,1
414845908610580480,1
415244982597861376,1
415245031708962816,1
415245149703135232,1
415245256494313472,1
415245373490225152,1
415245642995224576,1
415245685428985856,1
415245815204966400,1
415259050759041024,1
415719937525551105,1
415720056719290368,1
415720177435570176,1
415720705267744768,1
415720933341417474,1
416069082325061632,1
416069167091949569,1
416069222683271169,1
416656673558638592,1
416656781272551425,1
416656929713164288,1
416972490972221441,1
416972627274506240,1
416972648048889857,1
416972838336086016,1
416973028816220161,1
416973275520962560,1
416973400720961536,1
416973461097967616,1
416973522364149761,1
416973641977315328,1
416974351028604928,1
417388153092063232,1
417388284055023616,1
417449126037442560,1
417449824674258944,1
418190908161409025,1
418191172691980288,1
418191367995535360,1
418191478418972673,1
418191595150663680,1
418191664545402880,1
418191905881464833,1
418192055815241728,1
418192323122446336,1
418192899906338816,1
418193058153263104,1
418193142139998208,1
418193364048019456,1
418824952767213568,1
418825084275417088,1
418825364131954688,1
418825902621859840,1
418826551489097728,1
418826680233230337,1
419586095060230144,1
419586150605402112,1
419586276057038848,1
419586439471321088,1
419586551551492096,1
419587060358324224,1
419587239341867008,1
419587431990439936,1
419587708101480448,1
419587822383689728,1
419587899319787520,1
419588783521030145,1
419590343546261504,1
419590472223297536,1
420041790205349890,1
420631812902096897,1
420631875921514496,1
420632141706170368,1
420632216406720512,1
420632903781855232,1
420633053317169152,1
420633145281507330,1
420633339540680704,1
420633584794222592,1
420634203273707520,1
421038669902794752,1
421038721316581376,1
421038832444657664,1
421039079182974976,1
421039249241014272,1
421039456523522048,1
421039578858799104,1
421420517552168960,1
421422445585657856,1
421474211878940673,1
421474233328611328,1
421743767423426561,1
421744082742804480,1
421744235935580161,1
425483093688852480,1
425483369330135040,1
425483429921050624,1
425483568144322561,1
425483616299130881,1
425483703125413888,1
425483806909276161,1
425483845324902400,1
425484027538059264,1
425484251409031168,1
425484536613335040,1
425484699574611968,1
425484802393784320,1
425729860716093441,1
425730411239440384,1
426105940383764480,1
426106193057042432,1
426106275307335681,1
426106457163968512,1
426106502290501633,1
426106653386096640,1
426106690702807041,1
426965972612706304,1
426966167836561409,1
426966405339029504,1
426966514353180675,1
427958402757574657,1
427959016044507136,1
427959084348739585,1
427959377710952448,1
427959480089710592,1
427959553930448896,1
427959766019608577,1
428379692307992576,1
428380033493635072,1
428647157478850560,1
428647232976338944,1
428647359203926016,1
428647427332005888,1
429033989270036482,1
429034265896972288,1
429034428623355904,1
429355841389481984,1
429356039096389632,1
429391583956320256,1
429391627237351424,1
429391967022088194,1
429392413015035905,1
429392516933120000,1
429759553274531841,1
429759601332846592,1
429759673491652608,1
429759771894235138,1
429759911069618176,1
429760195409887234,1
429760251982651392,1
429760706649407488,1
430113978321096704,1
430114180117434368,1
430114215437672448,1
430115010262482944,1
430115322348052480,1
430115399103832064,1
430137604361576448,1
430474206355021825,1
430474347434618880,1
430474597092167680,1
430474658324819968,1
430475008586969090,1
430475044632805376,1
431094020727513089,1
431094293596352512,1
431095078929453056,1
431098754947506176,1
431098855732432896,1
431098953828802561,1
431489639686221824,1
431887190671364096,1
431887315632275456,1
432288923016912896,1
432288957850583040,1
432289012317814784,1
432289216915972096,1
432289525251846145,1
432289553659854848,1
432289600736735232,1
432289660513951746,1
432289734769901569,1
432642452474703872,1
432642482921144320,1
432642814556372992,1
433005589635940352,1
433005891189612544,1
433005935099789312,1
433103082126196736,1
433409261377290240,1
433409298895351808,1
433409375432998913,1
433409616681000960,1
433409814874427392,1
433654942557958144,1
433654979358760961,1
433655231809740801,1
433655296251027456,1
433655363984818176,1
434004122031767552,1
434393047715942400,1
434393110810853378,1
434393188464209920,1
434393242390380544,1
434393294424911872,1
434393414939844608,1
434393464143245312,1
434393506170142720,1
434393550558478336,1
434798210482057217,1
434798365453201408,1
434798406649643008,1
434798523637170176,1
435098191281680385,1
435098229504348160,1
435098321871306752,1
435098631482257408,1
435098690051506177,1
435098742325121024,1
435098824252477440,1
435793304899166208,1
435793433085480960,1
435793552686071808,1
435793804172333057,1
435793912842579968,1
435794160604299264,1
436192775730515968,1
436229713795641344,1
436562994705620992,1
436563082093948928,1
436563202998927360,1
436563227539804160,1
436563343352930304,1
436563445987553280,1
437291797132242944,1
437292039915331584,1
437737299774672897,1
437737522622263296,1
437737680441315328,1
438736875260354560,1
438737076993789953,1
438737167037108224,1
439144229437444096,1
439144400015597569,1
439144518265237504,1
439144599534465024,1
439144810604027904,1
439144936319885312,1
439144972751609856,1
439145692452626433,1
439145770638671873,1
439145832429146112,1
439147613825556481,1
439903776426582016,1
439903852129562624,1
440553140593496065,1
440553499395239937,1
440553654081171456,1
440554078666362880,1
440554162204327936,1
440554265220632577,1
440554468598231040,1
440554550835949568,1
440554644553474048,1
440554739843870720,1
440554907712503808,1
440907042585198592,1
440907544014245888,1
440908504979619841,1
443033024528011264,1
443033343248982017,1
443033541538885632,1
443033960973881344,1
443034014937403392,1
443034051641745408,1
443574331935715330,1
443574538576478208,1
443574940873134080,1
443777183043964928,1
443777678416441344,1
444195319366971393,1
444195955877761025,1
444294421056475136,1
444294945881329664,1
444295180821073920,1
444295324878639105,1
444295404889194496,1
444295534824542209,1
444295696305229825,1
444295781067915266,1
444463057033383936,1
444463334411091968,1
444698516724527104,1
446465791337037824,1
446466030248787968,1
446466612527235074,1
446467010294071296,1
446467093660049408,1
446467160429170689,1
446623648107884545,1
446999392692613120,1
446999442122477568,1
446999479044952064,1
446999611878551552,1
446999813163589632,1
447000135168315393,1
447000166151643136,1
447000199232122882,1
447000336373272576,1
447000465528463360,1
447000509447024640,1
447000666842488832,1
447070728551018496,1
447920435254947840,1
447920528104255488,1
447920774528004096,1
447920834586226688,1
447921118297350144,1
447921154938793984,1
448957274073997313,1
448957341061234688,1
448957689784045568,1
450425812169154560,1
450425931484499968,1
450426299958312960,1
450426597955227648,1
450426749323452416,1
450727126199582720,1
450727254771769344,1
450727284853321728,1
451159434899636224,1
451159499156361216,1
451159532408799232,1
451159862471176192,1
451160316135493632,1
451160807842123776,1
451161197774000128,1
451161795231625216,1
451162803869474818,1
451163042642796544,1
451378057043914752,1
451378295116804096,1
451378554404491264,1
451383127122796545,1
451830958996463616,1
451831089770676224,1
451831210302373889,1
451831940207759360,1
452125739987390464,1
452125828717883392,1
452125897395412992,1
452125964835635200,1
452126299671121920,1
452126474502299648,1
452126678970429440,1
452126875125420032,1
459788361041846272,1
459788424866574336,1
459788486405390336,1
459788564494962689,1
459788808280494080,1
459788918578102272,1
459789027546103808,1
459789068222488576,1
459789278151602176,1
459789323593072640,1
460525292931383296,1
460525449102098432,1
460525485315727362,1
460525727356448768,1
460819269731622913,1
460819571335647233,1
460819646271062016,1
460819812508110848,1
461290956419919872,1
461291149068484608,1
462634724519723008,1
462634802986770433,1
462635169577324544,1
462635274791444481,1
462635427212439552,1
462635748710035456,1
462635812148875264,1
462635925340553216,1
462635980839981056,1
462636011512549376,1
462636174280908800,1
462689266108088320,1
465990982417129472,1
465991316447326208,1
465991620144283648,1
465991659155496960,1
466599362081333249,1
466599602313900032,1
466599938382524416,1
466684739789680640,1
467063803197145088,1
467063861678309376,1
467063983153758208,1
467064399073521666,1
467123354760007680,1
467390540678299648,1
467390637067603968,1
467390715421413376,1
467390793859088384,1
467391020326322176,1
467391365530132481,1
467391529951035393,1
467825656856719361,1
467825667921293312,1
468084701668728832,1
468084765216608257,1
468176504543641601,1
468176807187853312,1
468476725777555456,1
468476803388960768,1
468476857587732481,1
468477080225587201,1
468477184907042816,1
468477306319548416,1
468477354323361792,1
468840525358170113,1
468840572200177665,1
468840831294504960,1
469139276194521088,1
469140012403920897,1
469140023938281477,1
469183346048630785,1
469560664269135872,1
469560728139988992,1
469561001600229377,1
469561068935585792,1
469985930405621760,1
469986009682169856,1
469986110408380416,1
469986272887320579,1
469986628706893824,1
469986660722040832,1
470382497318985728,1
471349839888801794,1
471349889830375424,1
471349980385386496,1
471350025876815872,1
471350149046759425,1
471350227350192128,1
471350398628794369,1
471351526527496193,1
471667303067574272,1
471667353436950528,1
471667572081823744,1
471668721337896961,1
472386023805046784,1
472386290517020672,1
472386350524551168,1
472386526987292672,1
472386592141623296,1
472386668553437184,1
472386737692372993,1
472386811398848512,1
472386857288740866,1
472386926108897281,1
472447390511673344,1
472447457129811968,1
472566153554845696,1
472566159233916929,1
474246227857395712,1
474246232177508353,1
474246596486381568,1
474246656850812931,1
474246836954226689,1
474246925915394048,1
474247100897574913,1
474247212126318592,1
474261136041181184,1
474571094008279040,1
474711657914978305,1
474711817889906689,1
474712079211835392,1
474720980145668096,1
474909398104416259,1
476394158383321088,1
476394224892387329,1
476394670356848640,1
476394979502215168,1
476395486643904512,1
476395655326212097,1
476403233326239744,1
476747323528052737,1
476747483926626304,1
476747536959406080,1
476747786591825920,1
476748202700308480,1
476748857121193985,1
477142628048175104,1
477142640807264256,1
477142787130163200,1
477143142475390977,1
477149109166428160,1
477534266050347008,1
477534364079620097,1
477535112142131201,1
477569284307046400,1
477569329802661890,1
477569452985155584,1
477569721517092864,1
478575136879022080,1
478575264071311360,1
478575333164072960,1
478996424273563649,1
478996711587602432,1
478996806613733378,1
478996913920831489,1
478996968937492481,1
479055436079824896,1
479055557769191424,1
479055756248227840,1
479056588129333248,1
479056761836421120,1
479056799799050240,1
479429568478969856,1
479429809840193536,1
479429929122013184,1
479430060412108800,1
479724437017612288,1
479724467447296000,1
479725266743209984,1
480155398758887424,1
480493933881851904,1
480705627493117952,1
480848959460483073,1
480848974950043648,1
480849866025746432,1
481154533477736448,1
481154794896117761,1
482356571729428481,1
482356653728088065,1
482356720509792256,1
482356787996155904,1
482357202544381952,1
482357290977075200,1
482357449626636288,1
482357549199413248,1
483400077692514304,1
483400653302009856,1
483400750068817920,1
483400806121492480,1
483400875402989568,1
483400915622187008,1
483719544628707328,1
484538238413987840,1
484538275785232384,1
484538525589585920,1
485995061184720896,1
485995605697650688,1
485995827198824449,1
487007823344058369,1
487007884757069824,1
487025736637636608,1
487801852776308736,1
487801999430131712,1
487802456680591361,1
487802547151716353,1
487802600431955968,1
488065790076129281,1
488066399420416000,1
488486295472054272,1
488486465140056064,1
488801525482151937,1
488801649713238018,1
488810202477912064,1
489514865703133186,1
489514889195446272,1
489514919918702593,1
489514959324209152,1
489514983198167040,1
489515017440485376,1
489515039141810177,1
489515219920515074,1
489515251457466368,1
489515278267473920,1
489515340976500736,1
489515379710910464,1
489517225372430336,1
489876797136572416,1
489876898487742465,1
489876987788685312,1
490146007036870657,1
490550824138190848,1
490551144817901568,1
490551324300562432,1
490551351097958401,1
490551472174931968,1
490551528298909696,1
490551572183916544,1
490927156608782336,1
491572485649743872,1
491738632097505280,1
491738700905082880,1
492692386976251904,1
492693880567918592,1
492694128908455937,1
492694192817070080,1
492694308248489984,1
