,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
3227,3311,3,0,3,0,1,@GOOSEmon420er you were there bitch lol
3436,3526,3,0,3,0,1,@Hype I'm not delivering to that bitch boy anymore.
1673,1708,3,0,3,0,1,&#8220;@_ajoyaaa: Victor &amp; shawn legs don't hurt? They jigg every damn night &#128530;&#8221;&#128514;&#128514;&#128514;
5087,5238,3,0,2,1,1,@VeronicaLewis You just can't give hillbillies an audience. They'll squander it every time.
11221,11508,3,0,3,0,1,I'm about to get this bitch a cell mate
9743,10008,3,0,3,0,1,He said get up bitch... That's not PG #FROhorsemen
7006,7202,3,0,0,3,2,@selenalinn_ the jets are trash my bad i see what you meant &#128514;
8068,8293,3,1,2,0,1,Bitches be like im nt beefing over a niggah smh
23542,24034,3,0,3,0,1,"ain't my hoe, I just thought it was.&#128524;&#128080;"
3791,3899,3,0,0,3,2,@KenSuttling @amhistorymuseum @Yankees He now resides on the Mantle piece.
2187,2232,3,0,3,0,1,".@TheRevAl Hey you race baiting FBI informant bitch, where's your punk ass speaking for justice on this? http://t.co/3OcxPxlYdt"
22989,23470,3,0,0,3,2,"Would you rather be a monkey or a gorilla? &#8212; Neither, they're both hairy! But if I had to choose, a monkey. They... http://t.co/h2RQF5OqWb"
11618,11912,3,0,3,0,1,If you ain't my bro... Your bitch single In My eyes &#128514;&#128170;
13262,13589,3,0,2,1,1,Nicca In my DM talkn bout follow his Instagram .. Lame nicca I now no longer follow you on twitter .. #WhereTheyDoThatAt
6763,6951,3,0,1,2,2,@nhatty_ice49ers thank you jackass zebras
97,98,3,0,3,0,1,"""@CeleyNichole: @white_thunduh how come you never bring me food"" i dont have a car retard"
9616,9877,3,0,3,0,1,Had yo main bitch gettin high..
18155,18560,3,0,0,3,2,"RT @Yankees: RECAP: In epic storybook ending, Derek Jeter closes his last game in Bronx with a #walkoff. http://t.co/Dl390SbteQ http://t.co&#8230;"
11319,11609,3,2,0,1,0,"I'm literally laughing in shock, amazement, joy. In...just everything. In everything! Pop the champagne American queers. We have arrived."
8712,8955,3,0,0,3,2,Dey wants to rename our main street MLK Blvd. I told dem dat will even scare da colored folks away
5672,5833,3,1,2,0,1,@bsails33 dyke ron&#127752;&#127917;&#128514;
11065,11350,3,0,3,0,1,I was with a bitch with a mustash for a year and a half? Wtf is wrong itch me
9076,9329,3,0,3,0,1,Fell asleep and woke up to some weird ass staring at me. What? Never seen a beaner sleep before?
14593,14942,3,0,2,1,1,RT @CantBeLocal: The 6 commandments of being a hoe http://t.co/85Z6PYXGpJ
22511,22986,3,1,0,2,2,We can't call somebody wack we got Raymond Felton RT @BeckDeeMyG: Lin so trash.
1714,1749,3,0,3,0,1,&#8220;@cb_marie: Fuck them texts! &#128526; it's a movement. Lmaooo &#8220;@koleworld4: courts texting rubbed off on me &#128514;&#8221;&#8221;she used to be bitch bout it tho &#128553;
16425,16799,3,0,1,2,2,RT @MensHumor: Cheating on a good woman is like eating out of the trash instead going out for steak. #truth
1607,1642,3,1,2,0,1,&#8220;@Whoscherry: Ever met a bitch that fucked with your nigga but was to pussy to admit it ?&#8221; A bitch for a bitch.
11068,11353,3,0,3,0,1,"I wasn't born last night, I know these hoes ain't right"
16068,16438,6,0,6,0,1,RT @KoolAssK: U want a nigga to just spend all his hard earned money on u? hoe go strip that solves that problem lol
11137,11424,3,0,3,0,1,I wouldn't be acting like a crazy bitch if you just told me what the hell goes on in your head
8719,8962,3,0,2,1,1,"Did Miguel just ""Hulkamania Leg Drop"" a bitch from the top rope???"
14837,15193,3,1,0,2,2,RT @CuteOverloads: baby monkey in the snow im crying &#128557;&#128018;&#10052; http://t.co/gMk5dbjaJQ
525,534,3,0,1,2,2,"""Mine plays DMX and kirk Franklin smh @_justcallmeBRIT: Well my neighbors are ghetto . They get up at like 5am and beat their kids."""
22581,23057,3,0,2,1,1,"What America teaches people: if you bitch about something enough, you'll get what you want."
8428,8662,3,0,0,3,2,Charlie Parr! Mountain top music Fest http://t.co/bG3UWdPZnn
1294,1322,6,0,6,0,1,"&#8220;@HerMoufPiece: They be hating on my girl tho, but they wish they was the bitch they hating&#8221; this song go"
24516,25023,6,1,5,0,1,the jews gon be laughin at a nigga on Judgement Day when they see how ugly this bitch was
22906,23386,3,0,3,0,1,Why was Jorge Zimmerman arrested? Do prosecutors have a witness that saw Zimmy attack TrayTray? Are they afraid of the hoodie pussies?
2293,2338,3,0,3,0,1,@01TakesTheLead no bitch I had to use my whipers!!
9087,9340,3,0,3,0,1,Ferrari addiction bitch it's a wonderful thing.
3932,4048,3,0,3,0,1,@Lion_of_Gray @roodawg1971 @mrfayoh @khanye_s @sas2afoundation here's my opinion on the matter..... She's a cunt.
11252,11539,3,0,3,0,1,I'm cute with or without the makeup &amp; eyelashes &#128076;&#128524; y'all bitches depend on that shit
1996,2036,3,0,3,0,1,"&amp; I keep that bitch on me , it's part of my fashion 
So nigga see me when you see me , catch me in traffic"
691,701,3,1,2,0,1,"#DUH @Transhuman_: That's because they're possibly tucking a penis ""@EmperorIra: This bitch got man boobs http://t.co/VJvXwLrJoP""&#8221;"""
5481,5639,3,1,2,0,1,@alammus small man syndrome usually deep down they're huge pussies so they join the authority to compensate their weak ego
13615,13950,3,0,3,0,1,On GC I l8v3 dis bitch http://t.co/DmxSOT02Qg
21428,21890,3,3,0,0,0,That shade of faggot clashes with your eye color.
22916,23396,3,1,2,0,1,Why you gotta be such a hoe smh I ain't captain save a hoe !!
17036,17426,3,1,2,0,1,"RT @RappersSaid: When Tyler the Creator said ""Rape a pregnant bitch and tell my friends I had a threesome"" http://t.co/mBrtvpUaKt"
18213,18618,3,0,3,0,1,RT @Yung_bootylord: Everybody think i get hoes and think ima playa but honestly im in my crib wondering bout if my mom making yellow or whi&#8230;
4155,4277,3,0,3,0,1,@Montulos Lakers are trash
15966,16335,3,0,3,0,1,RT @Kay_M_es: These bitches act local n think global
12036,12341,3,0,3,0,1,Japanese mature cat with spots has her old pussy split wide and filled with hard&#160;cocks http://t.co/49snPMqnMW
20618,21066,3,0,3,0,1,Saw my dog humpin this female dog the other day. Now the female is waiting outside my door for a quick hook up. My dog gets bitches!
4102,4224,3,0,0,3,2,@MidwestXPride have her learn the first 30 seconds of Flesh and the Power it Holds- Death. That riff would be cool for a bird to do lol
18085,18489,3,2,1,0,0,RT @Woody_AFC: @MANIAC3X @_WhitePonyJr_ lmaoooo what a bunch of fags
17538,17937,3,0,3,0,1,"RT @TRobRobinator: Basically, I'm the shit bitch"
23198,23682,3,0,3,0,1,Yo pussy ain't shit unless you had some @MagicJohnson in it
15855,16224,3,0,3,0,1,RT @JonahAir23: money over the best pussy
12258,12569,3,0,3,0,1,Known to take a nigga bitch real quick
15098,15456,3,0,3,0,1,RT @Eaton_27: So apparently @Honn_2 likes takin pictures when he's eatin pussy&#128514;&#128514;
17002,17392,3,0,3,0,1,"RT @RWzr: Too many faithful girls are single, and too many hoes are taken."
23454,23944,3,1,2,0,1,You're a bitch &amp; I hate you
4801,4941,3,1,2,0,1,@SunkissedSexii bitch trying to turn this shit like Facebook
20940,21391,3,0,3,0,1,So at work today I got called a cracker ass bitch. Lol
6500,6683,3,2,1,0,0,@kincade00 shut up bitch for I spit on you
21854,22321,3,1,2,0,1,They are mostly restaurants. I'm a fat ho. RT @ImJustCeej: If you have more than 20 contacts in your phone you a hoe
18587,18996,3,0,3,0,1,RT @asaplex: This bitch jus blew my high and I was off all of these drugssss
18344,18752,3,0,3,0,1,RT @_TJL0326: &#8220;@JNH_54: When the pussy so wet you hear that shit smacking &gt;&gt;&gt;&gt;&gt; &#128049;&#128166;&#128166;&#128553;&#128525;&#128588;&#8221; &#10071;&#65039;
15357,15720,6,2,4,0,1,RT @GoatRapLines: When Wale said.....nvm that nigga trash
8003,8228,3,0,0,3,2,Bet Charlie Strong has contacted Ridley
5633,5794,3,0,0,3,2,@bocgeogaddi @anepicname lmaooooo epic bird wins.
13393,13723,3,0,3,0,1,No one can take your woman. They can only take your hoe.
6673,6859,3,1,2,0,1,@mhs_austin drive you nigger
12609,12922,3,1,2,0,1,Lol my brother a fag Mann
24312,24817,3,0,0,3,2,"old fellas water froze in that funeral home. he got it unthawed and wants me to help get his pump going again, that place spooks me man..boo"
18624,19035,3,1,2,0,1,"RT @bankheist: it's always anime faggots that got some shit to say lmao, you in love with some damn cartoons lol fuckin nerds"
8397,8630,3,1,2,0,1,Cay got her whole lit new clicc from her school &amp; be on that bitch shit too me like ? Okay but anyways WE still DEM GIRLZ
7342,7552,3,0,2,1,1,@xoodimpless omg her nips &#128567;
12952,13271,3,1,2,0,1,My asshole credentials? Even rednecks hate me.
21875,22342,3,0,0,3,2,They must be Russian birds! Russian birds are known for invading Chiminea. @SaintRPh @KimMarcumTexas
858,877,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | BBC Anal creampie bitch http://t.co/3XNeG5mnRk"
18467,18876,3,0,3,0,1,RT @_juicewayne: I swear it's the huge bitches that think they the baddest
18567,18976,3,0,3,0,1,RT @anibeeezy: all these damn bitches on my phone line
4526,4658,3,0,3,0,1,@RetroReasoning retarded pussy games #notPC
13027,13346,6,0,6,0,1,My dogs man I remember ok girl text my phone on they bs squads was ready deep thenna bitch ready to go
24532,25039,3,0,3,0,1,then yall tweet about not trusting hoes like that shit ain't common sense already
21192,21651,3,0,3,0,1,Stunt on these hoes like&#128514;&#128514;&#128175; https://t.co/E35Igelt4w&#8221;
9730,9995,6,0,6,0,1,He has hickeys on him an its like yeah bitches that's mine and he's like not even trying to hide them. Makes me feel good about life.
19424,19856,6,0,6,0,1,RT @kep0ne: I'm pretty sure @Krislisisms just called that dude a faggot
4367,4495,3,0,2,1,1,"@OutterSpaceSWAG @ChipChipperson @out 
Chippah I hopes you ain't be hangin wit dis wigger boy"
11523,11816,3,0,3,0,1,If a bitch is bad n single she single fo a reason....hoe prolly cray or a runna
3085,3163,3,1,2,0,1,@Duckin_Fope thats a win right there. any nigga who doesnt partake in that is a faggot. even if they dont smoke.
17229,17621,3,0,3,0,1,RT @SegwaySurfer: hard 2 keep the hoes off me http://t.co/LemzSFqvEl
2570,2627,3,0,3,0,1,@Beautifulcallen nigger lol thts offensive .....lol and my xmas was iite had a couple of drinks so i was fine ninja xmas ...lol
8083,8308,3,0,3,0,1,Bitches dont wann fxck me no more bitches wanna fxck all my bitches
22521,22996,3,0,3,0,1,"We don't want yo bitch mane, we just wanna have fun with her."
5489,5647,3,0,3,0,1,@alexiscarfield ya damn right nigglet! :D
19360,19789,3,1,0,2,2,"RT @jgalt666: Don't let a crisis go to waste.Dems Exploiting Ebola to trash Repubs opposed to Obama&#8217;s choice for Surgeon Gen, http://t.co/&#8230;"
4176,4299,3,0,3,0,1,@MrMason251 Grade A pussy.
8671,8911,3,0,3,0,1,"Dead af, stupid bitches still talking shit &#128514;"
13081,13402,3,1,2,0,1,My mom's a fucking cunt dude.
22996,23477,3,0,0,3,2,Wow redskins don't want this
17027,17417,3,0,3,0,1,RT @Rameyhoe: If you curve me im just going to assume your pussy is trash and you were doing me a favor
3772,3880,3,0,3,0,1,@KazAtta LOL this is why u my nig
22715,23193,3,0,3,0,1,When lifes got ya down you just gotta get back up and pimp slap that hoe!!!!!
12889,13208,3,0,1,2,2,Money hungry hoes they can never get a crumb
14281,14623,3,0,3,0,1,RT @B_Laff: &#8220;@JRohrCockblock: im a faggot&#8221; @JohnnyRohrCock
5820,5986,3,1,2,0,1,"@davidly62793584 hahahaha, aw nut... We should try and capture that cunt"
24099,24600,3,2,0,1,0,"it means that im following orders and being subordinate. sue me, ya dyke"
5699,5862,3,3,0,0,0,@caykelly16 @MadisonEarhart u guys are fags.
7310,7518,3,1,2,0,1,@wojtata @denytheprophecy gabby called her yesterday and we call her a bitch and then cried.
9581,9841,3,0,3,0,1,Gtta fly bitch and she stand out!
23726,24220,3,1,2,0,1,"countin all my hoes nigga, thats all i knows nigga"
16562,16942,3,0,3,0,1,RT @MyDickIsCalled: My dick is called Eggo because bitches never wanna leggo my Eggo.
18430,18839,3,0,3,0,1,RT @_ayejayydoe: This hoe never called me like she said @UglyAssAyeKay
15833,16202,3,0,3,0,1,RT @JoeBudden: Or the &#8220;I was sleep&#8221; curve.. Really bitch ? U slept from 1am to 11pm huh.. Smh
18790,19206,3,0,3,0,1,RT @consciousfuck: lmao okay now let&#8217;s address pepsi pussy RT @Thotcho: Real niggas know http://t.co/ipedbpBjm5
21805,22271,3,0,3,0,1,These hoes out here be GOIN UP !!!!!!!! But we not at you bitches that's what hoes do !
10195,10470,3,0,3,0,1,"I don't chase no bitches, just chase my #dreams"
10390,10668,3,0,3,0,1,I got this root beer chillin in the fridge imma crack that bitch open in a few
10677,10957,3,0,0,3,2,I like the Yankees toinight -107 http://t.co/J4rhaMBu
2526,2581,3,0,3,0,1,@BLUE_yupp finger my throbbing pussy slowly as i cum on ur face
12629,12943,3,0,0,3,2,Lol.. shut up! RT @ABrown252: @VonshayeB lmao early bird gets the worm
15088,15445,3,0,3,0,1,RT @ESPNDaniel: A strong black women is simply a bitch that wanna argue over every single thing
19953,20394,3,0,3,0,1,"RT @sTyLeZkEy354: Always bro niggas get crazy in any weather RT @WE_ALL_KNOW_JO: ""@sTyLeZkEy354: This weather is trash"" OD,But we gon get c&#8230;"
2888,2958,3,0,0,3,2,@ComplexMag I didn't know #whitetears were blue and yellow! #lessonoftheday
16355,16728,3,0,3,0,1,RT @MadeaDonPlay: Call da po po hoe.
14621,14971,3,1,2,0,1,RT @CauseWereGuys: Marilyn Monroe was the biggest hoe of all time... bitches worship her like she got a Nobel Prize and all she did was fuc&#8230;
24742,25255,3,1,2,0,1,yes good shapely eurotrash manbooty
10565,10844,3,1,2,0,1,I impress da young white girl next doe by taking out my giant negro thang and usin it to flip da hamburgers for da #KoolQueefTribute&#160;
12866,13185,3,0,3,0,1,"Mix it up, bitches."
14594,14943,3,0,3,0,1,RT @CapitalT____: How you put ya hoes before ya girlfriend .. &#128564;
465,473,3,1,2,0,1,"""I KNOW my shoes dirty as fuck, whatever, bitch. You don't have to call!""

Like, negro... one of the first things they LOOK at is shoes, dog"
9879,10148,3,0,0,3,2,Home to chicken and penne Alfredo and Oreos and banjo
6811,7002,3,0,3,0,1,@p_jones2 this hoe got some issues!
6021,6192,3,1,2,0,1,"@ghostattics translation: ""i like how i dont really have to think about it"" or ""i dont think queers deserve a happy ending"""
23271,23755,3,0,3,0,1,You can buy my fucking life and you've never even broken a sweat stop crying bitch @KylieJenner http://t.co/cipWztVnUo
14511,14859,3,0,2,1,1,RT @BrownskinLiquor: no hoes.
7357,7567,6,0,0,6,2,@yfly23 mock draft?
13281,13609,3,0,3,0,1,Nigga ended up going Juco messing with them hoes and then signed a the smallest of d1's moral of the story take what u can get
1203,1230,3,2,1,0,0,"&#8220;@Crowdifornia: We agree... do you? http://t.co/4diz5NKYMN&#8221; FUCK YES, I DO! Send those illegal, wetbacks home!!!"
15393,15756,3,0,3,0,1,RT @GuruJeremy: Women think they are angels. So they be in denial about their own hoe actions. Don't fall into their facade. See past the b&#8230;
12933,13252,3,0,3,0,1,Musta let dem retards out to food shop. One just step on my boots in da Foodtown. Y'all know not to step on a niggas shoes
7996,8221,3,0,3,0,1,Ben will gett ya some pussy.. ben will get ya some head!
13381,13711,3,0,1,2,2,No girls no hoes just me myself and I
4734,4873,3,2,1,0,0,"@SophieRo3 if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
8924,9171,3,1,2,0,1,Eat a dick bitch
24707,25219,3,1,2,0,1,will u love dat nigga even if he lose it all... or will u dip like the groupie hoes searching for another &#11088;&#65039;
6721,6909,6,0,6,0,1,@moodym0lly back Atcha bitch!
19801,20241,3,0,3,0,1,"RT @omfgmeezy: maybe 

nobody 

likes 

you 

because 

you're 

a 

bitch"
12314,12626,3,0,3,0,1,Last time I wore the shirt I'm wearing today I fought a bitch. ( on no ratchet bs) but she yanked the fuck outta this shirt.
7074,7272,3,0,3,0,1,@sportsdude53 haha not you. Just getting shit from everyone else when my second favorite team is the redlegs.....
15222,15581,3,0,3,0,1,RT @ForeignGAWDESS: A relationship is for 2 &#128107; . . but you know some of you hoes don't know how to count &#9995;&#128530;
7137,7336,3,2,0,1,0,"@teenagesleuth .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!"
18629,19040,9,0,9,0,1,RT @basedamERICan: This burger 3 days old but I eat 19 yr old pussy so I should be fine right ? http://t.co/iHVxyab2vN
18650,19063,3,0,3,0,1,"RT @best_seth14: Now the title bitch doesn't apply to all women, but all women have a lil bitch in em"
20058,20502,3,0,0,3,2,"RT @sportswithjohn: Dani Alves uses his new gray hair to talk himself out of a yellow card, telling the referee, ""I am but a humble senior &#8230;"
24101,24602,3,0,2,1,1,it's 2014 bitches need to be ready for the D fellaz! Don't play they games! Let that high school tease shit last a day. #swag
9035,9288,3,0,3,0,1,"FUCK YOU ""@iHeart_youKeish: We have y'all faggots next @80sbaby4life"""
3185,3267,3,0,3,0,1,@FlyGuyChanze lol you tell that bitch
4289,4416,3,0,3,0,1,"@NoiseyMusic no comparison the Beatles are a bunch of cunts, but the band that matters the most is The Faces IMO. Stones second."
3490,3583,3,0,3,0,1,"@ImToBlame Apple TV got the NFL channel on that bitch, I'm pretty sure they're all on there. I've watched a couple. @DukeOfZamunda"
5274,5429,6,4,2,0,0,@Zwaaad fag
3997,4116,3,0,2,1,1,@MSoltan18 @Matt_Simonson @KoredeB9 nvm thought we were talking fifa sorry matt you're not trash at zombies
2679,2742,3,3,0,0,0,@Brenddan_ they said some bullshit. Damn niggers
8903,9149,3,0,3,0,1,"EBHGJHBGJBEJFB I saw this:

""ACH WEBSINGLE XXXXX8898 MARYLANDUNEMPINS""

And was like some bitch named Mary Landunem STOLE MY MONEY!"
17057,17447,3,0,3,0,1,RT @RealJohnBrannon: bette fucking davis eyes bitch
11449,11742,3,0,3,0,1,IG be the bid bitches an these dumb ass faces lol
24210,24714,3,0,3,0,1,me loving a hoe is ah No No
5874,6042,3,0,3,0,1,@dom_framp what I thought bitch
4132,4254,3,0,3,0,1,@MissBrionline @LanipopChicago @RealYdotGdot My mfn BIRTHDAY!!! Pink Champaign in dat bitch!!!
8751,8995,3,1,2,0,1,Disgusting &#8220;@ToneDaGawd: GTFOHHHHH RT &#8220;@hiitaylorblake: Mom just bought me a pet nigger &#128525; http://t.co/xEJ8Yv16MN&#8221;&#8221;
6566,6751,3,1,2,0,1,"@lexhound @discordianslip @87pest Nah, they would probably call you out for being the obsessed faggot you are also. Nice try though."
7669,7886,3,0,3,0,1,Almost cussed dis bitch out at mcdonalds talmbout da register down so dey can't serve us..umm bitch give us da food fa free den &#128530;
6004,6175,3,0,3,0,1,"@garrett_winker shit what's up with then hoes I'll do both hoe, Am pretty sure u not on my level"
9652,9915,3,0,3,0,1,Happy Birthday to this fag! @OliviaLuu3
6074,6249,3,0,3,0,1,@hazelinaaax3 @olivia_hrbek @kristiexox3 fuck Olive that bitch
13848,14187,6,0,6,0,1,Pink champagne for my boo thang she a bad bitch I hope that she don't trade me
3830,3940,3,0,3,0,1,@KingHorseDick lol toughen up pussy
24378,24883,6,1,5,0,1,quote this with your best racist comment i need them for this white bitch comin at my black side llab
12197,12508,3,0,2,1,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either
10944,11227,3,0,3,0,1,I tell bitches I got that I.T.S ( IKE TURNER SYNDROME )
10285,10563,3,0,3,0,1,I feel like a bitch that just got her heartbroken a day before her wedding
6804,6994,3,0,0,3,2,"@orchetect Are we doing Mad Libs now? Cool. Uh... 
Twinkie 35' long, DJ Pon3 cameo, Magic&#8482;, Crystal Tree. #TNGSeason4Finale"
5583,5742,3,0,3,0,1,@badnewsbridget lol fag
9654,9918,3,0,2,1,1,Happy Columbus Day!!! Just be glad we wasn't usin' #weavetrip to rope the sails. SERIOUSLY THO&gt; That shit would be #wigger&gt;
5494,5652,3,0,3,0,1,@alexrice_ wow your like 3 years late bitch
11173,11460,3,0,0,3,2,I'll give you a baby zebra girl.
1424,1454,3,0,3,0,1,&#8220;@Moneyhighpapi: When you fuck her GOOD she trip even more&#8221; good dick makes a bitch go crazy
22440,22915,3,0,0,3,2,"WEBBERS! RT @DMILZ4: Sz13 vnds restorers dream, cracked midsole, sole separation, and fogged bubbles. 150 http://t.co/yC81VG2kg1"
11662,11958,3,0,3,0,1,If you only like cheese pizza you're a pussy. Stay away from me and my lovely combination pizza
16564,16944,3,0,3,0,1,RT @MyDickIsCalled: My dick is called Taco Bell because bitches love it in their mouths but hate it in their ass.
12239,12550,3,2,1,0,0,Kim Kardashian look like a tranny with all that surgery
19518,19952,3,3,0,0,0,"RT @lightskin_chink: This vine still funny as shit to me &#128557;&#128557;&#128514;""How many niggers are in my store""? https://t.co/t7rUJTKEi1"
9860,10127,3,0,2,1,1,Hoes hang wit hoes cuz dey got da same hobbies
6109,6286,6,2,4,0,1,@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones naw he should drop that bitch off in south Dallas with the rest of the homeless dogs
20248,20693,3,0,3,0,1,RT @tupactopus: need a bad bitch who knows how 2 treat a pokemon master right
12137,12446,3,0,3,0,1,Just lets you know we all self conscious even the pretty bitches
9175,9431,3,0,3,0,1,Freak hoes got several
4234,4359,3,1,2,0,1,"@NYRKelsMads @pucksk8r 
Ware da colored elite meet to eat"
10201,10478,3,0,2,1,1,I don't fuck wit hoe niggas
684,694,3,2,1,0,0,#California is full of white trash who moved from #Oklahoma
2132,2176,3,0,0,3,2,"'Scandal' sex scene airs on ABC right after 'It's the Great Pumpkin, Charlie Brown,' making parents angry http://t.co/vltSpK8U4S"
2940,3011,3,0,3,0,1,@D_Palomino52 @TheOneMiss_Luu you my niggah though Daniel! Lol
3420,3509,3,0,3,0,1,@Huntermoore All of these bitches lying
15879,16248,3,0,3,0,1,"RT @Juicedballs: Not scared to pepper spray a bitch

*Hand gently resting on fanny pack*"
8767,9011,3,0,3,0,1,"Do your dick hang low, do it wobble to and fro, can you tie it in a knot, can you stick it in a hoe?"
24130,24632,3,0,3,0,1,kicking this bitch to the curb bruh.
11425,11718,3,0,2,1,1,I'm turning into a heartless bitch.
15187,15545,3,0,2,1,1,RT @Fewjr: &#8220;@1MarKus_A: Pau a hoe. How u gon play after the trade deadline&#8221; I dislike that guy. Yea he helped bring two chips but he soft A&#8230;
19678,20115,3,0,3,0,1,"RT @miilkkk: bitches came over, yeah we threw a party http://t.co/t0wnbyvLrZ"
2023,2064,3,1,2,0,1,' Cause these hoes ain't loyal ! And niggahs ain't either ! When it go down you callin for hittas that you ain't... http://t.co/hj8GAfFZaM
10579,10858,3,0,3,0,1,I just fell in love. Just saw the baddest bitch driving a 2014 e350 amg coupe &#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;
16073,16443,3,0,3,0,1,RT @KrisAnnIn: &#8220;So wake the bitch up!l&#8221; - Jack Bauer #24LAD
10604,10884,3,0,3,0,1,I just want a girl that'll be a hoe for me that's all
1733,1768,3,0,2,1,1,"&#8220;@cooney_mane: @BrianMC630 ""they played a great job"" who's the retard now?&#8221;

&#128514;&#128514;&#128514;"
942,962,3,1,2,0,1,&#128064; RT @PrettyDamAmazin: These bitches started shooting at my party. Fuck New Orleans
9379,9637,3,0,0,3,2,Gary's girl was a tranny. RT @Em_99car: I wonder what would have become of @rickspringfield if he'd written 'Gary's Girl'.
622,632,3,0,3,0,1,"""Yup. Fuck em @Aloha_Hoesss: Playing like trash RT @80sbaby4life Clippers don't wanna play lol"""
13639,13974,3,0,1,2,2,"One more of tonight's dog walk sunset. AKA, invisible bird on a wire. #sunset #invisiblebird #wires http://t.co/ilTShXLYjd"
23504,23995,3,0,3,0,1,Your name follows the word cunt in the dictionary sooo what's that tell you?
10468,10746,3,0,3,0,1,I hate texting boring bitches
8261,8491,3,0,3,0,1,But they only talk on twitter bc pussies in real life
3606,3703,6,0,0,6,2,"@JamieWinn4 that's ""energy"" the City is ""Electric"" gotta go to Yankees Stadium, When they are winning. It is truly ""electrifying"""
22291,22762,3,0,0,3,2,Turn on the magic of colored light. #longexposure #lightwriting http://t.co/Um8LBsd6p9
21670,22133,6,1,5,0,1,Then there's this stupid bitch in my class that literally has to ask a question every time the professor says something.
23705,24199,3,1,2,0,1,cant fuck around wit young niggas cause they be acting like hoes
1058,1081,3,1,2,0,1,&#128583;&#128583;&#128583;&#128583; can y'all females let this sink in for min? Moment of silence to get y'all bitches thinking right? http://t.co/cDN0dEYCkO
23512,24003,3,0,3,0,1,"Yous a Gold bottle, These hoes pink mascato"
19106,19531,3,0,2,1,1,RT @hoes: Scarlett Johansson http://t.co/CBaHf9R9XD
11967,12271,6,1,5,0,1,"It's one thing to be a hoe, but a ratchet hoe? Bitch please, take a seat --&gt; _/"
578,587,3,0,3,0,1,"""Used to have a girlfriend, now all I got is hoes.. I was lookin for a good girl, but she was fuckin on the low."""
2191,2236,3,0,0,3,2,.@harmonica_b could be wearing a trash bag and she'd still be the stylish and coolest human I know
19182,19608,3,0,3,0,1,RT @iLikeWGW: retweet for big booty bitches
7927,8148,3,0,3,0,1,Bad blood in the camp &amp; if it's bout a bitch just know I don't respect it homie
21763,22227,3,1,2,0,1,These hoes a smash on one of yo niggas and be very proud
1814,1851,3,2,1,0,0,&#8220;@kaylendenise_: I hate that bitch &amp; the fact that oomf likes her.. just no &#128528;&#8221; retweeettt 1000x.
5756,5920,3,0,3,0,1,@collegefession you are a bitch!!!!
21960,22427,3,0,3,0,1,This bitch got zero kills and yet got a legendary enngram?!!!! What the absolute fuck?!!!!!
901,920,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #SmallTits | Small tits ghetto whore fucking with not her stepdad http://t.co/Ay6gRNTOUw"
8851,9097,3,0,3,0,1,"Dreaming of the pussy that I slept on, ""cat nap""."
2556,2613,3,1,2,0,1,@Barbod6FCB Am not gonna shut shit up bitch but u can get yo punk ass out there hoe ass nigga
4940,5086,3,0,3,0,1,@TheMilkMan57 @wyattnuckels @grizzboadams haha the little shit talkier brought his other bitch
14785,15139,6,0,6,0,1,RT @CraziestFreaks: When you eat the pussy so good she can't control her moans &#128523;&#128166;&#128069; http://t.co/Gumzv3iKdJ
1180,1206,3,0,3,0,1,"&#8220;@Chrissy_Cindy: If a bitch tweet ""I lose interest fast"" slide in her DMs cause she a Thot&#8221; good looks"
17195,17587,3,0,3,0,1,RT @SammyLightning_: Silencer up on that .30 that bitch don't make a sound
18400,18809,3,0,3,0,1,RT @_____AL: Exactly. Don't be gettin no additional pussy for them soft ass tweets. Jus be you dude lol
22149,22617,3,1,2,0,1,This subway worker is being a major bitch to a soldier. come on show some respect
24017,24514,3,0,3,0,1,i was lit den a bitch last night
10632,10912,3,0,3,0,1,"I know shit about everybody , I just don't care enough to speak on it but I suggest you bitches watch it forreal ."
8433,8667,3,0,0,3,2,Charlie Sheen's Video Message to President Obama http://t.co/kCRWTbCqZd
10248,10526,3,0,3,0,1,I don't want no Philly disease lol Thot bitch
11350,11641,3,0,3,0,1,I'm old but my pussy still poppin tho
13426,13757,6,0,0,6,2,Nope! It's just yellow OTL
2708,2772,3,2,1,0,0,@Buckm00se true sand niggers &amp; bum Brits claim he's a ATG hall of fame legend smh
12206,12517,3,0,3,0,1,Karmas a bitch I guess you should of loved the old me.
16745,17130,3,0,3,0,1,RT @OG_Kicks: I love my girlfriend she be shitting on y'all hoes. &#128514;&#128175;
9310,9566,3,0,3,0,1,Fuck you niggah I'm cold &amp; my aunts said no more throwing people in so I'm going to take a shower &#128524;
