,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
203,205,3,0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol"
321,326,3,0,1,2,2,"""@complex_uk: Ashley Young has tried to deny that bird s*** landed in his mouth ---&gt; http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM"" hahaha"
10183,10458,6,0,6,0,1,"I do know one thing though, bitches they come they go."
1633,1668,3,2,1,0,0,&#8220;@_BitchBUH: Shoot that nigga and his shorty bitch &#128299;&#128514;&#8221; &#8252;&#65039;&#8252;&#65039;
22401,22875,3,0,2,1,1,Up too early the damn birds are still chirping smh.
21487,21949,3,0,0,3,2,The Conjuring wasn't trash. It just wasn't as good as Insidious.
21415,21877,3,0,3,0,1,That nigguh will never play football again
5077,5227,3,0,0,3,2,@UniversionRBLX Don't you have a trash can?
10598,10878,3,0,2,1,1,I just wanna fuck bad bitches
3773,3881,9,0,9,0,1,@KazAtta he jus need to go to brazil get himself a bad brazilian bitch and jus relax
2820,2889,3,1,2,0,1,@ChandailBailey way to delete your tweets you stanky bitch
24449,24956,3,0,0,3,2,some kid in an angry birds costume bumped into me and I fell over making something else fall over into something else which wobbled and..
10231,10509,6,0,6,0,1,I don't love you hoes.
17367,17762,3,0,3,0,1,RT @Somaya_Reece: I am nice I am humble but I will still let a bitch know what's up! HUNNNNEY&#128133;&#128226;&#128226;&#128226;&#128226;&#128226;
19623,20059,3,0,3,0,1,RT @mahxnesthot: twinkle twinkle little star I fucked your bitch and stole your car
388,393,3,0,3,0,1,"""@savage_twotone: Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;"""
18045,18449,3,0,3,0,1,RT @WeavilynMONROE_: I heard big booty bitches can't take no &#127814;.
9484,9744,3,0,0,3,2,Gonna shower for the sole purpose of shampooing my beard.
16299,16671,3,1,2,0,1,RT @Luccixo: When a bitch start looking at bae &#128530;&#128514; http://t.co/o0AGdd9fQh
19465,19898,3,0,3,0,1,"RT @krisinizu: I'm telling you, shaved pussy is ugly."
10150,10423,3,0,3,0,1,I chase bread over hoes cause i never met a dollar i aint like #Facts
22516,22991,3,1,2,0,1,We don't love them hoes !
5369,5526,3,0,3,0,1,"@__0utcast___ but then they said ""oh nah ur not"" but dude I'm getting to be a heartless bitch have you not met me"
5057,5207,3,0,3,0,1,@Tweenki_ thus you have the term redneck also.... The Creator is not mocked. Good for you...Excellent Precept Daughter!
1935,1975,3,1,2,0,1,"&#8220;@true_east_: That &#8220;6 God&#8221; by Drake is so trash, dawg.&#8221; Thank you ass water !!!&#128686;&#128686;&#128686;&#128686;"
22952,23432,3,0,3,0,1,Without the hoes it was gonna be hard for us to pick out good women so hoes you doing a good job .....keep on hoeing!
15814,16183,3,0,3,0,1,RT @JimNorton: There is a GIFT SHOP at the 9-11 museum? And they charge admission. It's a mass grave you fucking cunts. What a disgrace.
21978,22445,3,0,3,0,1,This bitch is wearing an angry birds sweater #JudgePeopleAtSchoolDay
1780,1817,3,1,2,0,1,&#8220;@iDntWearCondoms: Bitch wanna date the flyest nigga then be shocked when he has hoes lol&#8221;
15381,15744,3,0,0,3,2,"RT @GreenLanternJet: I was already 24 when Jeter arrived so I had plenty of #Yankees memories, but next year is going to be very odd indeed."
22450,22925,3,1,2,0,1,Wait a min you nigga bitch! Lol RT @WILLIEP252: #FuckTheSteelers #HTTR I don't give a damn if it (cont) http://t.co/9VemNXDuQL
504,513,3,0,3,0,1,"""If you love her then hide yo bitch so you'll keep shorty.""
@wizkhalifa"
23067,23550,3,0,3,0,1,Ya last nicca couldn't beat it ... I hit it like a free throw!
7837,8057,3,0,3,0,1,At Dunkin donuts and every time somebody walked in I either yelled ratchet or hoe and so me and my brother got kicked out &#128514;&#128514;&#128514;
13527,13861,3,0,1,2,2,Offensive line is trash
12779,13096,3,0,3,0,1,"Maury is funny sometimes, but the ratchet hoes on there need to get knocked the fuck out!"
4923,5069,3,0,3,0,1,@TheIslamHeretic @WarMachine_83 @BasimaFaysal @MariamVeiszadeh cause it would their tip hand instead they whine like little bitches=&gt;
16813,17198,3,0,3,0,1,"RT @OnlyRosee: The way Tricksnipers act is just ugh. 89% of them are Chief Keef, Soulja Boy niggers. Absolute sewage waste"
13121,13446,3,0,1,2,2,My nips are cold &#128563;
20643,21091,3,1,2,0,1,Screaming like a lil bitch &#128514;
164,166,3,0,0,3,2,"""@KnightfanNeal #UCFPINKPARTY come on stay alive knights nation!!!!"" This is still the early bird special. #ComeAtMeUT"
22068,22535,3,0,0,3,2,This is better than flappy bird.&#128525;&#128525; #FallOutBird http://t.co/CHVzWTvltG
10534,10813,3,1,2,0,1,I have no respect for people who cheat that shits just retarded
21907,22374,3,1,2,0,1,"Thinking you're the godfather of maddiston lol, you're the fucking wee bitch man. If you've got a problem come to mine, al snap ur spine."
12334,12646,3,0,0,3,2,Leave it up to me it would've been in the trash.... All of it.
14523,14871,3,0,3,0,1,RT @Buckm00se: @Eric_Mariners @_WhitePonyJr_ @JC_1221 this faggot is a lil attention whore fuck him #mute
7561,7775,3,0,1,2,2,All I did was said her weed was trash
13651,13986,3,0,3,0,1,One thing I love about my relationship is we have an understanding that we don't like cute shit. Cute is for the birds.
5733,5897,3,0,0,3,2,@chrisbickert i want it! I love her gooks! she is awesome where did you get it?
9613,9874,3,0,2,1,1,Had to do another phone sweep! aka delete these hoes from my contacts
14244,14585,3,0,0,3,2,"RT @Avery_Ave23: &#8220;@iKeepItTooReal: When the trash bag is so full , you can barely tie it....&#128548;&#128548; http://t.co/OtzfiqMWI0&#8221;OMG!! STTOOOPP!!&#128563;&#128514;&#128514;&#128557;&#128557;"
20117,20562,3,0,0,3,2,RT @terri_georgia: Charlie Crist Leads Rick Scott In a Florida Governor's Race Where Every Vote Will Matter http://t.co/FWUH5pVnjk
4056,4177,3,1,2,0,1,"@Maxin_Betha yea, it looks fag-like"
23416,23903,3,0,3,0,1,You see these two pussies Jason capuano nd Jason cousins taking Chit on the gram but ain't about that&#8230; http://t.co/IPYnkaqUfz
22466,22941,3,1,2,0,1,"Walk up to your house, knock on the door and blow your ass off. Drop it off, drop it off, bitch I got a sawed off!!"
6358,6540,3,0,3,0,1,"@kay_laa_laa I know, all the bitches love me&#128129;"
5161,5313,3,0,3,0,1,@WorldZWrestling Can we not use the word faggots?
4891,5034,3,0,3,0,1,@ThatBoyACE71 Straight pussy
19242,19670,3,0,0,3,2,RT @illroots: The radio is trash.
2853,2923,3,3,0,0,0,@Christian_ESEM you don't know what your talking about retarded faggot
5773,5937,3,0,3,0,1,@cristiannt_ bitch I back shit up fuck nigga
1271,1299,3,0,3,0,1,&#8220;@G_Anderson4: I'm Dre's a bitch tho&#8221; &#128527;
15064,15421,4,0,4,0,1,RT @DrummerKid0328: Sike nah &#128514;&#128514;&#128514; that bitch be havin me buggin
2429,2480,6,1,5,0,1,@AmericaAnti You're dismissed bitch. Not in the mood for fucktards this morning. #Blocked @Darknight420
13885,14224,3,0,3,0,1,Poppy give me discounts bitch i get it for the lowww!!!....naw fareal tho
615,625,3,1,2,0,1,"""You talk like a fag and your shit's retarded. But that's cool scro, lot's of tards out there living total kick-ass lives!"""
19552,19986,6,0,6,0,1,RT @lilmenifee__: no hoes no baes no dips/sidelines no NOTHING &#128530;&#128563;&#128080;
12502,12814,3,0,3,0,1,Lmao they got the Titanfall jump in this bitch
24736,25249,3,0,0,3,2,yaya ho.. cute avi tho RT @ViVaLa_Ari I had no idea she was sleep &#128553;
15861,16230,3,0,3,0,1,RT @JorgeGones: when a bitch that once curved me now all up on my dick http://t.co/xEITPkALOb
4951,5097,3,0,3,0,1,"@TheREALJB1RD @Mightymorph Big birds, big peckers.... They always mad cause they only get laid once and that's by their mother."
2883,2953,3,0,3,0,1,@Coley_Cee lol bitch u forcin it have a glass of water bitch u a lil thirsty for the puss thang
24079,24580,3,1,2,0,1,"imagine if white people said ""my honkey"" instead of ""my nigga"" lol"
5889,6057,3,1,2,0,1,@drunksixthgrade @tbhstop you are a bitch.
5130,5282,3,1,2,0,1,@WendyDavisTexas hey Windy! Does your dildo take out the trash for you? Buzzzzz
4626,4763,3,0,1,2,2,"@SallyBitesAlot lol find a ""redneck"" from oakleaf to take you"
22491,22966,3,0,0,3,2,Watched some crows eat a sandwich
5275,5430,3,0,3,0,1,@ZwengerSierra how about you @ me bitch
21759,22223,3,1,2,0,1,These ho%e$ for everybody just like these niggahs for everybody! A hoe gone be a hoe regardless and (cont) http://t.co/m09Dow96rw
20346,20792,3,0,0,3,2,RT @wtfdawkins: Let's go Yankees
22462,22937,3,0,3,0,1,Wake up bitches
14683,15034,3,0,0,3,2,RT @ChildishGarbino: Part of my cousin Danny's Yankee Swap. Pretty hilarious. Very clever. And very Danny. @danvii http://t.co/FKdEYzqT
3475,3567,3,0,3,0,1,@Iemonaids @drugulaa some of them bitches give you more than a virus
10993,11276,3,1,2,0,1,I treat my bitches with respect
3292,3378,3,3,0,0,0,@GossipCop Julie tell them crybaby blacks to get someone blk. and dress them up white faced......niggers always whining!
24122,24623,3,0,2,1,1,just a casual ghetto family twerk session http://t.co/jRmePckCqs
9342,9599,3,2,1,0,0,"Fuckkkkk!!! My nig a g tho, he gonna come back"
7843,8063,3,0,3,0,1,At the Mexican laundry mat and it's PACKED denna hoe
13833,14172,3,0,1,2,2,"Photo: Rest in peace to these bad boys , some bad advise made me let some old asian dude re glue the sole... http://t.co/uPRjY6n48K"
19646,20083,3,0,3,0,1,RT @maycie32: @Whitecholo23 ya by being your bitch;)
8372,8602,3,0,3,0,1,Can't wait to see my bitch dutchess
24053,24550,3,0,3,0,1,if u gon be wit ur bae even if he or she cheat just shut the fuck up and take the dick or pussy... after all ain't nothing better then love
10470,10748,3,0,3,0,1,I hate that hoe ... She ain't bout shit
2371,2420,3,0,3,0,1,"@AceWuzHere why you talking to me at 5, almost 6am. We ain&#8217;t friends, pussy."
19837,20278,3,0,0,3,2,"RT @pgammo: Run Differentials:Mets -14, Yankees -32."
17902,18304,3,1,2,0,1,RT @TylerCottam14: Suge knight deserved to get shot that nigga had 2pac killed! #fucksuge karma is a bitch!
486,494,3,0,3,0,1,"""I said i don't like it, it tastes like wolf pussy"" 
""what? How do you even know what that tastes like"""
21587,22049,7,3,4,0,1,The movie #abouttime a hard ass chick flick. This nigga goes back in time if he but too quick n fucks the bitch over n over lol
23549,24041,3,0,3,0,1,aint shit without my scale bitch i live that bag life
8237,8464,3,0,3,0,1,Bussin bitches with my Gwale' Gwalas
13136,13461,3,0,3,0,1,My pussy worth $15
2466,2517,3,0,0,3,2,@Ants_SNEweather Well you got to see pom-pom Pete
12765,13082,3,1,2,0,1,Marca got so many hoes she confused on what to do
24250,24754,3,0,3,0,1,"neither have i :-/ RT @DerekIsNormal: I just...why...ok. RT @pieceofshittbh: ""I've never had a nigger cock"" https://t.co/JF9o9vjcBL"
7246,7453,3,2,1,0,0,"@valonfox13 not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america"
3380,3467,3,0,3,0,1,@HipsterBreeez Na a young bitch got school &#128514;&#128514;&#128514;
17606,18005,3,2,1,0,0,"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" ."
19842,20283,3,0,3,0,1,RT @phishlicia: Ocho is approaching bitches
5813,5978,3,0,0,3,2,@darrenburton_ and take the trash out and separate the recyclables
21275,21736,6,0,6,0,1,Take yo hoe ass to sleep
2431,2482,3,3,0,0,0,@AmericanWhiteHM I hate that nigger.
7545,7759,3,0,3,0,1,Aint no pussy better then perk pussy
22311,22782,3,1,2,0,1,"Two blonde dykes wanna kiss all night, I just pray to god that this shit go right"
16112,16482,6,1,5,0,1,RT @LIVYLOHAN: &#8220;@1waynostra: Dats y I don't argue wit Dese bitches lol&#8221; keep it brief trappa lls
12305,12617,3,0,0,3,2,Lakers are a purple and yellow garbage can
2459,2510,3,3,0,0,0,"@AnthonyCumia 
You be totally correct Anthony. Can&#8217;t be livin round dem colored folk. Day be bringin down da hood and dem propery value"
19113,19538,3,0,3,0,1,"RT @hotmessundergrd: Things to remember:
Sometimes being a bitch is necessary.
Stick to your guns.
Impromptu solo dance parties are good fo&#8230;"
2378,2427,3,0,2,1,1,"@Adogg_34 RT @jb_barker10: Snapchat got hacked, all of you hoes about to have some explaining to do http://t.co/tworXRoJEI"
17869,18271,3,0,3,0,1,RT @TuhhNaeee_x33: Meat Forevea selling a bitch out &#128514;&#128514;&#128514;&#128514;&#128553;
2151,2196,3,0,3,0,1,*live ... lol what's wrong with these bitches man http://t.co/ZJYxCI9Ram
6386,6569,3,0,3,0,1,@kenzayye ruga bussed yo bitch #bowbow
13711,14047,3,0,3,0,1,"Or a dumb bitch with no self esteem I can't decide.

But for now it's saint &#128591;"
16154,16524,9,2,7,0,1,RT @LeBronVuitton: Bain wasn't no hoe ass nigga at all
11244,11531,3,0,3,0,1,I'm bout to start singing and shit lol hoes going crazy or this nigga August
24682,25194,3,0,3,0,1,where my scene hoes at?
12598,12911,3,0,3,0,1,Lol bitches be hella mad about they exs like why can't you be friends and forget about the past
17969,18372,3,0,0,3,2,RT @VainHumility: Naming my son Caesar. Dawn of the apes is the absolute best movie I've ever seen in my entire life.
8050,8275,3,0,3,0,1,Bitch just sucked my dick and tried to give me sugar bitch get out
1619,1654,3,1,2,0,1,"&#8220;@YoureGayIf: .@1227jarred Shut up, faggot.&#8221;&#128514;Set himself up"
10540,10819,3,0,0,3,2,I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &#128530;
17629,18028,3,0,2,1,1,"RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitches love cake"
15553,15918,3,0,3,0,1,"RT @IAMNICKlMINAJ: I'm not saying she's a hoe, but she's been on more wieners than Heinz Ketchup."
23138,23622,3,0,1,2,2,Yeah that's where you're supposed to put the trash can.... #rude http://t.co/molWF0py
21179,21637,3,0,3,0,1,"Stop snitching faggot &#8220;@OGSITTI: ""I'll snap you a nude but promise you won't screenshot""

""Don't worry baby I won't"" http://t.co/J8jDIC3wvg&#8221;"
4368,4497,3,1,2,0,1,"@Oxy_Jon @conleyfanclub one charlotte store, but of course they are faggots"
9135,9390,3,0,1,2,2,Flights from Liberia should just be rerouted to Ferguson.. 2 birds 1 stone.
3793,3901,3,0,0,3,2,@KenSuttling Man City and the Yankees have got together to form the 20th MLS club.They begin playing in 2015.
9408,9666,6,0,1,5,2,Get this monkey off my back...
6038,6212,3,0,1,2,2,@goldnsilvercoin this guys company had best year EVER...under Obama....conservative teabaggers are scum
21329,21790,3,0,1,2,2,Thank you Charlie #FF @Charlie4927 @StacyDmomof5 @PattiSM74 @RevkahJC @cantUCIMblonde @Kacado
15444,15807,3,0,0,3,2,"RT @Harryslaststand: On this #ArmisticeDay the cry ""Never Again"" is absent and mocks our pledge to #NeverForget the fallen from ancient an&#8230;"
5691,5854,3,0,1,2,2,@carlybaejepsen trash
573,582,3,0,3,0,1,"""Trust noneeee, bitch I don't """
21319,21780,3,0,0,3,2,Text me instead of playing flappy birds #SoIKnowItsReal
20577,21024,3,0,3,0,1,S/O to the fine bitch at Walmart Just now. Melted me at the ankles 0_0
6981,7177,6,0,6,0,1,@sayy_coneee bitch I texted you
17991,18395,3,1,2,0,1,RT @VillageBae: All Detroit niggas do is listen to DBCO and fuck other niggas bitches while trying to hold on to their own with no money an&#8230;
22185,22654,3,0,3,0,1,Tickets hoe http://t.co/lPCS9Abo7W
2430,2481,3,0,2,1,1,@AmericanMirror @Praedor The Cop was bitch slapped by this wanna B st. thug. And he got what TM got Dead See you don't slap cops they R law
23194,23678,3,0,3,0,1,"Yo homegirl fat and got a mustache, no need to ""yass bitch &#128525;&#128525;"" that"
3771,3879,6,1,5,0,1,@KazAtta I woulda jus told skylar one night 'hey I got a flight in the mornin...you wit it or nah' while textin my brazilian bitch
10251,10529,3,0,0,3,2,I don't want to deal with yesterday's trash! There's a reason it got thrown out in the first place
1811,1848,3,0,2,1,1,&#8220;@justinbieber: that new 1d song diana is well written well done boyzzzzzz&#8221; bow down bitch
8860,9106,6,0,6,0,1,Driving the fucktardmobile - tranny slips and all. &#128530; http://t.co/8e3kXEgMjo
14892,15248,3,0,1,2,2,RT @DaMcGrizzlyBear: the ghetto if UD wins tonight: http://t.co/PkZmkn2WKo
15857,16226,3,0,3,0,1,RT @JonnyFcknBlaze: Porn star is fancy talk for professional hoe.
23153,23637,3,0,2,1,1,"Yep RT @KingHorseDick: Nope and never will. RT @iRejectSlimHoes: Fellas u ever had some pussy so good YOU send a ""so what are we?"" Text?"
20279,20724,3,0,3,0,1,RT @versaceezy: i aint gonna text first cus pride bitch
20258,20703,3,0,1,2,2,RT @tylerschuster88: How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess
2674,2737,3,0,1,2,2,@BrenJJGMom @hweldon Well...how about those Yankees this year? What a run. #wtfiswrongwithnebraska
13493,13825,3,0,3,0,1,Now this new bitch acting dumb tryna correct my every word.
13799,14135,3,3,0,0,0,"People who enjoy shows like @SouthPark and @FamilyGuyonFOX are douche bags. Usually white trash, too."
19901,20342,3,0,3,0,1,"RT @rebellious_midy: @wheeler_kashhh lol oh godddddd , bitch is you really coming &amp; how late you gon be lls"
429,435,3,0,3,0,1,"""But I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday"
4250,4376,3,0,3,0,1,@NaughtyBoyMusic bitch me too
24576,25084,3,2,1,0,0,this guy is the biggest faggot omfg
8122,8348,3,0,3,0,1,Bobby bitch dropping in five minutes though .... Let that sink in &#128588;&#128588;
8843,9088,3,0,3,0,1,Down to catch a body bitch!
17430,17827,3,0,3,0,1,"RT @StevStiffler: Wtf is ""Lolzzz"" ?! Did you laugh yourself to sleep bitch??"
11748,12047,3,0,2,1,1,"Im retarded for real, im sitting here getting mad thinking my daughter ignoring me then I remember she aint here."
6531,6714,3,0,0,3,2,@ksecus I give up on the Tankees I mean Yankees. Maybe next year!!
14601,14951,3,2,0,1,0,RT @Carlozxivir: @VocaToaster ching chong
6691,6879,3,2,1,0,0,@milfmob @yoPapi_chulo fight me you fucking obese niglet
21330,21791,3,0,0,3,2,Thank you Charlie @Charlie4927 @StacyDmomof5 @cantUCIMblonde @RevkahJC @PattiSM74 @Kacado
192,194,3,0,3,0,1,"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy"
20039,20482,3,0,3,0,1,RT @sofancyy_: A hoe gone be a hoe &#128564;
5033,5183,3,0,1,2,2,"@TreyDoe_: @HallDerik @20ToLife_ once fag."" You got pressed to the ground? ..hang up your cleats n never put them back on or think about it"
11772,12071,3,0,3,0,1,Ima have to fuck with my nigga Omar about those weed brownies
23197,23681,3,1,2,0,1,Yo own homegirls sayin you a bum bitch #Ooooostopflexingforigandtwitter
15116,15474,3,0,3,0,1,RT @EnglandBailey: Happy birthday to the nicest faggot ever &#128129; http://t.co/vZygNI9qtQ
11831,12132,3,1,2,0,1,Ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw
21900,22367,3,2,1,0,0,Think it's okay to take my property and break it? Fuck you bitch
1462,1492,3,0,3,0,1,&#8220;@PaigeHardesty: A relationship is only made for two.. but some bitches don't know how to count.&#8221;amen to that!
6732,6920,3,2,1,0,0,@mrgeology no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag
6723,6911,3,0,3,0,1,@morgan_mccubbin fake bitches.... #nicetry
13424,13755,3,2,1,0,0,None of us went to these PRESTIGIOUS establishments so we're clearly not as superior as these fucking retards...
15624,15990,3,0,3,0,1,RT @ImNeverChillin: I don't have no girlfriend/side bitches/ main chick/ hoes. I just got a ex I want back .
4180,4303,3,1,2,0,1,"@MrMooncricket @FuckTheMallcops @JimTalbot1963 @theharris338 nigga I seen yo ass at da welfare center, punk bitch, ain't worth my time"
7316,7525,3,0,3,0,1,@wordscience start telling all bitches how to live their lives. Can we get advice from gwenyth?
3717,3824,3,0,0,3,2,"@JunDishes get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good"
4885,5026,3,0,3,0,1,@That1guyJeff that just happened to be the year WE lost a one game playoff to them bitches from the bitch ass twin bitches. Lucky for you.
3155,3236,3,0,3,0,1,@FabianMleal aoas you write back bitch lol
9778,10044,6,0,1,5,2,"Hello American people, my name is Eric Cantor and I am a lying piece of bird poo http://t.co/qJyuw4ox0O"
331,336,3,0,0,3,2,"""@greggutfeld: a video an entire media will likely mock. http://t.co/XFr1cRXWSm"" i am such a crybaby"
16392,16765,3,0,3,0,1,RT @Master11_: Slowly moving down the list in bs and hoes .... I already know Nolan and Lamar stock is rising lol
3637,3736,3,0,2,1,1,"@Jazwau &#128528; who did you rob, them hoes like 4 online"
5355,5512,3,0,3,0,1,@_That_Vibe_ bitch I'm Gretchen Weiners I do what I want
3599,3695,3,0,3,0,1,@JaiBrooks1 ugly goldigging cunt u probably have an uncircumcised penis faggot
3435,3525,3,0,3,0,1,@HunturPls @SteeZeyFLOW nice ears bitch you look like a god damn elephant..
10306,10584,3,0,3,0,1,I follow sum bush ass bitches on here &#128565;
13834,14173,3,0,3,0,1,Photo: Seriously &#8230; All my friends are hoes. It&#8217;s so funny. #getyourlife &#128078; http://t.co/nbnBGYCFMI
1170,1196,3,0,3,0,1,&#8220;@CayMarieee: &#8220;@WhereYoHussleAt: @CayMarieee bitch&#8221; what u gone say bitch for. We're on the phone bitch.&#8221; Cuz to the let these Mfs know &#128514;
17760,18161,3,0,3,0,1,RT @ThinkLikeRandy: When you've got 5 or 6 hoes every one of them sees her man as god.That's why you don't have sex with them very often. -&#8230;
18572,18981,6,0,6,0,1,RT @antglizzygg: Tell your bitch that I'm that nigga now
9302,9558,3,0,3,0,1,Fuck ya main hoe now she claimin mob hav her brake ya heart wen I rob ya inda daark
7853,8073,3,0,2,1,1,August alsina : ghetto &#128158;
23286,23771,3,0,3,0,1,You can't trust no chick that got a pet cat b those bitches be mad sneaky
10229,10507,3,0,3,0,1,I don't love my hoes I love a couple not all &#128514;&#128514;
17065,17455,3,0,3,0,1,"RT @RealRaymondJ: When bae calls ""Chinese food"" in your phone and your side hoe answers in a Chinese accent &amp; takes your order.. http://t.c&#8230;"
20573,21020,3,0,3,0,1,S/O the young bitches &amp; females &#128514;
24369,24874,3,0,3,0,1,pussy causes wars.
20042,20485,3,0,1,2,2,"RT @sofuckingSwazye: ""mayonnaise colored benz i push miracle whips"" http://t.co/BmXuyP8ehH"
19161,19587,3,0,3,0,1,RT @iDntWearCondoms: Stop wasting texts on bitches who ain't tryna fuck u
20698,21147,3,0,0,3,2,Shades of Eric Chavez's past gold glove! #Yankees #Oakland
23620,24114,3,0,3,0,1,bitch ass nigga
13507,13840,3,0,3,0,1,"OMG , I'm high as a bitch ! &#128514;"
7520,7734,3,0,3,0,1,"Ain't it a bitch when one of the people you get so excited hearing from, sends the shortest most closed-ended thing ever? Ugh let down"
2557,2614,3,0,3,0,1,"@Barbod6FCB oh really and that's word where u be at then I wanna see what bout then, I don't wanna hear what u gonna do I want see it bitch"
20750,21199,3,1,2,0,1,She said she don't like the fact that I smoke cigarettes. Well sorry Mrs.LadyBitch I don't like the fact that you're a hoe
20332,20778,3,0,3,0,1,RT @wizkhalifa: Woke up sleazy. Im bout to make this day my bitch
14823,15178,3,0,3,0,1,RT @CumminsSamantha: LOL @ you for being a dumb bitch.
22798,23277,3,3,0,0,0,White bus drivers are all white trash. #LosAngeles
5499,5657,3,0,3,0,1,@aliciaNOTalisha idk ? I went to to the school like a week ago and the bitch gave me a paper and shit telling me my classes paid for and
3220,3304,3,0,3,0,1,@FzRodl exception for Gilda Radner that bitch was funny
8472,8707,3,0,3,0,1,Chop the top on the Porsche that's a headless horse ... Extendo long as an extension cord bitch I ball like Jordan and I play full court
8940,9187,3,1,2,0,1,Elizabeth is a stupid hoe
11759,12058,3,0,3,0,1,Im the biggest pussy when it comes to scary stuff
6659,6845,3,0,3,0,1,@mckinley719 oh you spelled give wrong psh thought I'd be a bitch
12193,12504,6,0,6,0,1,"Karma a bitch, but she can't figure me out with the shit im doing.."
11601,11895,6,1,5,0,1,"If ur bitch starts fukin yappin tae, ill make sure i break something vital. Warning: call polis with hazard that results in permanent damage"
2769,2837,6,1,5,0,1,@CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap
14680,15031,6,0,6,0,1,"RT @ChiefKeef: You niggaz get so emotionaaaal, You remind me of my bitch!"
17544,17943,3,0,3,0,1,"RT @TacoRell This show should be called ""side bitches"" I ain't seen love YET"
18088,18492,3,0,3,0,1,RT @WorIdStarFunnyy: When you and your boys discover a hoe http://t.co/MkonVchG4R
14551,14900,3,0,2,1,1,"RT @CHlLDHOODRUINER: ""And if you aint a hoe, GET UP OUT MY TRAPHOUSEEEE"" http://t.co/GfOHPUTVhP"
21157,21614,6,2,4,0,1,Stfu kenya! U make me sick. Lonely desperate bitch.
2801,2869,3,0,1,2,2,"@Ceallaighaine Oh no! Sorry Hun. That sucks. Hope you heal fast. &#128533;
#dancerproblems"
4054,4175,3,1,2,0,1,@MaxOn_MaxOff5 Your a dirty cunt mate lol #missingtheaussies
15643,16009,3,0,3,0,1,RT @ImaGrumpyCat: who remembers this bitch? &#128514;&#128557; http://t.co/P9MmBzqMiH
19712,20149,3,0,0,3,2,RT @moosedaugherty: Free bird!!!
5137,5289,3,0,3,0,1,"@WhatTheFFacts this some bullshit, bitch. Show Lana Kane."
8838,9083,6,0,0,6,2,Dooms.. RT @Gutta_DaDon: White nubuck or leather for the upper of the foam makes them a pass to me. White soles too. http://t.co/QIVkEPtLKj
11572,11866,3,0,3,0,1,"If she'll tell you she's a ""badd bitch"" then listen.

She's bad for your health!"
24664,25176,3,0,3,0,1,what to do when your ear hurts like a bitch?
20478,20924,3,0,2,1,1,Reading the ut sexual assault case takes me back 2 college.I'll never forget D Walk would say dont run trains on them hoes.Straight Trouble
5693,5856,3,0,0,3,2,@carolinebakkk those were bumblebees....
13852,14191,3,0,3,0,1,Pizza and wings bitches
2083,2126,3,0,3,0,1,' My Charger got my fucked up &#1041184;&#1041185; Finna wrap the cord Tf around my phone this bitch finna charge today cuhz &#1041204;&#1041204;&#1041184;&#1041184; .
3465,3556,3,0,2,1,1,@I_GotOne awe boy you smell like monkey sex
20850,21301,3,0,3,0,1,Simply cani deal with a confrontation so I just back away when cunts get aw nasty towards me.. Changed a lot in the past few years tbh
7496,7709,3,0,3,0,1,"Actual quote from local cop - ""there are too many pussies in this town""."
11648,11944,3,0,3,0,1,If you have chemistry the only other thing you need is timing.. But timing's a bitch.
7098,7296,3,0,2,1,1,@summerdawn_1996 lol @ you being a cunt
6822,7013,3,0,3,0,1,@peighxo @baestation bitch got arms like piccolo
7624,7840,3,0,3,0,1,All the work gone so we ain't going nothin but fucking bitches in the trap
15160,15518,3,0,0,3,2,"RT @Fact: Fake friends are no different than shadows, they stick around during your brightest moments, but disappear during your darkest ho&#8230;"
4312,4439,3,0,3,0,1,@O3_Millz white bitch?
20699,21148,3,0,3,0,1,Shantrell tryna fight bitches in da clinic n shut &#128514;&#128514; She wanna wait til uh bitch sick to try to bump &#128514;&#128514;&#128128;
19408,19838,3,0,3,0,1,RT @karlos_budah: Gone kill me bitch nigga don't be a girl about &#128076;
3557,3652,3,2,0,1,0,@JOLTNG niger
8150,8377,3,0,2,1,1,Bout to smoke a 3.5 n dis bitch .. #Pollution
18734,19149,3,0,3,0,1,"RT @ceoo_97: &#8220;@POSlTlVEVlBE: a loyal girl truly does come with a smart mouth &amp; arguments,only a hoe will let you do as you please cause she&#8230;"
19501,19934,3,1,2,0,1,RT @leandr321: I'm one of those faggots who hates the word mines
