,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
14492,14840,3,0,1,2,2,RT @BroganWebber: Wiz is garbage to be put in the trash can known as Beyonc&#233; to be put in a dumpster known as the VMAs.
22940,23420,3,1,2,0,1,Wish I would let you dig in my pockets ... God bless you w/ breath in your body... Lazy ass bitch get up &amp; start grinding
8327,8557,3,0,0,3,2,Can we revisit @ChairmanL's idea of two teams of @Yankees playing against each other? I would like to see a game every now &amp; then.
1862,1900,3,0,3,0,1,&#8220;@nerfgunirwin: &#8220;@1DAlerts: Just saw Ashton. Hardly anyone cared. Waiting for Harry &#128540;&#8221; wtf&#8221; bitch I'd be all up in Ashton's grill you feel?
8082,8307,3,0,3,0,1,Bitches don't even go out to have fun anymore they just go out to tweet about the function and to take pics wit other bitches
3798,3907,3,0,0,3,2,@KenSuttling Yankees beat then in the Grapefruit league the other day.
7216,7423,3,0,3,0,1,@tupacselenas hey bitch imy
19076,19501,3,0,3,0,1,RT @hanginwitcoop: &#128514;&#128514;&#128514;&#128514; RT &#8220;@Peso_Peso_Peso: wtf this bitch broke her arm eery time she hit the shit https://t.co/7CtLW9eNjX&#8221;
735,746,3,0,2,1,1,#Lingo so A1 niccas be Tryn talk like me
15073,15430,3,0,0,3,2,"RT @Duke27_: Mistakes are showing up late for work, running red lights, or even forgetting 2 take the trash out. This here ain't 1 http://t&#8230;"
20489,20935,6,1,5,0,1,Real niggas speaking bitch u better listen....
19354,19783,3,0,3,0,1,RT @jessielee1028: @Hawkdaddy300 @GavinMHawks21 @Ur_Boy_George yeah I don't think that's okay...Fuckin drop it. You shouldn't even joke abo&#8230;
9939,10211,3,1,2,0,1,How you gone wife a bitch that let niggas lick on her head in public?
5115,5267,3,0,2,1,1,@Waanderlusting id chink you if you left me with blue balls
4936,5082,3,0,0,3,2,@TheMayorMatt @Frizzle18 I like where ur domes at #smart
20537,20983,3,0,3,0,1,"Roll tide, bitches"
24573,25081,3,0,3,0,1,"this could be my last breath
I'ma take my time, cause I'ma go out the same way I came in
Right by the pussy with nothin' on my mind"
22935,23415,3,0,3,0,1,Winter weather gon have a niggah in his feelings &#128544;&#128532;&#128527;&#128554;&#128149; .
18522,18931,3,0,0,3,2,RT @ahmiryoung Lakers on....I thought trash day was Monday
24024,24521,3,0,3,0,1,i wouldnt for michaelangelo RT @DerekIsNormal: YAAAAAAASSS!!! RT @TheYelloNegro: These hoes out of control https://t.co/t4waR9G8cT
13589,13923,3,0,2,1,1,Old hoes get mad when you don't show them the attention they want.
6552,6737,3,0,3,0,1,@lavalourry stfu prude ass basic ass bitch
16611,16994,3,0,1,2,2,RT @NavyAssLos: Hunter Hurt Helmsley RT @Rich_GMI: Cut the imaginary height shit. Most of the women tweeting about it sleep alone every nig&#8230;
2645,2708,3,0,3,0,1,@Bojieasx slap a taco in thT hoe face &#128514;&#128514;&#128514;&#9996;&#65039;&#128080;&#128074;&#128175;&#128536;&#128584;&#128129;
20334,20780,3,1,2,0,1,RT @wojtata: @NoneShallPass97 fuck you up fucking skank ass cunt
14798,15152,3,0,1,2,2,"RT @CreepyScout: Bend over.

And pick up that trash."
7278,7486,3,0,3,0,1,"@whatupag at least it's not antville, because thats for cunts."
4977,5123,3,0,1,2,2,@TheTrackMamba gator bait &#128010;&#128548;
9893,10163,3,0,0,3,2,Horny called me asking her to buy her a drink this morning and then this jiggaboo walks in WITH A SONIC DRINK IN HER HAND #DONE
16203,16573,3,0,3,0,1,RT @LifeAs_Meghan: I only wear weave because I like it !! A bitch got hair &#128514;&#128129;
6253,6433,3,0,2,1,1,@jesjosie Eff dem hos.
11731,12030,6,1,5,0,1,Im in a full suit bow tie and all at a restaurant &amp; called my frat a bitch ass nigga.Caught myself Bc Im around white ppl staring at me lol
3690,3797,3,0,3,0,1,@Jontel_20 &#128557; pussy
13664,13999,3,0,3,0,1,Only a hoe would favorite that...
11551,11845,3,0,3,0,1,"If my anger materialized, it would be a fucking atom bomb to blow this bitch up."
6072,6247,3,0,3,0,1,"@haylgroot ......bitch &#128530; yeah it was me.. Caught me red handed, sorry @jennholly"
3498,3591,3,1,2,0,1,@Im_Thirst I love Louis CK! Quit bein a faggot and suck that dick
19587,20022,3,0,2,1,1,"RT @lovexlilyy: &#128514; what gerry sends me, that damn jig a boo&#128514;&#128529; http://t.co/6LYzRxJ5Wn"
21719,22183,3,1,2,0,1,These bitches crazzzyyyyyy
3548,3642,3,0,2,1,1,@JAYREIDOFFICIAL my nicca!
19713,20150,3,1,2,0,1,"RT @morganx3blowin: I fucked your bitch , &#128523;&#128527; how you feel?"
1121,1146,3,0,3,0,1,&#8220;@BINDLE13: My momma aint raise no hoe&#8221;
7997,8222,3,1,0,2,2,Bengals kicker trash.
4442,4573,3,3,0,0,0,@Prophzilla I don't hate that he blew up from 3005 like a hipster but I hate the faggots who say they love his music based off his worst +
7946,8167,3,0,0,3,2,Baseball isn't the same without the Yankees in the playoffs &amp; basketball isn't the same without the Lakers in em.
3298,3384,3,0,3,0,1,@GovJayNixon U should just pull out &amp; let #Ferguson fend for themselves. It has been a week. Wasting manpower. Most r just attention hos
4639,4776,3,0,3,0,1,@Sammytbh you're not fucking relevant... you get followers from follow trains and then unfollow people because you're a faggot...
10011,10283,3,0,3,0,1,I always felt funny about a chick calling me daddy.It sound sexy and all but bitch you need to go and find your dad...
491,499,3,0,3,0,1,"""I woke up like thi-"" bitch go back to bed"
20509,20955,3,0,3,0,1,Red bitch with me dark skin friend callin talkin bout come and get me
20439,20885,3,0,3,0,1,RT @zakkmcdaniel: You need to at least not be a bitch 12/7 to date me
385,390,3,0,3,0,1,"""@rugbysocklad: Hell yeah bro! http://t.co/9yIb45UD6c"" fuck yeah sexy scally lad in hot gear"
12968,13287,3,0,3,0,1,My bitch Remy stuck in 06 &#128557;
2744,2812,3,0,3,0,1,@CallMeRenee_ bitch im too mad im finna throw this bitch outside
21539,22001,3,2,1,0,0,The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl
9999,10271,3,0,3,0,1,"I aint no killa but dont push me, revenge is the sweetest joy next to gettin pussy"
24352,24857,3,0,3,0,1,"pony tail 
red nails 
still in school bitch"
18746,19161,3,0,3,0,1,"RT @chefpolio: ""I don't send nudes"" -- a bitch wit trash nudes"
409,415,3,0,3,0,1,"""@wiganzlad: ""@MarkyCrumb: ""@gmail_shorts: I'm on my way http://t.co/MqcZuXlbtT"" love a #chav""hot"" sexy scally fucker."
21015,21466,3,1,0,2,2,Some Douche cubs redneck cubs fan freaked out asking if bites..... No you bloody BERK!!! He's like the&#8230; http://t.co/ulc6CMVtki
1282,1310,3,0,3,0,1,"&#8220;@Godbody_ream: I couldn't hit a woman with a penis and pussy, I don't care how sexy or rich she is&#8221;&#128563;"
5437,5595,3,0,3,0,1,"@_tiffnasty yes. LOVE to make em masturbate to my voice, bitches love Southern accents"
2554,2611,3,0,3,0,1,@BarbieNixon a moment of silence for the bitch who changes her name everyday ..:-)
21744,22208,3,0,3,0,1,These bitches want the next best thing
1356,1385,3,0,3,0,1,"&#8220;@KayciMalynn: I'm a pro at losing followers. Some people just can't handle my excessive use of the work ""cunt"".&#8221; Mines cause I say fuck"
20448,20894,6,0,6,0,1,RT and pass that bitch http://t.co/YoLSpKhiC0
16324,16696,3,2,1,0,0,RT @MANIAC3X: @NotoriousBM95 @Woody_AFC @_WhitePonyJr_ @santi_4l @Bamoose12 start crying and stalking him faggot. I want to laff
18508,18917,3,0,3,0,1,RT @_xplicitContent: if im bad built ok yall built like tractors yall got relationships bitch where mine ?? &#128533;
2252,2297,6,0,6,0,1,"37- no, i dont like hoes"
19662,20099,3,0,3,0,1,"RT @metroadlib: don't ever be afraid to double bitch down.
ppl always expect you to be like, ""i'm sorry if i got loud."" or, ""i'm sorry to s&#8230;"
24091,24592,3,2,1,0,0,ion speak on how flaw niggas and thirsty hoes be on I.g but boyyyyyy look at here &#128586;&#128586;
16853,17238,6,1,5,0,1,RT @PRIVALEDGE: Undercover hoes
2085,2128,6,0,6,0,1,"' Nah I ain't no hoe niggah , no bitch niggah , rich Niggah with the shits Niggah Getchu chipped niggah ."
21184,21642,3,1,2,0,1,Strapped up fasho cause Iont trust no hoe
8443,8677,3,0,3,0,1,Chase really got hoes in every state it's crazy his @ name the truth
10904,11186,3,0,3,0,1,"I still hate the bitches at the #dmv #californiadmv, miserable hoes"
24591,25101,3,1,2,0,1,thot hoe
4226,4350,3,0,0,3,2,"@NYRKelsMads 
I be wishin you was local. I takes you to da Yankee game and spoil you"
18258,18664,3,0,3,0,1,RT @_BucketsMcnasty: Iz no point in being jealous cuz dee hoes for everybody #&#128175;&#128175;&#128175; #BucketsProverbs
20975,21426,3,0,1,2,2,So now been trill is trash cus asap said so &#128533; ok
9672,9936,3,0,3,0,1,Happy this nigga nick old I only like red bones ass is watching this.
23739,24233,3,0,2,1,1,damn they gonna leave beth here long term. trash
9169,9425,3,0,3,0,1,Forte just trucked dude hoe ass lol
22190,22659,3,0,3,0,1,Time for bed &#127769;&#9729;&#65039;&#127776;&#9996;&#65039;peace bitches!
17325,17720,3,0,3,0,1,"RT @SirStern: Claim whatever part of her u please, fuck her to bliss or bruise her sweet pussy with a crop till she begs to be your filthy &#8230;"
13720,14056,3,0,1,2,2,Or when you're in my neighborhood RT @clairelea18: You know you're in the mexcian ghetto when... http://t.co/1Vq0OcrseV
6120,6297,3,0,3,0,1,@iGivePussyCPR baker planted an M-80 in that bitch. When white guy lights the wick... &#128163;
6049,6223,6,0,5,1,1,@grrizzIy @YUNGxSMBA the only place for a ho in the garden
6878,7073,6,2,3,1,1,@quilzel That's how rednecks eRecycle. http://t.co/6LRXIqSi8B
24466,24973,3,1,2,0,1,stfu redneck white trash head ass
10963,11246,3,0,3,0,1,I think a lot of bitches don't smile in their selfies because their breath stinks and they don't want to steam up their front cameras
9987,10259,3,0,3,0,1,I ain't got no hoes&#128530;&#128074;
2870,2940,3,0,0,3,2,"@CokaMoschiach_ his defense is trash, and he's been rocked by Jesus Soto Karass, and Diego Chaves."
1035,1058,3,1,2,0,1,&#128555;&#128555;&#128555;&#128555;&#128555;&#128532;&#128532;&#128532;&#128532;&#128532;&#128532; this fucking bitch Rachel needs to die please
15377,15740,3,1,2,0,1,RT @GreatNegrodamus: Lmfaoooooooooo trash ass falcants RT @PacDaGoat: LMFAOOOOOOOOOOO ya stink @BlakeDaBasedSon
24715,25228,3,0,3,0,1,worst thing a bitch can do &#8220;@loyalshawn: Bitches main reason for being in another nigga face is to get they nigga jealous . &#128078; Wack .&#8221;
5627,5788,3,0,0,3,2,@blackymiles lol to get the yellow bleach stain out use a baking soda hydrogen peroxide paste on the stain and throw in the washer
4413,4543,3,0,3,0,1,@Piercethetit @Xenoss_ I don't love these hoes
8310,8540,3,0,3,0,1,Can I have a bad bitch without no flawwssss
17399,17795,3,0,0,3,2,"RT @SportsCenter: For the last time, The Captain takes the field at Yankee Stadium. http://t.co/c9TI4FkSkn"
3073,3151,3,2,1,0,0,@Drfreezeburnn @DaithiDeNogla I just learned how many retards you can find when you search trending topics.
5859,6025,3,2,1,0,0,"@dish_answers 
You gots da BET and da MSNBC wit dat colored reverend who only listen to coloreds. What else I missing?"
10864,11146,3,1,2,0,1,I say K.Michelle is manly because she doesn't act like a lady.She's too foul at the mouth and violent.I'll have to beat the bitch.
2404,2454,6,0,6,0,1,@AlexisDiamond_ bitch stop fucking playin with me you know wtf I'm talkin about
21067,21520,3,1,2,0,1,Someone needs to get this boring Nike fag off the stage.
17113,17504,6,0,6,0,1,RT @RmpHarris: I kinda miss tremper I use to be threw dat bitch lol Never in class lmao
23895,24392,3,0,2,1,1,"happy bro, happy ho: ""Happy husband key to marriage? U of C study thinks so"" | http://t.co/KkNd87Mv4b http://t.co/kag0xFDd1S"
18139,18544,3,0,3,0,1,RT @YaboySkeete: Lmaoooooo RT @ItsMeGrizz: Nymphos are stupid. Go hose your pussy down you weird bitch
13164,13489,3,0,3,0,1,N I'm so tired of hearing *he wouldn't do it for u * ol bitch he wouldn't have too my people dont play on my end
2874,2944,3,0,3,0,1,@Coley_Cee @Campaign_Papi @They_CallMeShay lmaooo coley just whammmmed him add this to it swervee bitch
15067,15424,3,0,3,0,1,RT @DrunkOrton: No shave November... AKA the month I crush the most pussy. Let the free muzzy rides begin baby.
16643,17026,3,0,2,1,1,RT @Nicole_Orozco23: Kansas bitch #LongHairDontCare #CountryGirl #Ohio #YoureWelcome #LoveThisGirl #Cle #LoveIt http://t.co/LLW3IMTCUG
16628,17011,3,0,3,0,1,RT @NeskorikKenneth: Since you couldn't keep my dick outa your mouth at least keep my name out of it. Y'all some hoes for real.
4730,4868,3,2,1,0,0,@Soldier1eaODGrn you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.
10215,10492,3,0,3,0,1,"I don't have hoes 
Its a myth"
1084,1108,3,0,3,0,1,&#8220;@ABadBitchCost_: omg yall should see this bag of weed dog this bitch like a .3 fasho lmfaooooo&#8221; &#128553;&#128514;
18219,18624,3,0,0,3,2,RT @Zach_Dorsey: My trash is worth more than you
22182,22651,3,0,0,3,2,"Thw White Iron Band plays this weekend in Fargo,ND at the Aquarium(21+) ,Friday(10-29-10) with Charlie Parr. The next night,Saturday..."
15292,15652,3,0,3,0,1,RT @FunnyPicsDepot: how to get unlimited pussy in high school http://t.co/54vF2R3S3a
15326,15688,3,0,1,2,2,"RT @Garvey_B: New sign up at mong kok protest site says: ""fight for democracy and oppose the communists to have a future"" http://t.co/w2pOn&#8230;"
7104,7303,3,0,3,0,1,"@sweet_kissesxx Straight AF. Except math is a bitch. Hows the dealership, lol"
10869,11151,3,0,3,0,1,"I see bitches ain't been doing nun, but trotin &amp; thotin &#128514;"
20985,21436,3,0,3,0,1,So this dumb bitch had an opinion bout wtf I post on my instagram the time it took to write a post&#8230; http://t.co/NUzmxspxUS
3398,3486,3,2,1,0,0,@Hovaa_ #niggerfood #niggerperson #you #are #a #nigger
5135,5287,3,0,3,0,1,"@Whale__Tail what'd the note say? ""Stop being a bitch, here's some flowers. &lt;3"" gets em everytime"
13530,13864,3,0,3,0,1,"Oh ""@SoNi99a_: i hope Dre falls dickhole first into my pussy """
15591,15956,3,1,2,0,1,RT @IamMrEchols: You hoes don't deserve the respect you ask for
20964,21415,3,0,1,2,2,So much for #UCLA being the team to beat they are trash
1276,1304,3,0,3,0,1,"&#8220;@GdoubleT: @BrianMC630 find a loyal ho&#8221;

@finntasticccc &#128521;"
5548,5707,3,2,1,0,0,@asshole_king oh no. They drafted that gay ass that come out on TV? Well u welcome to Redskins nation. No queers just a lot of niggers.
8423,8657,3,0,0,3,2,Charlie Daniels Goes Off on &#8216;Satanic Evil&#8217; http://t.co/3haWjFavUz
12148,12457,3,0,0,3,2,Just purchased my first trenta iced coffee....this is a slippery slope
6492,6675,3,0,2,1,1,@kim92493 @_NikeCaptain_ @Tae_Rhodes I was implying you we're the bro &amp; them two aint nothin but lil hoes..c'mon now I or you Kim
20470,20916,3,2,1,0,0,Raunchy ass hoe.
22031,22498,3,1,2,0,1,"This faggot in a truck was tailgating me, so I hit my breaks, he cut me off I switched lanes he cuts me off again to be a little biatch then"
21241,21702,3,0,3,0,1,Swear to god man niggas talk more than bitches these days
22749,23228,3,1,2,0,1,When you catch yo bitch sending nudes to another nigga...
23408,23895,3,0,3,0,1,"You say no to ratchet pussy, juicy j cant."
3111,3189,3,0,1,2,2,"@El_Grillo1 Off to the east of your current location, on an east-facing slope (dry side of a dry place)."
16332,16705,3,1,2,0,1,RT @MGKyd_O: I don't understand how so many Americans can hate on Obama for saluting with a latte. Nobody tells these swagfags anything abo&#8230;
22769,23248,6,0,6,0,1,Where a prego bitch when I need one I have no milk an a whole box of cinnamon toast crunch man
3784,3892,3,0,0,3,2,"@KellenDaniel along with the French blue and Buggs bunny VIIs, and the Oreo IVs. @LaJethroJenkins"
16429,16803,3,0,3,0,1,RT @MenstruaI: hearing a bitch tell a story and all u can think is &#8220;lie lie lie&#8221; &#128530;
11256,11543,3,1,2,0,1,I'm done wit this cheer team all these bitches are Literally BRAIN DEAD.
8603,8840,3,0,1,2,2,Dafuq is floppy bird ?
15545,15910,3,0,3,0,1,"RT @HunneeMolassess: so if her legs dont rub together that means her pwoosy is trash? ...
i just heard this."
18809,19226,6,1,5,0,1,RT @crownkingz: Fuck these lancaster bitches they all the same
23065,23548,3,0,3,0,1,Ya kno nigga got two accounts...&#128586; RT @i_EaT_PIE: When the lil bitch start Tweetin... She'll see these tweets or someone will snitch
1453,1483,3,0,3,0,1,"&#8220;@OGeezLouise: Bout time 
 RT @JoeBudden: Some of these chicks don&#8217;t want a man, they just want support.&#8221; Tell that bitch to get a bra"
3694,3801,3,0,0,3,2,@Josh_Ward thuggery? Cheating? Talking trash? Who's doing that besides Jameis? And isn't ND in the middle of cheating issues?
2332,2378,3,0,3,0,1,@2sassymom so glad you did this! I'm still trying to figure out emoticons on this damn Motorola to give that bitch the finger.
7763,7981,3,0,0,3,2,And where do you think unsold items from thrift stores go? The garbage. Think of all the great games that are in trash dumps as we speak :(
20035,20478,3,0,0,3,2,RT @sluggernation: The P72 Derek Jeter used to hit the walk-off single in his final @Yankee Stadium at-bat. (Images via @mlb_authentic) htt&#8230;
12170,12479,3,0,3,0,1,Just tied my right shoe while driving on the freeway if that ain't swag bitch then I don't know what is
8568,8805,3,0,3,0,1,Customer Service? &#171;@OG_NicciB I really need this bitch to get the fxck out my business. Just open my new account and leave me alone .&#187;
14242,14583,3,0,0,3,2,RT @AvengerStratus: There's nothing hotter than a pale albino chick who can play guitar.
668,678,3,0,0,3,2,#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?
22039,22506,3,0,3,0,1,This fucking little bitch landed on me in the car and really thought I wouldn't kill him.. http://t.co/nOuHxhLsHA
12066,12373,3,0,0,3,2,Jihadis betting on public protests in Britain to force UK gov out of the anti-ISIS coalition http://t.co/5gJSmrfzWJ
10995,11278,3,0,2,1,1,"I try and get back into anime but I swear every show revolves around either teenage girls, or the boys who are too pussy to talk to them"
4101,4223,3,0,3,0,1,@Mids_areForkids lmao im bein foreal fuck all them bitches like that!
8164,8391,3,0,3,0,1,"Boys want bad bitches , and dummies. Men want strong women who respect themselves and support his grind while handling hers."
6562,6747,3,0,3,0,1,@lettherainefall @Ann_E_Lizabeth and I are on our way to fuck your bitch
19068,19493,3,0,3,0,1,"RT @grindingdude: #13Hours of hell. Obama flat out lied to get reelected. #killery &lt;What diff does it make now? 

Karma, it's a bitch! http&#8230;"
3211,3295,3,0,3,0,1,@FukknTyler I ain't light skin nigga I'm even colored lmao
2858,2928,3,0,3,0,1,@CinWicked Did you just call My Sweet Baboo a ho?!?!
8341,8571,3,1,2,0,1,Can't fuck with a coon ass girl bruh
18780,19196,3,0,3,0,1,"RT @cokvne: Fuck twerking, bitch can you cook? &#128530;"
4037,4158,3,1,2,0,1,"@MarkUdall2014 just got his pussy kicked, he's out, done, @CoryGardner wins, per Fox News.... #Election2014 #tcot #gop #teaparty #p2"
2393,2442,3,0,3,0,1,@Alejandro_Bihhh @CapoDaAssHole I was texting a bitch
13315,13643,3,1,2,0,1,Niggas be bitches hoes be bitches ion see no difference
12264,12575,3,0,3,0,1,Kratataaaaa swag bitch
8288,8518,3,0,3,0,1,"Call me a dumb bitch but ion even know wtf ""Ebola"" is &#9995;&#128514;"
10438,10716,3,1,2,0,1,I hate baldheadass bitches &#128529; https://t.co/rs9jj9PSc3
11872,12175,6,1,0,5,2,Islamic Jihadis run away to Pakistan @PureMonotheist @BemetOr8 #UniteBlue
23392,23879,3,2,1,0,0,"You old bitter,salty ass niccas make my flesh crawl off my bones! Such bitches you are! #DontArgueJustAcceptIt"
7303,7511,3,0,3,0,1,@wodaeeex3 bitch i juss askd yu uh question yo ole choppa bullet head ahh
19438,19870,3,0,3,0,1,"RT @kid_nipsey_400: bitch you not cute , you just photogenic &#128514;"
23185,23669,3,2,1,0,0,Yo bitch on my dick she come to my crib she get passed around no love
15695,16062,3,0,2,1,1,RT @JAYREIDOFFICIAL: Jus know ...S/O to my nicca @im_yung_jay #BKent #MME1636 http://t.co/3XInzjnm2u
17212,17604,3,0,0,3,2,"RT @Savage_Glam: Idk if @IGGYAZALEA is really a man, but she surely is a trash rapper."
21893,22360,3,0,1,2,2,They use to call my mom Japs when she was younger. Lol Asian racial slurs.
17956,18359,3,0,2,1,1,RT @UrsTruly_Jessie: These bitches is actors out here
13355,13683,3,2,1,0,0,Niggas wear wigs more than bitches these days.
19763,20203,3,0,3,0,1,"RT @nogoodmichael: if ur mine, its obvious people are gna hit on u cause ur obviously attractive. but if u flirt back its a problem bitch"
457,464,3,0,2,1,1,"""He wanna be my nigga, but I'm just trinna be his savings account &#128553;"" &#128514;&#128557;&#128514;&#128557; omg imma funny ass bitch man, but that's Real Shit &#128175;"
8268,8498,6,0,5,1,1,But you can't tell a broke bitch nothin &#128514;&#128514;&#128514; &#128056;&#9749;&#65039;
1106,1130,3,0,3,0,1,&#8220;@Ann_E_Lizabeth: I can't stop being a lil bitch&#8221;
19737,20176,3,0,0,3,2,RT @neiltyson: Just to settle it once and for all: Which came first the Chicken or the Egg? The Egg -- laid by a bird that was not a Chicken
21095,21548,3,0,3,0,1,Son of a bitch #thunder
19192,19619,3,1,2,0,1,"RT @iROiB: When she comes through with the nudes, but they trash, but she got big titties http://t.co/1weYPG8rEr"
23732,24226,6,0,6,0,1,cut that bitch off
21377,21839,3,0,3,0,1,"That bitch on qualitest , she dont act right #WiseWordsFromWebb"
6145,6322,3,0,3,0,1,"@ianbmaggard lol @ all the kids that act ""redneck"" in Oviedo"
2334,2380,3,0,0,3,2,@37738921 reminds me of Oreos lmao
20659,21107,3,0,0,3,2,See the jumbotron? That&#8217;s where the jig is
22472,22947,3,0,3,0,1,Want some cheese with that whine bitch ?!
6920,7115,3,0,3,0,1,@rezlife3 little bitch
12022,12326,3,1,2,0,1,Ive got the best friends a functioning retard could have.
14811,15166,3,0,3,0,1,RT @CuhCuhCuh: bitches brag about goin to the gym and still be shaped like a patron bottle cuh
8022,8247,3,0,3,0,1,Big hair bitches &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
19081,19506,3,0,0,3,2,"RT @hawkblogger: The AFC was trash last season, especially the AFC South. Jags could make a playoff push if they have a great draft. Not jo&#8230;"
4245,4370,3,0,3,0,1,@NasshRodriguez @linndaroose always down patty never been a pussy &#128572;
15482,15846,3,1,2,0,1,RT @HighFiveOhTwo: I can't stand this dumb fucking bitch
13745,14081,3,0,1,2,2,PND is my jigga man.
13497,13829,3,0,3,0,1,Nower days the defenition of a bad bitch is how good her pussy is ?
7901,8122,3,1,2,0,1,Bad bitch contest you in first place &#128175; http://t.co/c1cPZMzEQR
23409,23896,3,0,3,0,1,You say that bitch bad but she ain't shit to me !
10812,11093,3,0,3,0,1,I ont like that game wit that retarded ass bird &#128530;
4699,4837,3,0,0,3,2,@ShojoAIE a bright neon yellow gauntlet
23646,24140,3,0,3,0,1,"bitch with all niggas, hmmm she either gay or a HOE"
12273,12584,3,1,2,0,1,LMAO RT @SagaciousQ: You a bitch. And Rihanna always gonna be badder than Kamehameha. @chrisbrown
3533,3627,3,0,1,2,2,@ItsMeGrizz dink now uknow thats not true
15626,15992,6,0,1,5,2,"RT @ImNeverChillin: When yo phone go off in class &amp; the teacher say ""turn that trash off"" but it's one of the songs on yo mixtape http://t.&#8230;"
9098,9352,3,0,0,3,2,Finally got my medicine and crackers!
10711,10991,3,2,1,0,0,I love fuckin wit people. I be givin greedy ass nigas old as crackers wit expired cheese dey be callin me like&#8221; nigga im shittin likea goose
15978,16347,3,0,0,3,2,RT @KelsieBelsi: @Vntxnius lmao it will have a slope of -2x+1
16791,17176,3,0,3,0,1,RT @OhLawdItsNiesha: This hoe swear to God that boy fuckin everybody..
17255,17648,3,0,3,0,1,RT @Sexualgif: when u go through bae's phone &amp; there's no hoes on there http://t.co/CYEJV5l608
16981,17370,3,0,3,0,1,"RT @RAYCHIELOVESU: No &#8220;@3rdeyechillin: That really happens ?

""@opnminds: who doesn&#8217;t like it when a random bad bitch hits you up just to s&#8230;"
22288,22759,3,1,2,0,1,Turn a fuck nigguh to a rebound
21975,22442,3,1,2,0,1,This bitch is stupid. -.-; Anti Feminist: http://t.co/vsgCwtn4j6 via @youtube #dumbass #blndsundoll4mj
16382,16755,3,0,3,0,1,RT @Marlin_FishyAss: Damn hoes askin niggas do I smoke.... No bitch u not getting smoked out tonight
11008,11291,3,0,3,0,1,"I wan do a mixtape... ""pussy an cinnamon rolls"""
18095,18500,3,0,3,0,1,"RT @WorldStarFunny: 5000 RTs &amp; I'll grab the mic &amp; yell ""fuck her right in the pussy http://t.co/g3KMMz4jT6"
8810,9055,3,0,3,0,1,"Don't love yo bitch, just fuck yo bitch when I got time to do it"
16498,16876,3,0,3,0,1,RT @MoccaBitchx3: I text bitches at 11:12 ..... Make they wish come true ;)
15201,15559,3,0,3,0,1,RT @FleeBiscuit: She's a sapiosexual. I had a Jimmy Neutron brain blast. Showed her I'm an intellectual and put the pussy on the chainwax.
10836,11117,3,0,3,0,1,I really hate when I don't get a response back to a text message. Like a bitch ain't see it or sum &#128545;
708,719,3,0,0,3,2,#FireCashman Why?? Because I am having to root for the Royals in October. #Yankees
18696,19111,3,0,3,0,1,"RT @bruhlmaoo: When bae sings ""it ain't nothin to cut that bitch off"" with too much enthusiasm http://t.co/2rwY1h0D0F"
5047,5197,3,0,3,0,1,@TroyAikman shut yo hoe ass up
23603,24096,3,0,3,0,1,based god fucked all my bitches
16049,16419,3,0,3,0,1,"RT @KingUlyssesIV: These bitches aint shit &amp; pussy is my greatest vice
I love smokin weed, i hate advice"
10158,10431,3,0,0,3,2,I could go for a brownie right now
18685,19100,3,0,0,3,2,"RT @breely216: The recommended serving size for brownies is ""all of them."""
4689,4827,3,0,3,0,1,@Shawty_Im_Out cunt
18486,18895,6,0,6,0,1,RT @_prettygirl92: Life to short to be walkin round mad at bitches
11860,12161,3,0,3,0,1,Is that the remix fam? &#8220;@Iam_webster: These hoes aint lawyers &#128553;&#127908; lol on god thats my fav Chris Brown song&#8221;
7665,7881,3,0,3,0,1,All you see is straight pussy in my iPhone!
8726,8970,3,1,2,0,1,Did this bitch really just ask me do I have a badge to be in this building while going to my floor. White people just don't change at all.
20249,20694,3,1,2,0,1,RT @turk_jt12: That bitch ain't loyal.
8170,8397,3,0,3,0,1,Brag to you about the hoes he hittin and when you ask for a pic he show you some sorry ass female.. Then all you can do is laugh..
5094,5245,3,0,3,0,1,@VictorRico3 they didn't want to fuck Steve that bitch lmao
3876,3990,3,0,3,0,1,@LaIndieKid @tneut10 @riwhey_000 what you say bitch? #selfiesONselfies http://t.co/FcMlVtIGbL
3070,3148,3,0,3,0,1,@Dre_thinks that damn coach ain't never called back bitch ass
10287,10565,3,0,3,0,1,I feel like apart of the in crowd like yes bitch lets indirectly talk shit &#128514;
8174,8401,3,0,1,2,2,Breakfast of champions shrimp lobster balls (no sandusky) French fries nd a nice big Quahog (clam for&#8230; http://t.co/UajUkcoAfV
21196,21656,6,1,5,0,1,Stupid bitch
6202,6379,3,0,3,0,1,@jaaaaaade__ Shut up. And miss you too fag
18310,18717,3,1,2,0,1,"RT @_LexC__: I'm convinced that some of y'all bitches get pregnant purposely because ""birth control &amp; plan b pills"" are effective &#128533;&#128056;&#9749;&#65039;"
5377,5534,3,0,3,0,1,"@__NikesNshiT you better. And ima let that bitch slide right now, just be on standby. &#128536;&#128514;"
4540,4673,3,0,3,0,1,"@RicoChavo oh, you cute, you fancy bitch!"
