,ds,Unnamed: 1,count,hate_speech,offensive_language,neither,class,tweet,id
18738,td,18766,0,0,0,0,2,RT @Luisaco_: @Tonymartinezz15 dude last day fuck it walk out that bitch,
15406,td,15434,0,0,0,0,2,My bitch bre been ina good mood they free'd her young hogg &#128175;,
2839,td,2863,0,0,0,0,2,@trestiffer: Hi bitch  No bitch Bye bitch http://t.co/RbcRXMRtQP,
14243,td,14271,0,0,0,0,2,Inbed eating left over poppadom. #livinthedream,
185,c,185,0,0,0,0,0,@KTHopkins Multiculturalism with mass of Muslims = tribalism. The West should be multiracial not multicultural. #BanIslam,8.77881549101847E+017
6146,td,6174,0,0,0,0,2,@JunDishes elissa would call me trash vile etc.!,
8415,td,8443,0,0,0,0,2,@freshalina I call those my ghetto nunchucks...the reason I went 2 jail as well :(,
4860,td,4888,0,0,0,0,2,@AmericanMirror @Praedor The Cop was bitch slapped by this wanna B st. thug. And he got what TM got Dead See you don't slap cops they R law,
11841,td,11869,0,0,0,0,2,Get your nasty ass out of my snapchat bitch,
15738,td,15766,0,0,0,0,0,Niggas actin like hoes most of em bitches,
596,c,596,0,0,0,0,2,@MumbaiPolice This doctor frm Bombay is threating to kill Hindu patients if Pak/Islam is criticized. Proof URL-… https://t.co/TOVeeCC2Mz,8.77186569890935E+017
8577,td,8605,0,0,0,0,2,@icpchad @UnseeingEyes ......monkey look just like you!,
26348,td,26376,0,0,0,0,2,hey shawnda.. I'm rich bitch!!,
21471,td,21499,0,0,0,0,2,RT @gferguson8: @MSoltan18 @WBDyllon_ @KoredeB9 Messi is trash,
8076,td,8104,0,0,0,0,2,@boxingscene Danny will be in deep deep water at 147 too many badass sons of bitches up there,
6457,td,6485,0,0,0,0,2,@Marco_Spatula stop looking porn fag,
20957,td,20985,0,0,0,0,2,RT @ajjacobs: Just learned that there was a 1932 Japanese political plot to assassinate Charlie Chaplin. #PleaseOptionThisTweetNow #Back ...,
9631,td,9659,0,0,0,0,0,@triple6em96 @Hunglikerobby_ bitch you watch your fucking mouth you dirty whore. I swear to god that's a thin line,
22860,td,22888,0,0,0,0,2,RT @z0mbiedance: Gabby's a bitch &amp; made Jackie make the tea packet first.,
20084,td,20112,0,0,0,0,2,RT @TheDouch3: Tweeting about ur boyfriend won't get him off Xbox live that nigga gotta 24 kill streak rn bitch shut up,
7892,td,7920,0,0,0,0,2,@abdashcole @4x4_nation @NatalieSchroyer fuck a raptor. Have fun with that when the tranny fails on you after 70k miles,
9491,td,9519,0,0,0,0,2,@socass_ Patrick you ain't nottin but a hood Nigga top bitch nigga,
2626,td,2649,0,0,0,0,2,@Migsmichelen: This new twitter is confusing the shit out of me. Go back to south america bitch,
25825,td,25853,0,0,0,0,2,You poor soul RT @VICD713ENT: Cuz fat bitches the only thing that I like,
8867,td,8895,0,0,0,0,2,@kieffer_jason bitch go get a life before I block your lame ass,
14572,td,14600,0,0,0,0,2,Just need a bad bitch thats gone always hold me down,
24226,td,24254,0,0,0,0,2,These hoes going BROKE trying to look RICH. ACT your WAGE!,
23418,td,23446,0,0,0,0,2,So toodles to you bitches  goodnight! &#127769;&#9729;&#65039;&#127776;&#128164;&#9996;&#65039;,
6681,td,6709,0,0,0,0,2,@Nautiwashere these bitches drippin sauce,
27096,td,27124,0,0,0,0,2,"when Em said ""I'm on my straight grizzly so why would I buy you a gay ass teddy bear bitch youre already bi-polar."" http://t.co/FQquXTxHBo",
19019,td,19047,0,0,0,0,2,RT @NHLDevils: 2-2! Adam Henrique cleans up the trash in front of the net tying the game for the #NJDevils with 11:06 left in regulation! &#8230;,
12219,td,12247,0,0,0,0,2,Here some kimora boobies for you &#128139; &#128298; this is how unlock before I slice a bitch. #kimorablac&#8230; http://t.co/xGb0Th91LJ,
1099,c,1107,0,0,0,0,2,Stats from @PrisonPlanet video 🚨1263 ppl Died in past 23 days 🚨145 Islamic Terrorist attacks in 25 Days Already needs update=Brussels attack,8.77260251598278E+017
17510,td,17538,0,0,0,0,2,RT @DvpeDreams: If her pussy got over 10 body counts It's dead&#128128;. Pussies&#128049; only have 9 lives &#128514;,
11856,td,11884,0,0,0,0,2,Gillette is for pussies,
18020,td,18048,0,0,0,0,2,RT @IamMrEchols: She eating pussy but don't eat vegetables,
7866,td,7894,0,0,0,0,2,@_tiffnasty some niggas didnt desrve to have that bitch in the first place,
5341,td,5369,0,0,0,0,2,@CsSalazar15 see bro pussy changes you &#128514;&#128514;&#128557;&#128527;&#128527;,
20111,td,20139,0,0,0,0,2,RT @TheLittleFella_: How's it taste mothafucker? Mmmhmmm bitch!,
13273,td,13301,0,0,0,0,2,I really want a girl to make me some brownies &#128553;&#128557;,
14056,td,14084,0,0,0,0,2,If you balling buy yo bitch somethin,
14459,td,14487,0,0,0,0,2,Jake gettin all da bitches rn,
12742,td,12770,0,0,0,0,2,I fuck bad bitches to stacy lattisaw why you nigga's balls blue like an avatar?,
16626,td,16654,0,0,0,0,2,"RT @AnnCoulter: Invite me on your show you lying pussy. RT @Matthops82 ""Republicans are afraid of me. They don't want to talk to me."" - &#8230;",
6540,td,6568,0,0,0,0,2,@MikeLuckas Oh me too! Pain meds just made my brain fuzzy and though Banjo Kazooie for a sec.,
25341,td,25369,0,0,0,0,2,Why would you think Common is trash? Tf,
23116,td,23144,0,0,0,0,2,Seriously retarded is a really funny word.,
571,c,571,0,0,0,0,0,Completely agree. The Qur'an is dualistic (totally different way of treating infidels) and full of hate and incite… https://t.co/TZ1swgNafk,8.77296643342783E+017
15532,td,15560,0,0,0,0,2,My nig jus found out his girl fuckin anotha nig so he meets up wit dis nigga.....,
12882,td,12910,0,0,0,0,2,I hate females that push their asses out as they walk. You know you look like a retarded Flamingo right?,
17962,td,17990,0,0,0,0,2,RT @HoskinsTy96: @Vontey_isa_boss &#128514;&#128514;&#128514; ghetto ass mofos,
24830,td,24858,0,0,0,0,2,Up like an eagle tryna catch the early bird that catches the worm.,
4633,td,4661,0,0,0,0,2,1) Vader is a Sith. Not a Jedi. Duh. 2) Vader is also a whiny bitch. 3) YODA IS MOTHERFUCKING YODA. #micdrop,
15199,td,15227,0,0,0,0,2,Marijuana turn good pussy great..,
13647,td,13675,0,0,0,0,2,I'm a stretch that pussy out,
22981,td,23009,0,0,0,0,2,Rows for the hoes  Curls for the girls  Planks for the skanks   Deep cuts for the sluts  Quads for the broads  No pecs No sex,
2340,c,2361,0,0,0,0,2,@MackayIM @hughriminton Its o.k with me. But if we discuss Islamic terrorism. You have those that always want to deflect to something else.,8.74843883687092E+017
14390,td,14418,0,0,0,0,2,It's no wonder my titanium ankle is killing me. Woo retarded 'winter' weather! #texas #weather http://t.co/rrKxBwG1u4,
5066,td,5094,0,0,0,0,0,@BloggerBoxing yea....what did it do for Maidana? It made him a greedy faggot loser. Atleast Broner is black...,
11030,td,11058,0,0,0,0,0,"Dad just yelled out ""in bout to fry some chicken like a nigger""",
3764,td,3792,0,0,0,0,2,&#8220;@JayGorgeous: i need more beanies&#8221;just ordered two true religion ones lol,
2167,c,2187,0,0,0,0,2,@Shelley_Indiana @cmclymer @KelleySandee @meagankae I fail to see your point. Islam is not a race not all Muslims… https://t.co/wVqFzyNRB1,8.74906278811906E+017
8866,td,8894,0,0,0,0,2,@kieffer_jason bitch get the fuck off my tl what u mean,
12774,td,12802,0,0,0,0,2,I got a Spanish bitch her name Nina #paranoid,
7391,td,7419,0,0,0,0,2,@TheRealJohn_Doe thats nate dumbass we all just mock him,
24492,td,24520,0,0,0,0,2,This how most of yall side hoes gone look on valentines day!! Lol http://t.co/SJmjiysthI,
4272,td,4300,0,0,0,0,2,&#8220;@lilthickgawdess: @ a girl who's a hoe on Twitter &#128064;&#8221; @lilthickgawdess,
18778,td,18806,0,0,0,0,2,"RT @Macbeth870: #bowebergdahl There hasn't been a trade this lopsided since Babe Ruth was traded to the Yankees for ""No No Nanette"" cash.",
3805,td,3833,0,0,0,0,2,&#8220;@Leelucas_: @darwinjames125 @100046729 they can't fit on that small ass street son&#8221;bitch you know what happen last time we was onyur st &#128514;,
19152,td,19180,0,0,0,0,2,RT @Null_Hypothesiz: Omg you own a microwave!?  Fancy bitch,
9674,td,9702,0,0,0,0,2,@valerie91097 uhh messi trash . and im flattered but what was the games scorre,
8938,td,8966,0,0,0,0,0,@kingxxlopez Roberts is a fuckin fag&#128514; smack the shit outta him,
20502,td,20530,0,0,0,0,2,RT @WifiOverHoes: idgaf what you bitches say about me &#128514;,
6928,td,6956,0,0,0,0,2,@RealNiggaSherm bitch,
93,c,93,0,0,0,0,0,RT @OwenMeeny: By any definition Islam is a medieval cult #Banislam #UKelection #cdnpoli #BanTheMuslimBrotherHood #insanity  https://t.co/…,8.77939425598034E+017
18263,td,18291,0,0,0,0,2,RT @JoeBudden: Or the &#8220;I was sleep&#8221; curve.. Really bitch ? U slept from 1am to 11pm huh.. Smh,
26696,td,26724,0,0,0,0,2,niggas are jus like btchs talking bout a hoe then right back in her face dnt come to me talking bout nan hoe if you gne b right back fwher&#128134;,
20591,td,20619,0,0,0,0,2,RT @Yankees: VICTORY! #Yankees outlast A's 10-9 in 14 innings. Eduardo Nunez the hero and oh yeah FIRST PLACE still resides in the Bronx.,
12651,td,12679,0,0,0,0,2,I don't know what you been told but I love them project hoes,
23982,td,24010,0,0,0,0,2,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.,
6105,td,6133,0,0,0,0,2,@JoeTheMailman @emilyrs But that bitch could care less about Benghazi victims!,
26384,td,26412,0,0,0,0,2,http://t.co/bPU86qzYFt Arial Rose &#8211; Athletic Asian babe plays with her pussy after&#160;exercising http://t.co/n3DnrsI352,
23079,td,23107,0,0,0,0,2,Sebastian is high on cat nip rn,
17754,td,17782,0,0,0,0,2,"RT @Garin: ""A day without laughter is a day wasted.""   ~Charlie Chaplin",
15646,td,15674,0,0,0,0,2,Neva trust a bitch,
14383,td,14411,0,0,0,0,2,It's lame that you can buy clothes that look like real military clothing. If you wear it I will make fun of you. You're a 4 star bitch.,
13301,td,13329,0,0,0,0,2,I see thru all you fake bitches &amp; niggas.,
16219,td,16247,0,0,0,0,2,"People comment on my fb statuses like ""How was your day?"" Like bitch wtf do I know you?",
17122,td,17150,0,0,0,0,2,RT @ChrisJustJoking: You gotta fuck ugly bitches from 3 towns over that you'll never see again so you can work the kinks out of your sex ga&#8230;,
1088,c,1096,0,0,0,0,2,Otto Warmbier wasn't a Muslim Terrorist or American Traitor so Obama didn't get him out of N. Korea. Obama regime is accountable. #RIPOtto,8.773142203286E+017
13366,td,13394,0,0,0,0,2,I swear new bitches here me rap and its a WRAP !!,
15862,td,15890,0,0,0,0,2,Not ALL females constantly tweet about their boyfriends but I wish death on the ones that do. TIRED of you AND him bitch,
1997,c,2017,0,0,0,0,2,@LynnyontheFly @JohnWUSMC @AwesomelyH @Toryboy1960 Today it's #IslamicSocialism that's in play. https://t.co/5Xclz6cRhU,8.74857710071812E+017
11056,td,11084,0,0,0,0,0,Damn hoe.. You so ugly even hello kitty said goodbye.,
26795,td,26823,0,0,0,0,2,pussy aint shit but a product you either gonna get onna muscle or you gotta pay,
5590,td,5618,0,0,0,0,2,@Fapplebee dude tell me why that's so true my mom has this friends from Texas trying to hype redskin football and shit,
22629,td,22657,0,0,0,0,2,RT @tmaeleen: this bitch just blew my high &amp; i was off all of dese drugs...,
8805,td,8833,0,0,0,0,2,@kayysavage bitch this shit is SOOOO FUNNY &#128553;&#128128;&#128557;,
9591,td,9619,0,0,0,0,2,@thereal_4 yeah lil nigga I was homecoming king and still been getting bad bitches as u see &#9996;&#65039;,
16768,td,16796,0,0,0,0,2,RT @BeardedNixon: Poont gotta be trash,
10113,td,10141,0,0,0,0,2,Alright Vacarro you bitch!!!,
3148,td,3176,0,0,0,0,2,#HelloBrookland! We're here at the @MonroeStMarket opening! Serving free samples of cider vegan sliders brownies! http://t.co/BW9uYtLQu1,
15553,td,15581,0,0,0,0,2,"My partna from Mississippi told me 2weeks ago ""I got 2 weeks to fuck all these ok hoes 2014 I'm stepping my game up"" &#128514;&#128514;&#128514;",
20814,td,20842,0,0,0,0,2,RT @__PrettyTea: 30 bottles ! 30 bitches !,
27068,td,27096,0,0,0,0,2,wack bitches make me curve them,
20125,td,20153,0,0,0,0,0,RT @TheOnlyReed: IDC what phone u got lol silly nigger,
20973,td,21001,0,0,0,0,2,RT @alison_cherry: .@nlisa &amp; I are discussing our awful 90s fashion choices: yellow overall shorts boxers over leggings. What was your bes&#8230;,
14215,td,14243,0,0,0,0,2,Ima trash @ForeverMEM85 in fantasy,
25680,td,25708,0,0,0,0,2,You ask me about 2014? I'mma make dat bitch my bitch!!,
20162,td,20190,0,0,0,0,2,RT @TheVineNation: when you in a public place and ya side hoes come outta no where &#128557; https://t.co/1XV2fYehze,
20254,td,20282,0,0,0,0,2,RT @Trackstar275: &#8220;@basedanarchy: when someone brings up your other hoes in front of bae http://t.co/TWbSE6EIJ7&#8221;,
8646,td,8674,0,0,0,0,2,@jalenwanna bad bitches only?,
26788,td,26816,0,0,0,0,2,prolly sum hoe tryna get in the hurricane free RT @coldhearted9_: @Pr3ttyN33 who sent that nigga to Twitter tho,
2274,c,2295,0,0,0,0,2,"I say it's unreal because once you're out of high school you're too busy being an adult to remember ""I'm gay"".",8.74831903404286E+017
26885,td,26913,0,0,0,0,0,someones clearly a stinky ass beaner...,
21472,td,21500,0,0,0,0,2,RT @ghettobird1er: Yo bitch givin me head while I watch Good Burger.,
10907,td,10935,0,0,0,0,2,Chris bosh made danny green his bitch last night,
18309,td,18337,0,0,0,0,2,RT @Juicedballs: Not scared to pepper spray a bitch  *Hand gently resting on fanny pack*,
7434,td,7462,0,0,0,0,2,@Titan21Mtzzz vegeta is a little bitch #TeamGoku,
10451,td,10479,0,0,0,0,2,Big greenmile tweetin ass nicca,
20558,td,20586,0,0,0,0,2,RT @YELLitOUT_louud: &#8220;@_laTodd: &#8220;@Satisfied_x: &#8220;@S_hawn24: Y'all females love y'all a bum nigga or a jail bird..&#8221;!!!!&#8221;&#10071;&#65039;&#10071;&#65039;&#10071;&#65039;&#128553;&#128079;&#128079;&#128079;&#8221;,
3420,td,3448,0,0,0,0,2,&#128514;&#128514;&#128514; played that nigga smh &#8220;@sexualgifss: bitches are so shady... oh my god &#128514;&#128514; http://t.co/1VhC9LqsKg&#8221;,
2975,td,3000,0,0,0,0,2,RT it for me. Please and thanks @BmorePocahontas: Did a pierced pussy just come across my timeline &#128528;,
5433,td,5461,0,0,0,0,0,@DeezNutsDoe how about you wash my butthole out with your tongue you little faggot,
9398,td,9426,0,0,0,0,0,@saraelizabethj4 that's what happens when you date a colored,
26599,td,26627,0,0,0,0,2,lmaoooooo RT @WestsideAllure: Dude said bitches from NY fuck to Redman's greatest hits &#128557;&#128557;&#128557;,
26827,td,26855,0,0,0,0,2,running the game for 5 years guess that's why my feet hurt  wonder when they bite me do these bitches teeth hurt &#9995;&#128175;,
3347,td,3375,0,0,0,0,2,#throwback to being bitches &amp; drinking Mikes bc we sucked @AutumnMaye http://t.co/jfCthdEDcz,
21459,td,21487,0,0,0,0,2,RT @fvxkcollin: pussy so good had to save that shit for later &#128514;&#128514; https://t.co/CHjFoqzY6m,
25659,td,25687,0,0,0,0,2,You a world class hoe,
7182,td,7210,0,0,0,0,2,@StephanieSchall @Reinhard96 ooo Logan pulling bitches,
3857,td,3885,0,0,0,0,2,&#8220;@MrDelightfullll: I've sounded like a fag the last few days &#128584;&#128513;&#128513;&#8221; your emotions are inspiring &#128150;,
24204,td,24232,0,0,0,0,2,These hoes ain't shit I ain't tripping off a Thot... ion like conversation you gone let me fuck or not,
4857,td,4885,0,0,0,0,2,@AmazinMixBeauti why? You wanna gimme a baby? You look coolie....it might could work lol,
21347,td,21375,0,0,0,0,2,RT @drewbillionaire: I just wanna pimp these hoe$ &amp; Ride Rarri's,
14463,td,14491,0,0,0,0,2,James is the biggest bitch in basketball i swear.. fuckin cramps seriously,
1079,c,1087,0,0,0,0,2,#breaking #news Unity but also anger for Finsbury Park's residents after van attack - https://t.co/oPkT2vTCta https://t.co/THPaByfo3E,8.77186672332505E+017
11146,td,11174,0,0,0,0,2,Dick game make a faithful bitch start cheat in,
4103,td,4131,0,0,0,0,2,&#8220;@_ajoyaaa: Victor &amp; shawn legs don't hurt? They jigg every damn night &#128530;&#8221;&#128514;&#128514;&#128514;,
2058,c,2078,0,0,0,0,2,Leo Varadkar was elected Irish Prime Minister on Wednesday making the 38-year-old son of an Indian immigrant th... https://t.co/7tEtVG2vO1,8.75018813355561E+017
23932,td,23960,0,0,0,0,2,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/wTNOloSY4t http://t.co/AuTAVOeG2u,
3185,td,3213,0,0,0,0,2,#QuestionIAskMySelf why should I be slapping this hoe tuh solve something ima leave it alone..............I never usually listen to myself,
13125,td,13153,0,0,0,0,2,"I love ""Butter"" by ATCQ but I'd love it more if Q-Tip's hook was just looped for three and a half minutes instead of Phife's trash verses.",
21081,td,21109,0,0,0,0,2,RT @bethanylynn__: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a probl&#8230;,
14758,td,14786,0,0,0,0,2,Lean wit it Rock wit it az niccas. Lol,
15584,td,15612,0,0,0,0,2,"My teacher always says ""Has a man ever abused his wife while using marijuana? Not unless she hides the Oreo cookies then she deserves it.""",
3293,td,3321,0,0,0,0,2,#porn#android#iphone#ipad#sex#xxx | #Beach | Caught a girl rubbing her pussy in nude beach http://t.co/h8lGiTFYie,
7400,td,7428,0,0,0,0,2,@TheRyanAdams word bird,
9868,td,9896,0,0,0,0,2,A homeless dog living in a trash pile gets rescued and then does something amazing! Please share. http://t.co/SzpStdxmn6 via @youtube,
18710,td,18738,0,0,0,0,2,RT @LouieVRee: Well damn girl you a bad bitch now http://t.co/wU0ARD7YIF,
1285,c,1305,0,0,0,0,2,Trump's silence after attack on Muslims speaks volumes https://t.co/0TCn0JMgcH,8.77225514007757E+017
15364,td,15392,0,0,0,0,2,Mute it hoe.,
15537,td,15565,0,0,0,0,2,My nigga calls fat bitches &#8221; porkers&#8221; lmao,
17954,td,17982,0,0,0,0,2,RT @Hoodstarz_Dread: Main reason why i aint got no girl cause i aint never found not 1 bitch who tryna get money wit me all y'all hoes like&#8230;,
12425,td,12453,0,0,0,0,2,I ain't trying to fuck bitch. I just want wings.,
11528,td,11556,0,0,0,0,2,Finally got my medicine and crackers!,
13390,td,13418,0,0,0,0,2,I think I'm a bitch tonight,
12647,td,12675,0,0,0,0,2,I don't hit women but I'd slap tf out a bitch. No close fisted business though that's some cowardly shit.,
2025,c,2045,0,0,0,0,2,@Tess2564 @FrMatthewLC @colombiareports Please... all of that existed before gay marriages.  Priests even abusing k… https://t.co/eJ8Tm36B48,8.75010715052069E+017
8384,td,8412,0,0,0,0,2,@fabbymichelle your one of my bitches you make money for me !,
19614,td,19642,0,0,0,0,2,RT @Saint_Jeremy: She right RT @2Girls1Richard: You spam RT @TheReaIPinkyxxx: If you eating the pussy you might as well eat the ASS. http:&#8230;,
11523,td,11551,0,0,0,0,2,Fighting on the Internet is like competing in the special Olympics even if you win you're still retarded.,
1519,c,1539,0,0,0,0,2,So we thinking Islam or leftist for the shooter?,8.74964633622393E+017
1230,c,1250,0,0,0,0,2,When people say cops kill more white people important to understand they shoot minorities at a higher rate https://t.co/DqcqK1eHTW,8.77297207690486E+017
458,c,458,0,0,0,0,0,"More news about the ""religion of peace"". #BanIslam #NoRefugees https://t.co/CCaCym2oSJ",8.77885285631234E+017
10178,td,10206,0,0,0,0,2,And my mom was really getting me a car smh hoe f u for dat,
21560,td,21588,0,0,0,0,2,RT @iAmYalanda: I need some phenomenal head. Like someone who was born and breed to eat pussy. Someone who is an adept when it cums to tong&#8230;,
25587,td,25615,0,0,0,0,2,Yes bitch you still in love in rich. She lying,
9503,td,9531,0,0,0,0,2,@spoilmeharder @ChaldeanCutie Greta... You let a fag do this to me I thought we were cool,
20822,td,20850,0,0,0,0,2,RT @___MICHIGANMADE: Only the basic bitches put on for Twitter ..,
11563,td,11591,0,0,0,0,2,Flashin money but ya bitch nails not done..,
14923,td,14951,0,0,0,0,2,Lmao drake is on some bullshit with Serena Williams wallah she looks like a tranny,
22871,td,22899,0,0,0,0,2,RT @zeemonstaa: There no such thing as too much pussy .,
9211,td,9239,0,0,0,0,0,@nosfiend215 @faggot696969 niggers,
10419,td,10447,0,0,0,0,2,Being a hoe ain't cute #ijs,
15586,td,15614,0,0,0,0,2,My teacher talm bout she would make every senior go to da army fa 2yrs &#128530; bitch please meat ainnn doin uh damn thang,
17633,td,17661,0,0,0,0,2,RT @FlirtyWords: Distance is a fucking bitch.,
20850,td,20878,0,0,0,0,2,RT @__thaRealist: Sum hoes be smoking to look cute bitch u better inhale that shit wasting weed,
16811,td,16839,0,0,0,0,2,RT @BigSean: Suck my dick bitch RT @MaizeNBlue23: @bigsean not only are you terrible. You are why hip hop is dead,
1874,c,1894,0,0,0,0,2,Gay Brian Paddick resigns from LibDem frontbench. He will be first of many to go over Farron's bigoted stance on gay relationships,8.75014304260645E+017
18844,td,18872,0,0,0,0,2,RT @Mdizzle9000: this dumb bitch said....RT @MsVaVaVoom No matter what a man says the only way he'll truly respect you is if u hold out sex,
15354,td,15382,0,0,0,0,2,Mum agrees with me ur being a wee moody cunt and you cani deal with the fact i'm right:/ #dadsbeingsilly,
7546,td,7574,0,0,0,0,2,@Wagz This cold we have going around our little hick town had about everyone I know locked in their houses for better than a week. Stay well,
17847,td,17875,0,0,0,0,2,RT @HG_Shit: @1BookieG aye g.. I fucked yo bitch again by mistake..,
7862,td,7890,0,0,0,0,2,@_theDarius boy I was clean in them bitches.,
14793,td,14821,0,0,0,0,2,Let the niccas feel on her booty.. lmaoRT @55OptimusPrime: take her to the hood were they do most good,
27133,td,27161,0,0,0,0,2,why they playing trash on ESPN right now.,
7066,td,7094,0,0,0,0,2,@Sammy_Sicko Get me a bag of those pink n white coloured van sweets please. Thanks dude :-),
20856,td,20884,0,0,0,0,2,RT @_ashwhole: &#8220;@TerryLee__: &#8220;@______0__o_____: RT &#8220;@iHitModelsRaw: *hits blunt* https://t.co/WiqgnDXgNM &#8221;&#8221; this hoe thought she was so dee&#8230;,
4962,td,4990,0,0,0,0,2,@BUKPSYCHODRAMA just followed me. On Vice Lord dats rns. I been listening to this nigga since 'Magic.' Almighty on you hoes!,
25487,td,25515,0,0,0,0,2,YOU and them bitches that you came wit,
17788,td,17816,0,0,0,0,2,RT @GoldenBella_: If a bitch could be okay with fucking a man knowing he has a girl she's a hoe! That's it.,
24330,td,24358,0,0,0,0,0,Think it's okay to take my property and break it? Fuck you bitch,
5425,td,5453,0,0,0,0,2,@Dedicated_03 idk  I gotta think about it cause them bitches small as shit,
12075,td,12103,0,0,0,0,2,Hanging out with guys does not make you a hoe,
9790,td,9818,0,0,0,0,2,@yoPapi_chulo @0beytheLAU @Huntermoore that bitch needs a tittielift,
27208,td,27236,0,0,0,0,2,you's a muthaf***in lie &#8220;@LifeAsKing: @20_Pearls @corey_emanuel right! His TL is trash &#8230;. Now mine? Bible scriptures and hymns&#8221;,
17718,td,17746,0,0,0,0,2,RT @FunnyPicsDepot: When you get twerk from the thickest bitch in the room http://t.co/a6r9U18EFS,
1213,c,1233,0,0,0,0,2,Explosion heard near station in BrusselsIgnorance of world for anti Muslim jihad by terrorist nation led to regular attack in Europe,8.77303827459867E+017
23772,td,23800,0,0,0,0,2,Thanksgiving early hoe http://t.co/A29MLLX62B,
22089,td,22117,0,0,0,0,2,RT @meldigio: Y'all look fucking retarded with y'alls pants down to your ankles.,
3573,td,3601,0,0,0,0,2,&#8220;@Black_Angelo25: First time with 3. Lol http://t.co/mITmFPvVLw&#8221; yuhhhh we hit that hoe!!,
19703,td,19731,0,0,0,0,2,RT @Shawnzie3: Foxtrot Uniform Charlie Kilo.,
26941,td,26969,0,0,0,0,2,the bitch mob is bad for your health,
1839,c,1859,0,0,0,0,2,This is what we want!!! Aigo aigo https://t.co/8hK9Ge3p7X,8.74933575392428E+017
11310,td,11338,0,0,0,0,2,Dudes probably just think eating pussy is sucking on pussy lips &#128530;,
23638,td,23666,0,0,0,0,2,Stupid lil bitch !! Really think I'm trippen &#128514;&#128514; You outttta pocket with this pimpinnn,
5296,td,5324,0,0,0,0,2,@ClicquotSuave the new nip dropped today rii?,
13108,td,13136,0,0,0,0,2,I like to butt fuck fine ladies. Will I choke hold a bitch? Well maybe #55,
9245,td,9273,0,0,0,0,2,"@paolo Like...Charlie Chan-style? (Never saw that either.) Hmm...makes me think of the ""Cockneys"" in the Killzone series.",
4651,td,4679,0,0,0,0,2,187 how I'm killin these hoes,
9599,td,9627,0,0,0,0,2,@theshardyrebel cuz ur a sellout bitch fag,
8342,td,8370,0,0,0,0,2,@efethegoddess Wuw. Am not wun uv ur hoes dnt send mi pics,
15930,td,15958,0,0,0,0,2,Nuke town that pussy,
5328,td,5356,0,0,0,0,2,@Cotton_Candy9 god wrote em now think again coon,
16893,td,16921,0,0,0,0,2,RT @BrandonTierney: Grinding! #Yankees,
16011,td,16039,0,0,0,0,2,Okay kids. #RickAndMorty just came on. That's how I know I'm tweeting WAY TOO LATE on a #Sunday night. #booya #bitches&gt; I'm outta here&gt;,
12105,td,12133,0,0,0,0,2,Harry must thincc I'm the bitch he can fall Bacc on ah sum &#128514;&#128557; Boi BYEEEEE &#128075;&#9995;&#9996;&#65039;,
24521,td,24549,0,0,0,0,2,This lil Thot bitch really tried to run game on me,
214,c,214,0,0,0,0,0,WORLD HAS 2ELIMINATE ISLAM &amp; MUSLIMS. THEY R THE COMMON THREAD. THEY ARE THE PROBLEM. Hey FACTS do NOT equal racism. #BanIslam #BanMuslims https://t.co/MeFo1noN9b,8.77382202887221E+017
6099,td,6127,0,0,0,0,2,@Jobbe03 @PandaEnchilada You're such a bitch Carlton. You're lucky your fathers a judge.,
12138,td,12166,0,0,0,0,2,Having sex with a guy wont keep him around for you dumb hoes who think that. Theres plenty pussy. Just gotta have a guy who wont give in,
22952,td,22980,0,0,0,0,2,Retweet to spam this faggot RT @ChickenColeman: Dick going &#128070;,
1971,c,1991,0,0,0,0,2,@JaydaBF The connection between European welfare and mass immigration is glaring.,8.7496521773373E+017
12984,td,13012,0,0,0,0,2,I hope Charlie brought the lube for this test...,
12001,td,12029,0,0,0,0,2,Grant bitches more than a 14 year old white bitch,
17173,td,17201,0,0,0,0,2,RT @ColIegeprobs: Liquor before beer you're in the clear beer before liquor you'll be fine don't be a bitch,
23362,td,23390,0,0,0,0,2,So I swore my school was closed but that bitch is open and I'm home &#128514;,
17622,td,17650,0,0,0,0,2,RT @FightsOnVine: Bruh this bitch is possessed by the thot demon https://t.co/6fa2iiXs6m,
17593,td,17621,0,0,0,0,2,RT @FallonTonight: Jimmy and @BillyJoel's two-man doo-wop performance just went live on YouTube! https://t.co/NGzhImyvSF #FallonTonight htt&#8230;,
10447,td,10475,0,0,0,0,2,Big bitches be like &#8221; Im Thick&#8221; yea bitch atound the midsection,
804,c,804,0,0,0,0,2,Yet another attempted Islamic terrorist attack in the UK...send us in already Mad Dog,8.7727979021398E+017
22003,td,22031,0,0,0,0,2,RT @longbongchris: fuck a closed casket  bitch put me with the trees let me rot throw some seeds water me and give me leaves,
17457,td,17485,0,0,0,0,2,RT @Donnie_Blow: &#8220;@_100d: Having a bitch ain't goofy. Having bitch dat ain't loyal is&#8221; &#128588;&#128175;,
17872,td,17900,0,0,0,0,2,RT @Harry_Styles: A bird pooped on me.,
24046,td,24074,0,0,0,0,2,The shit that you bitches brag about is hilarious,
25494,td,25522,0,0,0,0,2,Ya bitches dumb as fuck for the felon.,
