,ds,Unnamed: 1,count,hate_speech,offensive_language,neither,class,tweet,id
22354,td,22382,0,0,0,0,2,RT @rihanna: Life's a bitch but that's the only love I know,
23644,td,23672,0,0,0,0,2,"Subtweeting little bitch ""taking the high road""",
26345,td,26373,0,0,0,0,2,her pussy like me her heart like fuck it.,
20723,td,20751,0,0,0,0,2,"RT @_JBsoprano: ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -@JaeTips",
18353,td,18381,0,0,0,0,2,RT @KINGTUNCHI_: Lol got these hoes in they feelings !,
4404,td,4432,0,0,0,0,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/McOZNHt7N2,
24074,td,24102,0,0,0,0,2,Them brownies tho &#128524;&#128076;,
20688,td,20716,0,0,0,0,2,RT @_BucketsMcnasty: Iz no point in being jealous cuz dee hoes for everybody #&#128175;&#128175;&#128175; #BucketsProverbs,
13823,td,13851,0,0,0,0,2,"I'm sorry but if your costume is a ""naughty school girl"" this yr I will forever consider u a basic bitch. #becreative #followers",
3441,td,3469,0,0,0,0,2,&#128514;&#9995;&#8220;@iSell_Pussy4EBT &#8220;@Sco_ForIt bucket RT &#8220;@iSell_Pussy4EBT: Trash &#8220;@_manlookaKeedY: All you bitches is my SONS &#128520; http://t.co/LrMBWFPMaE,
13883,td,13911,0,0,0,0,2,ISIS Supporters in America: The Jihadis Next Door http://t.co/u0YHWkD34c http://t.co/0XHPbRL9EQ,
18295,td,18323,0,0,0,0,2,RT @JosephTheFlyGuy: This bitch got a real life hippo as a pet http://t.co/wU6jItcE0U,
19885,td,19913,0,0,0,0,2,"RT @Stoney_Blu: For example. I can't even say ""what's cooler than bein cool? ICE COLD!"" Without somebody relating it to A Phi A. No bitch t&#8230;",
6663,td,6691,0,0,0,0,2,@NYRKelsMads @popup82 Its Perfection. My brain crossed wires or something I dont know why I came up with Concentrationmaybe the ghetto one,
22982,td,23010,0,0,0,0,2,Roy Hibbert so trash. It's unbelievable.,
1175,c,1195,0,0,0,0,2,Listening to this on @KPCC now and it's startling. Media reporting on #terrorism is deeply imbalanced. https://t.co/SCo7UCC8WR,8.77192518340723E+017
8474,td,8502,0,0,0,0,2,@gregorious13 I don't understand it there's trash cans/dumpsters everywhere and if there's not just wait till you go somewhere with one.,
14265,td,14293,0,0,0,0,2,Ion kno what im doing tonite....i jus kno its gon end wit me dick first in some pussy....,
9621,td,9649,0,0,0,0,2,@tracieeeeee wha? me? i'm just waiting for showtime to bring back queer as folk.,
12805,td,12833,0,0,0,0,2,I got my own rhythm and stroke patterns when I'm bout to nut be still bitch.,
5816,td,5844,0,0,0,0,2,@HonchoPikasoe I'm tryna have this bitch in out soon,
21855,td,21883,0,0,0,0,2,RT @kevantee_: hoes quick to say they can fuck somebody else bf but what does that do for you but make you look bad? &#128514;&#128514;&#128514; want a cookie?,
4186,td,4214,0,0,0,0,2,&#8220;@eminoelle: Why you let these hoes tear what we had right apart&#8221;,
13317,td,13345,0,0,0,0,2,I show do like The Jeffersons. Dat George make me wanna open up a dry cleaning stow and call all da white folk honkey,
12402,td,12430,0,0,0,0,2,I actually just hate the bitches on here,
23494,td,23522,0,0,0,0,2,Someone bitch slap me into the lake if you see me on FB tomorrow. I suspect my hard core GOP friends will be all over this.,
13332,td,13360,0,0,0,0,2,I still can't get over some of these retards going ape shit over this iphone 5 makes no sense to me whats so ever.,
12321,td,12349,0,0,0,0,2,Horny Japanese MiLF showers and toys her soaking wet&#160;pussy http://t.co/8hrKgFyUk8,
18682,td,18710,0,0,0,0,2,"RT @LizardLickTowin: - @CMchatLIVE #CMchat why do U think its so hard for""hick hop""2get major air time on most stations #cmchat when it's w&#8230;",
6419,td,6447,0,0,0,0,2,@MIKEB_IN_THE_D you're still a free world bitch  don't deserve your 313 area code !,
11074,td,11102,0,0,0,0,2,Daniel there's no cow tipping and hoe downs in Jackson... This city living lol,
6435,td,6463,0,0,0,0,2,@Machell1123 i hope you get better soon! colds are for the birds,
21513,td,21541,0,0,0,0,2,RT @hayybacon: &#8220;@phizzyph0: If she got the Chipotle Plug Cuff that hoe&#8221; #TwitterlessAlex @vngelinaa_,
8615,td,8643,0,0,0,0,2,@its_selenaaaa karma a bitch bruhh,
12767,td,12795,0,0,0,0,2,I got 99 problems but a bitch ain't 1!,
17745,td,17773,0,0,0,0,2,"RT @GOPBlackChick: The racists are @msnbc and its crew of anchors. Not ""right wing "" folks. @MHarrisPerry mocks mixed GOP kids. http://t.co&#8230;",
18393,td,18421,0,0,0,0,2,RT @KattWilliams: A MILF is a sexy ass mom over 35. If you're 20 you're just a bitch with a baby,
147,c,147,0,0,0,0,0,Go back to your own country and fight for it you cowards #nomuslims #WorldRefugeeDay,8.7723040378608E+017
24439,td,24467,0,0,0,0,2,This bitch think I want her I'm in love wit da gwap. &#128525;&#128536;&#128176;&#128181; http://t.co/JIMIKjimUn,
17830,td,17858,0,0,0,0,2,RT @Gvmby: This bitch possessed by the thot demon. https://t.co/FHfgbsihhE,
18011,td,18039,0,0,0,0,2,RT @I_GoT_dA_jUiCe_: I play wit pussy not these niggas,
927,c,927,0,0,0,0,2,"@voxdotcom Because ""Dear Leader"" said he would have a ""Muslim"" travel ban until he can figure out what the hell is going on.",8.77199748851057E+017
20419,td,20447,0,0,0,0,2,"RT @VictoriaDahl: &#8220;@donnajherren: Well there's ""crazy bitch"" and there's ""you can look for that motherfucker's corpse but you won't find&#8230;",
19249,td,19277,0,0,0,0,2,RT @OptimisticDoom: I got hit on today!!!!  I'm back bitches!!!  *dies*,
23004,td,23032,0,0,0,0,2,S/O to flowing wells varsity soccer tomorrow yall are playing ironwood Kick their asses. I'm pretty sure this fag is playing @SamJAlexander,
24676,td,24704,0,0,0,0,2,Took a broke bitch nigga&#128520;,
19246,td,19274,0,0,0,0,2,RT @OpWarriorTeam: Hi ho hi ho it's off to work we go! It's #MilitaryMonday...support a military organization today. http://t.co/9DV04wk&#8230;,
2752,td,2776,0,0,0,0,2,@chieflottahoes: In D.C. we call them rollers in Chiraq we call them thots. All across America they have been known as a hoe.,
7801,td,7829,0,0,0,0,0,@__Black_Jesus yea I forgot I was talkin to a degenerate faggot,
22979,td,23007,0,0,0,0,2,Rotherdam #RapeJihad coverup: young girls sacrificed on altar of political correctness in favor pf paki pedo gangs http://t.co/RDgyG6GURv,
20453,td,20481,0,0,0,0,2,RT @WashTimes: John Kerry caught appearing to mock Israel&#8217;s &#8216;pinpoint&#8217; operation in Gaza - http://t.co/3yqFR9LZsR #Israel #Gaza http://t.co&#8230;,
7090,td,7118,0,0,0,0,2,@ScootieMcB bitches need guidance. Lol,
13838,td,13866,0,0,0,0,2,I'm talkin bout superb punching. The ref wAs on some hoe shit against Carlton Haywood. Dude took a full minute of unanswered @Royceda59,
4037,td,4065,0,0,0,0,2,&#8220;@Whoscherry: Ever met a bitch that fucked with your nigga but was to pussy to admit it ?&#8221; A bitch for a bitch.,
11765,td,11793,0,0,0,0,0,Fucking redneck queers and their game invites,
22978,td,23006,0,0,0,0,2,Ross text me back you twat,
23666,td,23694,0,0,0,0,2,Suzan are you really going to make me get off this sofa to find some damn silverware by golly you old bitch.,
2813,td,2837,0,0,0,0,2,@rhythmixx_: I told Mariam to but cigarettes for her birthday  You also called me trash rn,
4450,td,4478,0,0,0,0,2,' Being in love stressful ma niggah .,
11131,td,11159,0,0,0,0,2,Des popcorn hoes be in da way all the time mannn :\,
17975,td,18003,0,0,0,0,2,RT @HunneeMolassess: so if her legs dont rub together that means her pwoosy is trash? ... i just heard this.,
18648,td,18676,0,0,0,0,2,RT @LilReese300: I ain't chasin no hoes I got asthma lol...#300,
3547,td,3575,0,0,0,0,2,&#8220;@AyoO_Fettii: My Anaconda Don't  My Anaconda Don't My Anaconda Don't Want None Unless You Got GOALS Hun &#58143;&#58113;&#128213;&#128218;&#128176;&#127969;&#128107;&#128141;&#8221; Smh . White Ass niggah .,
13610,td,13638,0,0,0,0,2,I'll quit being a bitch when you quit being a fake friend. &#128077;&#9996;&#65039;,
4984,td,5012,0,0,0,0,2,@BarbieNixon a moment of silence for the bitch who changes her name everyday ..:-),
18679,td,18707,0,0,0,0,2,RT @Liveitupjersey: @ccass357 @1SleepingGiant trash him for name calling? Read your Shit to me Bitch! That's all you got!!!!,
13847,td,13875,0,0,0,0,2,I'm the type of person who act like I don't care to certain reactions but truly I'm a little bitch inside,
20386,td,20414,0,0,0,0,2,RT @UrsTruly_Jessie: These bitches is actors out here,
25440,td,25468,0,0,0,0,2,Wut a bitch,
7793,td,7821,0,0,0,0,2,@_VIVMMXII yuhh I'm finna hit that hoe! &#128513;&#128077;,
21954,td,21982,0,0,0,0,2,RT @lildurk_: Dese hoes be actin up,
4783,td,4811,0,0,0,0,2,@APrivilege lmao.. Brutal for the nigs who can't get jobs lol..,
3609,td,3637,0,0,0,0,2,"&#8220;@Chrissy_Cindy: ""WAKA TAMMY JUST GOT HER ASS BEAT""... http://t.co/9in5IysnpI&#8221; Ctfu how Niggas be they don't ever have they bitch back &#128514;&#128514;",
1937,c,1957,0,0,0,0,2,My latest promoted tweet. https://t.co/oRK04Z5USO,8.74949458089435E+017
2084,c,2104,0,0,0,0,2,@TallDonATL Log Cabin Republicans a gay rights GOP organization endorsed both her 2002 and 2003  But now she denie… https://t.co/AHHKAlqa5U,8.7499167867061E+017
10434,td,10462,0,0,0,0,2,Bet they want a cookie Bergbrain? You mean like you want a cracker? Kinda bitter here today aren'tcha? #stribpol mngop #mnleg,
13002,td,13030,0,0,0,0,2,I just bought a Bentley and a bitch came wit it,
52,c,52,0,0,0,0,0,These bastards are not welcome in my Country I will do anything to #KeepThemOut They are murders #BanIslam #BanMuslims #BanShariaLaw #BanFGM https://t.co/0G2Wdn9Zbw,8.75679723464118E+017
15053,td,15081,0,0,0,0,2,Lol when a nigga say he miss u say don't miss me miss ya bitch lmao,
873,c,873,0,0,0,0,2,Muslim Labour MP Calls for Ban on 'Right Wing Extremist Marches' https://t.co/ZGxnH7vm9c,8.77232572828397E+017
20987,td,21015,0,0,0,0,0,RT @amour_tajiana: Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a&#8230;,
9658,td,9686,0,0,0,0,2,@tyracountryman nah gurl this pussy private &#128581;,
6245,td,6273,0,0,0,0,0,@Kevin_McAdams Because Ian's retarded,
10768,td,10796,0,0,0,0,2,Can't even sleep in the fucking car because this mother fucker drives like a retard and pumps the breaks too hard,
2153,c,2173,0,0,0,0,2,Exactly. https://t.co/WIeAleDVPf,8.74971010898022E+017
12517,td,12545,0,0,0,0,2,I bought him a Sumblime shirt for his birthday too &#128532; I kinda wanna be a cunt and ask for it back lol #IndianGiver,
3780,td,3808,0,0,0,0,2,&#8220;@KINSL3Y: When I'm in that pussy honey I'm home!&#8221; &#128514;&#128514;&#128514;,
996,c,996,0,0,0,0,2,RT@ WeSupport45: RT WeSupport45: Should the MayorofLondon SadiqKhan Be #Sacked #Fired after the #FinsburyPark #London #Terrorist Attack? Vi…,8.77181649674482E+017
11206,td,11234,0,0,0,0,2,Don't Hillary's verbal responses and aggressive interactions suggest either brain damage or a need for meds? Or maybe she's just a bitch!,
12148,td,12176,0,0,0,0,2,He called me a bitch. And he said he was changing? Do you call that changing? I don't think so. How about you go fuck yourself. #pissed,
7545,td,7573,0,0,0,0,2,@Waanderlusting id chink you if you left me with blue balls,
6964,td,6992,0,0,0,0,0,@RichxInxFlavor I'm not a fag. Gtfo,
6463,td,6491,0,0,0,0,2,@Marilyn_Munster Ha!!!! The shyt niggas tell hoes 2 ho wanna be more...,
8518,td,8546,0,0,0,0,2,@heydenbunsyolo really u use in another nigga name and u follow a nigga who doesn't fucking like you your a faggot kok eyed mother fucker,
23136,td,23164,0,0,0,0,2,She a bird for that ... Shit was disrespectful! Then ran outside n left her man to get bossed on!,
20433,td,20461,0,0,0,0,2,RT @WBeezy_: These bitches so phoney &#128514;&#128514;&#128514;,
13370,td,13398,0,0,0,0,2,I take shots wit no chaser I get bitches I don't chase em,
7449,td,7477,0,0,0,0,2,@TomcatStraight Come over queer,
3053,td,3081,0,0,0,0,2,ain't it time for you hoes to get out of here LOL this is what Ariana's mom says to us,
16437,td,16465,0,0,0,0,2,RT @1stblock_thomas: @1stBlocJeremiah @LowworldsFinest Nah boa That nigga Wayne run his mouth like a hoe &amp; my girl ain't No hoe so Chill wi&#8230;,
1635,c,1655,0,0,0,0,2,"@Pejondis 6/17 PHILLY GAY ""PRIDE"" WEEKEND | Powered by @allhailnoah &amp; @brandystaton https://t.co/PF6Y52v8uS",8.74821207815848E+017
14974,td,15002,0,0,0,0,2,Lmfao RT @GahDamnAnimal: Fat hoes in tight clothes be lookin like a half opened can of biscuits,
16675,td,16703,0,0,0,0,2,RT @AwwAdorable: I want a pet monkey &#128553;&#128525; http://t.co/8wy8gDJIEJ,
12802,td,12830,0,0,0,0,2,I got my eyes on this red bone,
22571,td,22599,0,0,0,0,2,"RT @theafr0dite: then u have the annoying ""HIT ME I DARE YOU"" ass bitches always tryna test a big ass 6ft linebacker ass dude.. girl if you&#8230;",
21207,td,21235,0,0,0,0,2,RT @cocainebungy: Mckean Mckean lol hate half the people there lol weird ass hoes lol corny ass food ( I still kill that shit doe ),
1246,c,1266,0,0,0,0,2,#realDonaldTrump  Why are you so quiet on our latest terrorist attack? Not fit your anti Muslim narrative?,8.77230252950528E+017
14580,td,14608,0,0,0,0,2,Just remember when having standards becomes cool again......im gonna call a lot of you out for staying quiet like a bitch all this time.,
397,c,397,0,0,0,0,0,@rsanterre44 @AnitaSpringer5 @realDonaldTrump @ggeett37aaa I would like to know if there is any options we have as we the people? I know people are sick of this crap! #BanIslam #DeportAllMuslims,8.74718948780122E+017
22927,td,22955,0,0,0,0,2,Really ain't nuttin to cut that bitch off,
19113,td,19141,0,0,0,0,2,RT @NoMeek_JustMilz: I honestly hate women who bitch &amp; complain about a nigga playing video games when he still makes time for yall...them &#8230;,
11807,td,11835,0,0,0,0,2,Gang gang bitch&#128165;&#128299;,
17531,td,17559,0,0,0,0,2,RT @EinsteinParody: Waterproof lab coat in case I drown in the pussy #swag,
11189,td,11217,0,0,0,0,2,Do these glasses make my cunt look fat? http://t.co/pGSVqt9P2D,
25284,td,25312,0,0,0,0,2,Why bitches get so hype an mad when u asked if they suck dick like yes or no telly tubby,
22026,td,22054,0,0,0,0,2,RT @lyciaaa_: I have zero hoes &#128533;,
3579,td,3607,0,0,0,0,2,&#8220;@Boobah_: What's the symptoms for Ebola? My stomach been hurting b. I'm nervous&#8221;bitch you better not be we was drinking out same bottle,
16247,td,16275,0,0,0,0,0,Phillip Rivers look like he almost wants to call dude a nigger for that bad play,
896,c,896,0,0,0,0,2,@PrisonPlanet SAMANTHA FIGURED OUT HOW TO STOP ISLAMIC TERRORISM! 🎉 https://t.co/nr8EZH8UMx,8.77178612469969E+017
17036,td,17064,0,0,0,0,2,RT @CashOutMolly: bitches is stupid .. they get cheated on BY THEY MAN and wanna go fight the girl . NO BITCH leave that nigga and move on &#8230;,
5405,td,5433,0,0,0,0,2,@Darth_Snuff I'd sell anything if people are willing to buy it how highly do prostitutes think of their pussy to sell that,
21061,td,21089,0,0,0,0,2,"RT @baskgod: Main bitches saying ""I hate a 'send me a pic' ass nigga"" be answering every single one of DJ Rice-a-Roni's request",
11500,td,11528,0,0,0,0,2,Feb 18 was a record setting day for the word faggot apparently: http://t.co/rO9E1KUokg,
12554,td,12582,0,0,0,0,2,I can't fuck with hoe niggas I can't trust these hoes niether.,
25922,td,25950,0,0,0,0,2,Your bitch is a fake sack of potatoes,
25337,td,25365,0,0,0,0,2,Why won't we run the ball? Our offensive coordinator is retarded,
19716,td,19744,0,0,0,0,2,RT @SheisJasNicole: Them hoes are temporary but a good woman will always be a good woman.,
9682,td,9710,0,0,0,0,2,@vernon1488 this is my female grand champion Jesse. She heard a bird outside. http://t.co/1OINieeJ9c,
6857,td,6885,0,0,0,0,2,@PraviKingDino bitch,
15127,td,15155,0,0,0,0,2,Mad respect to Affleck for refusing to wear a Yankees cap though as a Sox fan wearing a Mets cap probably irritated him too.,
21762,td,21790,0,0,0,0,0,RT @jaymesshaylan: fuuck jalens a slow bitch!,
22406,td,22434,0,0,0,0,2,RT @savethesehos: If I ride up to your bitch in these then...homie consider yourself a single nigga . http://t.co/RJAiohrPhw,
8141,td,8169,0,0,0,0,2,@chanelisabeth @Emmasayshai #icanhashtaghoweveriwant #bitch,
22564,td,22592,0,0,0,0,2,RT @the_blueprint: in the trash i hope. RT @ComplexMag @BigSean just dropped four new songs,
6091,td,6119,0,0,0,0,2,@JimNastikowski @3Quarters2Day ? Are you a race traitor or just a dumbass?,
23955,td,23983,0,0,0,0,2,The birds singing brings thoughts of hot flesh on this #Spring morning. #Hot #sexual desire fills my head. Let me taste you &amp; feel You.,
6188,td,6216,0,0,0,0,2,@KaileenRenee lets get a group together &amp; do something negro I'm home,
5731,td,5759,0,0,0,0,2,@Grayse_Kelly Some women get in a relationship quick so they won't feel like a hoe for having sex.,
12758,td,12786,0,0,0,0,2,I get more nudes than all you bitches &#128526;,
9681,td,9709,0,0,0,0,2,@vbyrd_32 dam this hoes should be working at Microsoft,
6753,td,6781,0,0,0,0,2,@OUBad just know a countryass old bitch in Tn. has ur back!,
21019,td,21047,0,0,0,0,2,RT @asialacap: &#8220;@ViriDoesItt: @asialacap her face so damn flawless.. I know her pussy taste like peaches and all my life goals&#8221; lmfaooooooo,
11715,td,11743,0,0,0,0,2,Fuck them hoes you got that award already.,
22631,td,22659,0,0,0,0,2,RT @tnicolle_rauzi: We always bitch about the opposite sex when we're equally just as scandalous. Not all but a large sum. Hypocrisy at it&#8230;,
22472,td,22500,0,0,0,0,2,"RT @sofuckingSwazye: ""mayonnaise colored benz i push miracle whips"" http://t.co/BmXuyP8ehH",
18262,td,18290,0,0,0,0,2,RT @JoeBudden: Ok I gotta cut this Carl Thomas album off b4 I call my ex &amp; say fuck u u ruthless bitch. Lol,
11558,td,11586,0,0,0,0,0,Flaming faggots that publicly state how they want everything handed to them... Like fuck you dude get off your bottom ass and do something,
8008,td,8036,0,0,0,0,2,@babynacca @Zneezy2Good both you boys need some pussy damn.&#128521;,
5505,td,5533,0,0,0,0,2,@DriveMy_Lexis yasssss bitch yasssss &#128525;,
21693,td,21721,0,0,0,0,2,RT @ireland_roseee: @savanigga half of it will be about how you became ghetto in Compton.,
6788,td,6816,0,0,0,0,2,@Oskzilla go to sleep you fag!,
2958,td,2983,0,0,0,0,2,Mine plays DMX and kirk Franklin smh @_justcallmeBRIT: Well my neighbors are ghetto . They get up at like 5am and beat their kids.,
8941,td,8969,0,0,0,0,0,@kirstynehbu faggot,
9785,td,9813,0,0,0,0,2,@yelafox @_saharbabyy because hoes disguise themselves as real women,
5676,td,5704,0,0,0,0,2,@Get__Em__Craig I hear ya hoe,
22246,td,22274,0,0,0,0,2,RT @paigelebeau1: It's unfortunate that everyone thinks I'm a bitch before they even meet me #chronicbitchface #sorryimscary &#128539;&#128513;,
14000,td,14028,0,0,0,0,2,If she makes a good sandwhich and she give a good blowy wife dat hoe up. That way you can eat while she eatting,
22315,td,22343,0,0,0,0,2,"RT @raider_level: She was like ""I don't go to raider games. They are ghetto and people get jumped"" lmao I was like ""well the shit sound lik&#8230;",
26152,td,26180,0,0,0,0,2,cookies and crackers aren't even on the same level!,
20126,td,20154,0,0,0,0,2,RT @TheOnlyReed: If u looked good in highschool and wack now I know that pussy been thru some shit,
4148,td,4176,0,0,0,0,2,&#8220;@chloeonvine: im just a sarcastic lil bitch who loves to sleep and eat&#8221;,
9093,td,9121,0,0,0,0,2,@megankjanes23 Scrolling through my TL. Ol' sick ass bitch!!!,
12438,td,12466,0,0,0,0,2,I already know Wilson gone hoe later on let me gone get my ammo,
538,c,538,0,0,0,0,0,@007harvey1 @HMachaggis @Mariamjay3 @s_mykie What you guys know? How to kill a muslim on a street and run away ??… https://t.co/XhFjXjnGzO,8.77254128325599E+017
25889,td,25917,0,0,0,0,2,You're a pussy shut up,
19261,td,19289,0,0,0,0,2,RT @Oz_lito: @1stBlocJeremiah Ctfu hell yea yo bitch ever got out?,
12920,td,12948,0,0,0,0,2,"I hate when bitches ""been thinking"" smh",
17443,td,17471,0,0,0,0,2,RT @DoctoroftheDead: @Jackson_D_Chase @violet_berry_ You realize I&#8217;m going to have to get out all those #horror and other poems I wrote abo&#8230;,
2848,td,2872,0,0,0,0,2,@worldtraveIs: Baby albino &#128034; http://t.co/2tYTQJ3fec @Meeeesh1395,
25730,td,25758,0,0,0,0,2,You ever have sex with a pharaoh. I put that pussy in a sarcophagus,
10297,td,10325,0,0,0,0,2,Aye it's a lot of niggas out here that can't fuck a bad bitch unless they get her drunk smh #Preach,
24342,td,24370,0,0,0,0,2,This 103 weather is a bitch,
1336,c,1356,0,0,0,0,2,Finsbury Park attack: Roses for Ramadan worshippers #finsbury https://t.co/O5xmO5lsIv,8.77210644512211E+017
19776,td,19804,0,0,0,0,2,"RT @SmokedOutQuille: bitches say ""or nah"" with everything I'm cute &#128129; or nah? chillin wit my bro ; suck his dick or nah? &#127814;&#128069;&#128166; tracks showin o&#8230;",
12398,td,12426,0,0,0,0,2,"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.  I miss my ""baby bird""! Come home 18! @somehoee",
20055,td,20083,0,0,0,0,2,RT @ThatsJuuja: These bitches be pretty &amp; stupid,
16741,td,16769,0,0,0,0,2,RT @Baseball_Photos: A 17 year old girl once struck out Babe Ruth and Lou Gehrig back to back and was banned from baseball for it #Yankees &#8230;,
1323,c,1343,0,0,0,0,2,The terrorist actions outside a #LondonMosque are in absolute contravention of all religious teachings.… https://t.co/7Csb5syNvs,8.7725038625563E+017
9315,td,9343,0,0,0,0,2,@radar_online to HELL with the plasticassed bitch!!,
18158,td,18186,0,0,0,0,0,RT @JaclynDeeter: Well maybe you're a whore you stupid ugly homeless bitch,
19844,td,19872,0,0,0,0,2,RT @StealUrGirlBush: Like honestly if you are embarrassed to be around someone because of how they look you're trash,
8413,td,8441,0,0,0,0,2,"@freeyungnwild ""bitches talk shit you got the right to swerve"" god damnit you are da shittt",
14774,td,14802,0,0,0,0,0,Lemme find out that bitch nigga talking shit,
12406,td,12434,0,0,0,0,2,I ain't a killer but don't push me. Revenge is like the sweetest joy next to getting pussy,
7918,td,7946,0,0,0,0,2,@alexiscarfield Thought to myself SHEEBA-SHEEBA got my ass lookin' like a zebra!,
22202,td,22230,0,0,0,0,2,RT @nyjets: We accept the #ALS #IceBucketChallenge from the @Patriots &amp; @JimmyFallon! We challenge the @Yankees @Mets @Seahawks- http://t.c&#8230;,
9192,td,9220,0,0,0,0,2,@nfl am I watching football or pussy soccer? Wtf?,
11615,td,11643,0,0,0,0,2,Free lil cj bitch the wait is over ! #december8th,
11224,td,11252,0,0,0,0,2,Don't fucc wit Coward cuz he a bitch n left LA,
3316,td,3344,0,0,0,0,2,#porn#android#iphone#ipad#sex#xxx | #HiddenCams | Candid pussy shots from a hidden c http://t.co/IKpJ0etz71,
20514,td,20542,0,0,0,0,2,RT @Wonkasm: R.I.P. to the hoes dying for attention,
11778,td,11806,0,0,0,0,2,Funnie watching my nig interview on ESPN,
14145,td,14173,0,0,0,0,2,Im a south side niggah fuck around fuck around,
5799,td,5827,0,0,0,0,0,@Herfarm @SteveWorks4You @TheDemocrats your low info redneck dumbasses vote for these corporate shills that idiots like you believe #dummies,
26793,td,26821,0,0,0,0,2,push a bitch out a car like im Gucci Mane bitch !,
12072,td,12100,0,0,0,0,2,Halloween's over and bitches still playing roles.,
12227,td,12255,0,0,0,0,0,Hey @RSherman_25 you're a nigger #racismisaliveandwellbro  learn from other blacks in the league on how to conduct yourself,
13468,td,13496,0,0,0,0,2,I want yo bitch I go get her I smashed er now she won't let up,
17318,td,17346,0,0,0,0,2,RT @DaBXkIdDjoE: Bunch of insecure bitches out here,
12301,td,12329,0,0,0,0,2,Hold up lebron ain't at dwade wedding if he got uninvited for leaving Miami that's some hoe shit see y'all so quick to call some1 brother,
25515,td,25543,0,0,0,0,2,Yall don't want a nigga unless other bitches want him..   But when you get him you get mad cuz those same bitches still want him. &#128533;?,
26868,td,26896,0,0,0,0,2,so cold ma nig,
21571,td,21599,0,0,0,0,2,"RT @iCumYouLeave: If he asks ""what you about to do?"" after y'all get done fucking you a hoe.",
11286,td,11314,0,0,0,0,2,Drinking Coronas.... These bitches are quite tasty. .,
7431,td,7459,0,0,0,0,2,"@TimMurphyy @fgcu_basketball rather be an ""ultra fag"" than get an 18 on my ACT and go to FGCU #zing",
9115,td,9143,0,0,0,0,0,@mike_ray7 congratulations you are officially fucking retarded.,
8778,td,8806,0,0,0,0,0,@karmendanielle_ u gotta slow down these coon hrs all they know is love n hip hop lebron &amp; fake love quotes,
26567,td,26595,0,0,0,0,2,"last thought before bed: in '92 we had a ""mock election"" in 3rd grade and i voted for Perot. maybe i related to his really big ears idk.",
25779,td,25807,0,0,0,0,2,You know i stay on fuck a bitch shit but with a street nigga thats what you gonna get .,
20067,td,20095,0,0,0,0,2,"RT @TheBloodShow: I hate typing something so detailed &amp; somebody respond with ""huh?"" bitch I'm Finna type the same thing twice dumb bitch",
12240,td,12268,0,0,0,0,2,Hey you bitch in the mini-van. Stop riding my ass. You have no power in your vehicle just stop already.,
6769,td,6797,0,0,0,0,2,@OleanderPlume But no joke I will say NO IT IS NOT an Oleander and wife will say Son of a bitch.. Ron yes the hell it is get out your book,
27032,td,27060,0,0,0,0,2,too many grown man out here worryin' about the friendzone....yall got priorities fucked my nig,
14530,td,14558,0,0,0,0,2,Juicy J can't say no to ratchet pussy remember?,
12137,td,12165,0,0,0,0,2,Having hoes not cool That one will be better than all them thots,
11724,td,11752,0,0,0,0,2,Fuck u 2 bitch call the cops,
7691,td,7719,0,0,0,0,2,@ZayCoolAF #yeet we gotta do at least 3 and drop them bitches in like 2 month intervals or some shit,
2142,c,2162,0,0,0,0,2,Ya should stop pretending like the LGBT community actually treats POC correctly.,8.74868572392231E+017
17550,td,17578,0,0,0,0,0,RT @ErikCochrane: @tonydecola &#128514;&#128514; my nig,
13459,td,13487,0,0,0,0,2,I want some cookies brownies and ice cream. &#128523;,
15075,td,15103,0,0,0,0,2,Look at y'all bitches only Hmu when ya wifi on bitches,
20541,td,20569,0,0,0,0,2,RT @Xendaya_xo: If you're attractive &amp; you think ANY straight guy just wants to be your friend...bitch you stupid,
25301,td,25329,0,0,0,0,2,Why do the#teabaggers like this bald asshole complain about how long a bill is? Should we just draw you morons pictures. #morningjoe,
21226,td,21254,0,0,0,0,2,RT @corinne_sauer: You notice that im the real them other bitches is wack,
12985,td,13013,0,0,0,0,2,I hope i trip and fall into some pussy tunechi,
1441,c,1461,0,0,0,0,2,@mescalinesun Don't hate my parents. just found that there is not a single convincing reason to think Islam is true… https://t.co/yZObxnPZtq,8.77175973766201E+017
15306,td,15334,0,0,0,0,2,Mom you've been a real bitch lately,
23126,td,23154,0,0,0,0,2,Sgp still in bitches dms,
8082,td,8110,0,0,0,0,2,@brendacoyt_3 : Ayee Ayee it's my snow niqqa &amp;&amp; it's for my bitches to slide to my crib,
8450,td,8478,0,0,0,0,2,@gezus__ you gunna let that bitch do you like that?,
19906,td,19934,0,0,0,0,2,RT @SumGurl07: So cute! :) RT @iTweetFacts: Shy bunny... http://t.co/z4u6NpORdz,
6,c,6,0,0,0,0,0,TURN DOWN FOR WHAT!!! #REFUGEESNOTWELCOME https://t.co/o1gmVkD8Tb,8.77281620990071E+017
23817,td,23845,0,0,0,0,2,That damn lispy mouth bitch knows.good in hell well Tara wasn't a damn roommate! Damn rocks for brains man! Lol,
26921,td,26949,0,0,0,0,2,that bitch flawless af,
