,ds,Unnamed: 1,count,hate_speech,offensive_language,neither,class,tweet,id
19242,td,19270,0,0,0,0,2,RT @OnlyBiirdsTweet: big booty bitches  big booty bitches ;*,
9065,td,9093,0,0,0,0,2,@marissaaxoo @kakestevens @mandaclementine someone needs to give these bitches a gatoraide or ten,
13334,td,13362,0,0,0,0,2,I still hate the bitches at the #dmv #californiadmv miserable hoes,
8586,td,8614,0,0,0,0,2,@ileny13 @GiselleMaryy fuck up hoes!,
6632,td,6660,0,0,0,0,2,@MurdaaaMike @yfly23 wow I can put slit trophies against u in those,
3317,td,3345,0,0,0,0,2,#porn#android#iphone#ipad#sex#xxx | #HomeMade | Home made. My wife rubbing her pussy http://t.co/ldb9aFwVdM,
9270,td,9298,0,0,0,0,2,@pistol_pete96 that's a good choice except all the whale bitches you'd fuck would get pregnant,
8527,td,8555,0,0,0,0,2,@hmianturner boooooi that's TMI for these hoes,
21676,td,21704,0,0,0,0,2,RT @imFindDory: lol when bitches tryna chill with me like do u kno who i am? im the mother fuxin Dory hoe I TOUCHED THE BUTT,
5457,td,5485,0,0,0,0,2,"@DignifiedPurity LMAOOO @ ""black fag""..... why did I misread that??... I'm blocking you",
1548,c,1568,0,0,0,0,2,@PrisonPlanet Mark my words; even if accidental there is a Muslim behind this fire.,8.74937567065645E+017
7970,td,7998,0,0,0,0,2,@asheZ29 @mskyleighmarie bitches &#128530;,
1125,c,1133,0,0,0,0,2,If someone beats me up without knowing I'm gay it's not a hate crime. It's a crime with a victim who happened to be gay.,8.77274666200695E+017
20045,td,20073,0,0,0,0,2,"RT @ThatKevinSmith: Via @JenSchwalbach ""Eat ice KevinSmith"" If I'm eating anything tonight woman? It's pity-pussy. Make it better in a ...",
2517,td,2538,0,0,0,0,2,@BestProAdvice: The facts on tattoos...tattoo http://t.co/ZwnbhpDZ8e he's a pussy with not tattooing them nipples,
25121,td,25149,0,0,0,0,2,When bitches you don't like talk to you at work. #workproblems #workflow #byebitch https://t.co/gqZuNhCVd3,
21958,td,21986,0,0,0,0,2,RT @lildurk_: I hate a bitch that think they crazy &#128514;&#128514;&#128514;&#128514;,
9708,td,9736,0,0,0,0,2,@whatupag at least it's not antville because thats for cunts.,
12763,td,12791,0,0,0,0,2,"I got .05"" of rain yesterday including the bird shit in my gauge.",
10740,td,10768,0,0,0,0,2,Can I have a bad bitch without no flawwssss,
8565,td,8593,0,0,0,0,2,@iStandy is he chunky?,
23063,td,23091,0,0,0,0,0,Scandal: A Negro Bed Wench's Fairy-tale and propaganda: http://t.co/tp1Sa5u8uO via @YouTube: A must see for Hebrew Daughters of Zion!,
26969,td,26997,0,0,0,0,2,these bitches climb on me climb on me &#128523;&#128524;,
507,c,507,0,0,0,0,2,@DVATW not only during ramadan on a daily basis pleade... #euistheproblem #islamistheproblem #banislam #refugeesnotwelcome,8.77042249204462E+017
4849,td,4877,0,0,0,0,2,@AlysiaRianH @cambreezy_ don't call my buddy Cambron retarded man smh. Thats rude.,
8569,td,8597,0,0,0,0,2,@iamSHIRAQ ion have a FB niggas on twitter ain't worried about me &amp; them IG nigga foe EVERYBODY so try again &#128514; my BFFL got the hoes,
2486,td,2507,0,0,0,0,2, these hoes like niggas that spend money not talk bout it ,
4341,td,4369,0,0,0,0,2,&#8220;@staciaburbidge: fat chance you'll ever catch me drinking a beer&#8221; same bitches,
19837,td,19865,0,0,0,0,2,RT @StarlitoDonTrip: I'm just looking for a bitch that can hold me down,
7728,td,7756,0,0,0,0,2,@_Corayma @LuivilleSluggah TF do I look like delivery bitch or what ahaha,
11830,td,11858,0,0,0,0,2,Get on your mutha fucking shit hoe.,
27011,td,27039,0,0,0,0,2,this movie is actually good cuz its so retarded,
3574,td,3602,0,0,0,0,2,&#8220;@BlizzyLC: @Vice504fly u need to be in someone's church negro!&#8221;ur absolutely right but I work Sunday's but still no excuse.,
11736,td,11764,0,0,0,0,2,Fuck you bruh Ima look at your young bitch..,
22998,td,23026,0,0,0,0,2,Russel Martin had a miserable season but is quietly having a good September #Yankees #BlueJays #MLB,
13313,td,13341,0,0,0,0,2,I should probs shave my spic stash soon its kinda getting out of hand,
1679,c,1699,0,0,0,0,2,Gay sex Trace starts off in a jockstrap but he quickly undresses down to https://t.co/jECvzLXHyx,8.74902524536422E+017
20093,td,20121,0,0,0,0,2,RT @TheFakeESPN: Red Hot Chili Peppers with the longest nip-slip in Super Bowl Half Time Show history.,
8699,td,8727,0,0,0,0,2,@jocsoriano ima call you of a different number cuz moms still on sum hoe shit,
246,c,246,0,0,0,0,0,This is how #islam is treating #women   #fuckislam #banislam #meinmoscheenreport #turkey https://t.co/uRNvNvM7CX,8.77911149760569E+017
561,c,561,0,0,0,0,0,They hate all who know the truth about Islam https://t.co/6pH9NsLPe7,8.77239375221883E+017
21791,td,21819,0,0,0,0,2,RT @jillxoxo12: anxiety is such a cunt,
19582,td,19610,0,0,0,0,0,RT @SAMMI_boyden: Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude @savanigga @OfficialDThrash @jawgaboyz,
14736,td,14764,0,0,0,0,0,Lakers are trash right now.,
1725,c,1745,0,0,0,0,2,MY CUTE N BEAUTIFUL CHILD I LOVE YOU https://t.co/7aRGVXBSyZ,8.74886027013497E+017
6943,td,6971,0,0,0,0,2,@Reed8608 My nigga know he a bitch,
19403,td,19431,0,0,0,0,2,RT @QuilaTheDiva: After the age of 21 its about credit scores future plans and creating assets. Not cars clothes niggas/bitches clubs &#8230;,
23525,td,23553,0,0,0,0,2,Son of a bitch #thunder,
22507,td,22535,0,0,0,0,2,RT @suckdisdpiece69: I'm gonna rock out with my cock out and you're gonna jam out with your clam out,
8486,td,8514,0,0,0,0,2,"@gypsydylann real girls like ""impress me bitch"" &#128075;",
15605,td,15633,0,0,0,0,2,NJ-Sole Sole Sauce! Get those soles icy again! http://t.co/kL5KBdIBkh,
20960,td,20988,0,0,0,0,2,RT @alec_tiano: @Vinnyrants Happy birthday fag boy,
1686,c,1706,0,0,0,0,2,@NigeriaNewsdesk @DailyPostNGR Oh is he on a wheelchair now?,8.7499365948953E+017
25238,td,25266,0,0,0,0,2,"Who is John Hanson? A ""Black"" Man A Moor John Hanson was the First President of the United States! George... http://t.co/rpSeqjD3",
21262,td,21290,0,0,0,0,2,RT @daliasza: &#8220;@NoChillPaz: Me when somebody says Childish Gambino is trash http://t.co/8ejOHDLdD9&#8221;,
6530,td,6558,0,0,0,0,2,@Midnight_Snacka wow your fucking lame we all laughing at ya. Hey fat ass u want Twinkie and what u said made no sense go eat or something,
8515,td,8543,0,0,0,0,2,@heydenbunsyolo @jordan536633 @bird_lovin bitch no u not u look like a full breaded cracker,
12373,td,12401,0,0,0,0,2,How you livin hoe.,
19449,td,19477,0,0,0,0,2,"RT @RakwonOGOD: Bitches tweeting ""last night &gt;&gt;"" like they did something special except be hoes",
5974,td,6002,0,0,0,0,2,@IvetteBrianna_ you better feel the love... I don't even show these hoes love lol,
23348,td,23376,0,0,0,0,2,Snakes slithered in they coil RT @Faisal_nizam: These hoes ain't loyal,
15234,td,15262,0,0,0,0,2,Me and my bitch song #IfIHadMe1 http://t.co/Qlt02eLfAf,
19898,td,19926,0,0,0,0,2,RT @SuckMy_John_Son: #VolNation bitch,
7831,td,7859,0,0,0,0,2,@_fullawhite haha my nigga coco :) I can't wait to fuckkk like a hunna hoes this summer haha jk,
23665,td,23693,0,0,0,0,2,Surrender of Divinity - Conquerors of the Apocalypse: http://t.co/9Qv5RsY1p3 via @youtube &gt;Oriental Black Metal Hell!!,
7506,td,7534,0,0,0,0,2,@UnicornCowboy @Lvl_7_Eevee don't ignore me faggots! ;c,
7813,td,7841,0,0,0,0,2,@__angieex3 Ik you were pussy,
13149,td,13177,0,0,0,0,2,I love jigg jigg&#128514;,
22651,td,22679,0,0,0,0,2,RT @traplord_: Ridin round blowin loud fuck hoes by the crowd. RT @1TAKEHOV: Lil Reese's verse on My Lil Niggas is a str8 hip hop classic,
20543,td,20571,0,0,0,0,2,RT @Xicana_Susie: RT @ScruffDaddy_: &#8220;Why that bitch lookin all in the car u know her!?&#8221; http://t.co/BQiu9q7qjv,
23969,td,23997,0,0,0,0,0,The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl,
3270,td,3298,0,0,0,0,2,"#inktober #twentysix #gouache #mt snappy pappy and his bitch 3.5x2.5"" good thing sable paintbrushes&#8230; http://t.co/4gYBEI5Mkl",
26442,td,26470,0,0,0,0,2,i wanna go to the ghetto club tonight.,
26104,td,26132,0,0,0,0,2,bitches love good morning posts,
17963,td,17991,0,0,0,0,2,RT @Hotsausage_: Is it a crime if a nigga just wanna eat pussy?,
25300,td,25328,0,0,0,0,2,Why do some scandalous niggas and hoes hate on a happy relationship? Just let them be happy together fuck,
16973,td,17001,0,0,0,0,2,RT @BurgerKing: Chicken Fries. @Oreo Shake. Perfection. http://t.co/PdiGLRbhJZ,
17434,td,17462,0,0,0,0,2,RT @DipOnline If K Michelle was apart of Baltimore twitter she'd be one of them hoes saying she's celibate smh,
9437,td,9465,0,0,0,0,2,@selina_dabbagh the song? About pollo hermanos and Heisenberg?,
13849,td,13877,0,0,0,0,2,I'm tired of bitches thinking they cool when they ugly. If you're ugly bitch that's all you are is ugly,
25015,td,25043,0,0,0,0,2,What a bitch.. #pshh,
11050,td,11078,0,0,0,0,2,Damn bitch gotta bootay,
8296,td,8324,0,0,0,0,2,@djfeds yeah bitch did it taste good fucker -.-t,
8755,td,8783,0,0,0,0,2,@justinmiculka01 oh what hoe is she trippin bout then,
5889,td,5917,0,0,0,0,2,@IMNOTMAKINGITUP Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our,
15116,td,15144,0,0,0,0,2,Luke Bryan is such a faggot tool,
4523,td,4551,0,0,0,0,2,' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .,
14160,td,14188,0,0,0,0,2,Im ice cube u can call me the grinch. i got ur list but i aint giving u shit bitch.,
11810,td,11838,0,0,0,0,2,Gas is always cheaper in the ghetto,
21932,td,21960,0,0,0,0,2,RT @leandr321: Lowkey have no hoes and my life is an L,
22636,td,22664,0,0,0,0,2,RT @tommyjaster: Where da hoes at... C'Mon thru at Hatchy's in Utica TDT about to rock dis biiaaaatch. #TDTHoe #teamspade #highgang,
9586,td,9614,0,0,0,0,2,@thejournalist44 zactly. After Joique pounds that bitch bring in reggie for the GAPING holes that will inevitably appear.,
12557,td,12585,0,0,0,0,2,I can't never be no bitch nigga  thats how you get treated like a bitch,
15566,td,15594,0,0,0,0,2,My pussy worth $15,
21055,td,21083,0,0,0,0,0,RT @bankheist: you're a retard @ShawnaCarr99,
24826,td,24854,0,0,0,0,2,Up and let the heat pop bitch,
8609,td,8637,0,0,0,0,2,"@iowahawkblog I also recommend 6pack of shiner Bock and 12 hours of brisket duty at ""the pit"" feeding oak coals &#128521;",
9647,td,9675,0,0,0,0,2,@twaynesback I swear I can't do shit right now but I'm down to get into something tonight if u are nig,
19130,td,19158,0,0,0,0,2,RT @NotRapd2Tite: &#8220;@VikkiNoSecrets: Nah we still up. RT @Tweets_NOchill: All the flat booty bitches asleep yet or Nah?&#8221; Nope we outchea,
6089,td,6117,0,0,0,0,2,@JfromHuntington @thatUPSdude &lt; I hates to interject but cans I have yo digits? I likes wiggers dat wanna be fucked by coloreds,
23182,td,23210,0,0,0,0,2,She say her pussy hairy ... I wana see &#128047;&#128064;&#128064;&#128064;&#128064;,
17995,td,18023,0,0,0,0,2,RT @III_XXVIII_LIII: Omg the two monkey twins had never to call another girl ugly. They got thicker mustaches then me &#128534;,
3818,td,3846,0,0,0,0,2,&#8220;@LopezWhs: Niggas talk more then bitches these days&#8221;,
12943,td,12971,0,0,0,0,2,I hate when people just randomly stop talking to you like give me a reason bitch,
174,c,174,0,0,0,0,0,It needs to be removed in the #USA too. #SCOTUS #usconstitution #banislam #bansharialaw #bluehand 8 U.S. Code § 1182 - Inadmissible aliens https://t.co/aQIEg6yfvo,8.77943697735688E+017
22053,td,22081,0,0,0,0,2,RT @mahxnesthot: twinkle twinkle little star I fucked your bitch and stole your car,
26156,td,26184,0,0,0,0,2,countin all my hoes nigga thats all i knows nigga,
22154,td,22182,0,0,0,0,2,RT @mwootey420: Chael P suplexin motherfuckers on their domes and shit,
21482,td,21510,0,0,0,0,2,RT @goddesslaney: @lajouetreine if you give that statement any thought at all you will realize it makes no sense. At all. Please think abo&#8230;,
20013,td,20041,0,0,0,0,2,RT @TedNugent: Gun control talks with gunrunning Eric Holder on board. We r the planet of the apes,
9465,td,9493,0,0,0,0,2,@simonslives @recordstoreday cheers dude might nip to town for #TheEditors #Vinyl ;-) #MusicMatters,
17802,td,17830,0,0,0,0,0,RT @GottaLuvLexci_: &#128557;&#128557;&#128557;&#128557;&#128557; RT @MyHips_DntLie: Tight pants and loud colors!!! You look like a fag! &#128557;,
12177,td,12205,0,0,0,0,2,He so trash RT @yusufyuie Cary Williamsc GOT CARRIED lol,
15919,td,15947,0,0,0,0,2,"Now that nicki minaj said ""fuck skinny bitches"" watch all these fat bitches come outta no where it's time to play.",
23499,td,23527,0,0,0,0,2,Someone probably told him 6 God was trash.,
1841,c,1861,0,0,0,0,2,Nine Chinese gay transgender couples to tie knot on Japan cruise #LGBT #Transgender #Japan #China：The Asahi Shimbun https://t.co/IVWUHeX1WC,8.74930009487618E+017
15762,td,15790,0,0,0,0,2,Niggas go crazy over bitches now a days &#128541; like calm yo happy ass down,
14067,td,14095,0,0,0,0,2,"If you get into an argument with someone and say ""Have a nice life &amp; good luck in Ohio."" that's a ""fuck you bitch leave.""",
4238,td,4266,0,0,0,0,2,&#8220;@joytooawesome: @im_jessicaaaaa @vintage_monroe_ haha bitch &#128523;&#128518;&#8221; http://t.co/n5uuCDTDxT,
2149,c,2169,0,0,0,0,2,🙌 YASSS It's time for a great show Jordy T:#LGBT #Music  https://t.co/dBR2Cvf55u https://t.co/89Kv6XCfrp,8.74848785930883E+017
10079,td,10107,0,0,0,0,2,All theses hoes on me  they so phony &#128534;,
437,c,437,0,0,0,0,2,If only London had such a wise mayor #Immigration #BanMuslims #tcot #ccot #pjnet  https://t.co/DUJ90a8vZf,8.7537074453187E+017
15451,td,15479,0,0,0,0,2,My dick wants some pussy,
24670,td,24698,0,0,0,0,2,Too many pretty bitches got the sore throat voice.Mostly red bones. #TurnOff,
10498,td,10526,0,0,0,0,2,Bitches be like im nt beefing over a niggah smh,
20902,td,20930,0,0,0,0,2,RT @_laddieD: These hoes sad man,
3182,td,3210,0,0,0,0,2,#PeopleToAvoid Valerie Jarrett so I control my reflex to bitch slap her.,
9116,td,9144,0,0,0,0,2,@mikeceeno they say I got too many bitch ... I swear I ain't got the right ones,
9793,td,9821,0,0,0,0,2,@yobritttany wagon burner! Jk jk you did look pretty Latino here,
23516,td,23544,0,0,0,0,2,Sometimes a bitch needs to struggle to get where she going RT @odotkay: @viaNAWF sometimes. Some shit just an extra $30.,
14377,td,14405,0,0,0,0,2,It's hard getting a bitch from the hood to suck your dick on camera.She swear EVERYBODY knows her....And she hates the light.,
6622,td,6650,0,0,0,0,2,@Mr_Ritchie_J 5 of us decided to drink Everclear and go to a Yankees game.. Only two made it to their seat,
25242,td,25270,0,0,0,0,2,Who shot John lookin ass hoe,
14190,td,14218,0,0,0,0,2,Im the man around this bitch baby check out my wrist watch &#8986;&#128130;,
25500,td,25528,0,0,0,0,2,Ya'll take note. There ain't never tornadoes where colored folk live,
19205,td,19233,0,0,0,0,2,RT @OfficialKingDre: bitch you guessed it https://t.co/DCsu5vQbpl,
15185,td,15213,0,0,0,0,2,Mane if dis nicca call me 1 mo time n say he Finna pull up but dnt pull up,
13412,td,13440,0,0,0,0,2,I thought that bitch was trynna line me&#128553;,
22797,td,22825,0,0,0,0,2,RT @xPoppinWheelies: &#8220;@1stBlocJeremiah: All y'all bitches corny lol&#8221;rt,
6901,td,6929,0,0,0,0,2,@REM_2014 biiiiiiiitch don't start with this again haha my niggggg grandma come over hoe!! If ya want I'll try to scoop ya up today if ya,
8308,td,8336,0,0,0,0,2,@don07052 had da bitches rockin in da club wit my boy Connor,
9032,td,9060,0,0,0,0,0,@lucas_wright955 @MichaelGT03 faggots,
26776,td,26804,0,0,0,0,2,people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music,
27,c,27,0,0,0,0,0,RT @kategunn1776: It needs to be removed in the #USA too. #SCOTUS #usconstitution #banislam #bansharialaw #bluehand 8 U.S. Code § 1182 - In…,8.77945934298075E+017
17268,td,17296,0,0,0,0,0,"RT @Cuzimdaddy_: !!! @5feet_0inches is dis wrong??? ""@_100d: If you fuck wit a lame nigga you a lame bitch""",
4722,td,4750,0,0,0,0,2,@ the person who significant other a hoe and you the s/o cheating,
4829,td,4857,0,0,0,0,2,@AlexAllTimeLow @JackAllTimeLow Please stay safe you guys! I love you so much I hoe to one day meet you guys! happy Halloween :),
12848,td,12876,0,0,0,0,2,I had the boldest side hoes come out to me I front of my girl nd start touchin a nigguh,
12581,td,12609,0,0,0,0,2,I cheated on 10% of the bitches I had tf lol nobody even wanted to be all committed and shit,
18093,td,18121,0,0,0,0,2,"RT @ItsDRecord: Bitches about to start that ""New year New me"" bullshit.. You can't undo the numbers on that pussy thoo",
23900,td,23928,0,0,0,0,2,Thats bad when your bestfriend says yu act like a hoe Cx,
6444,td,6472,0,0,0,0,2,@MakEitSndGoOd @Fewjr we block us then and see what happens. You think we on ya high yellow ass now. Just watch,
15385,td,15413,0,0,0,0,2,My baby Lexy. She is a whole ain't shit bitch in the winter. Sorry ass RWD that's her only flaw. Still love you tho http://t.co/5UGfhrdrxT,
14374,td,14402,0,0,0,0,2,It's going down it's going down it's going down lil bitch.,
12482,td,12510,0,0,0,0,2,I be stalking hoes :),
15063,td,15091,0,0,0,0,2,Long neck ass bitch lmbo,
6189,td,6217,0,0,0,0,0,@KamRenee ugly nigger,
22052,td,22080,0,0,0,0,2,RT @magicjuice: #giantduck #pittsburghduck #yellow #livestream #wpxi #nofliter @ Duckburgh http://t.co/AnAX2lzcRi,
4262,td,4290,0,0,0,0,2,&#8220;@kriscope95: All people ever do on twitter is bitch. Get a mother fuckin diary.&#8221;&#128076;,
25168,td,25196,0,0,0,0,2,When the pussy stank @MariekieBarone &#128514;&#128514;&#128514;&#128514;&#128514; http://t.co/X5LIVg2b0q,
18110,td,18138,0,0,0,0,2,RT @ItsSonGoku: Don't Get Spirit Bombed Lil Nigga RT @LeanandCuisine: Dragonball z trash debate me if you want,
6638,td,6666,0,0,0,0,0,"@MyNameShouldBe only one problem theres a ""no pussies allowed"" sorry @kerrythekilla...",
24098,td,24126,0,0,0,0,2,Then i fuck yo bitch,
23285,td,23313,0,0,0,0,2,Since cats lick themselves all the time they should be great at eattin pussy,
23776,td,23804,0,0,0,0,2,That Larry the cucumber tweet is funny af.. But it's a bit much to RT you young bitches might cry&#128514;&#128514;&#128514;,
6683,td,6711,0,0,0,0,2,@Nazario1017 I feel that.. i see nothing wrong with the gta killing bc it's not the sole purpose of the game,
19228,td,19256,0,0,0,0,2,RT @Oh_My_Nina: Amen. RT @IgnorantLesbian: Overall bitches do better and stop being so stupid cause yall hoes are stupider than ya realize.,
50,c,50,0,0,0,0,0,RT @SamInfidel: Today's Lesson On Islam: #AcidAttacks #AgendaOfEvil #ThePlan #BanIslam #EnemyOfThePeople #MoslemsArentVictims #DeathCult #S…,8.77919021487735E+017
21662,td,21690,0,0,0,0,2,RT @igbanamibani: &#8220;@DevJayAintShit: these hoes ain't loyal &#128557;  https://t.co/TSb0xljRNy&#8221;lol,
19991,td,20019,0,0,0,0,2,RT @TasteMyGayness: Sharing is not caring .... Back tf up bitch,
11103,td,11131,0,0,0,0,2,Dear God forgive us for a moral slope of values. Shacking is just a pretty word for perpetual fornication. Let's... http://t.co/h0URrTNDfZ,
7154,td,7182,0,0,0,0,2,@SoftestMuffin @TorahBlaze @_tee13 billy goat hillbillies you sucking &amp; fucking. You disgraceful brazzen faced unabashed pig,
5607,td,5635,0,0,0,0,2,@FlawlesS_Dv @AboutStrafe @NexSmitsky I also like how I'M called the hoe when I've been saying stop.,
10184,td,10212,0,0,0,0,2,And since im gino marley my bitch just flew from Japan,
1910,c,1930,0,0,0,0,2,I just want to say to you my akhis absloute big up ❤️ https://t.co/gFTnLt7xnN,8.75001574405411E+017
9679,td,9707,0,0,0,0,2,@vampirrrra viva Brazil niggah lol,
1254,c,1274,0,0,0,0,2,"Virginia Police are covering up the murder of a Muslim girl by avoiding ""hate crime"" label - they are protecting Trump's anti-Muslim rants",8.77234607263027E+017
2945,td,2970,0,0,0,0,2,It's never too late to tag a bitch.- @CyFyre,
24678,td,24706,0,0,0,0,2,Top 5 stankiest pussies,
15124,td,15152,0,0,0,0,2,Ma bottom bitch cotton pick if I tell her too  she give me money all yo hoe give you is attitude,
15328,td,15356,0,0,0,0,2,Monopoly is fucking stupid fuck that dumb ass game bitch ass shit,
914,c,914,0,0,0,0,2,Islamic State poses a growing threat to Southeast Asia https://t.co/duZBt7OZSN https://t.co/rt2BobP6Yx,8.77250080717382E+017
23687,td,23715,0,0,0,0,2,T talked sooooo much shit today that he would mop the floor with Kyle and I. We both ended up raping his time. #bitch,
19851,td,19879,0,0,0,0,2,RT @StephGhost: RT @iDntWearCondoms: Come somebody please get me a PS4? Willing to eat pussy for it if need be.,
13259,td,13287,0,0,0,0,2,I really can't stand while people slander shit 90% trash,
4264,td,4292,0,0,0,0,2,"&#8220;@lakeshow73: @WCCORosen Too bad the optimism I have for the Royals you don't have for the Twins!! Take those ""Rose(ie) colored glasses off",
24286,td,24314,0,0,0,0,2,They bitches I will penetrate you introduced me to your bitch,
13711,td,13739,0,0,0,0,2,I'm going to be an ugly niggah for Halloween so I can just be myself.,
15321,td,15349,0,0,0,0,2,Money only impresses broke bitches.,
636,c,636,0,0,0,0,0,I think he was fairly kind. You are a fascist nazi racist xenophobic hateful poisonous extremist evil nasty… https://t.co/6uSaRcbdAl,8.77241780055486E+017
11478,td,11506,0,0,0,0,2,Fake ass people. That's why I don't have no respect for em. Frontin ass bitches too,
26942,td,26970,0,0,0,0,2,the craziest hos for no reason on TV hands down are Teirra Marie (however ghetto way she spell it) and Siah's cute ass girl,
8881,td,8909,0,0,0,0,2,@kieffer_jason catch them hoes on.Saturday meet me at Plano senior high,
7055,td,7083,0,0,0,0,2,@SalaciousSully hopefully not back in da ghetto?,
6001,td,6029,0,0,0,0,2,@JStarrTweets my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna,
15269,td,15297,0,0,0,0,2,"Mfs see a picture of a couple walking on the stairs together &amp; caption it ""Goals&#128525;&#128588;"" bitch all they doing is going down the stairs",
26261,td,26289,0,0,0,0,2,from conversation at that... &#8220;@Blakcocaine_ These hoes be falling too easy. &#128554;&#8221;,
11101,td,11129,0,0,0,0,2,Dead af stupid bitches still talking shit &#128514;,
10354,td,10382,0,0,0,0,2,Bad bitches is the only thing that like,
18321,td,18349,0,0,0,0,2,RT @JustDoIt_Rob: @Kaaarlizzy bitches love my laugh..lol,
20971,td,20999,0,0,0,0,2,"RT @alicia_garcia3: ""That's why God made brownies. To replace boys.""",
9894,td,9922,0,0,0,0,2,A pharaohs nd his angry bird http://t.co/jMC2eR32Ka,
12681,td,12709,0,0,0,0,2,I don't want to deal with yesterday's trash! There's a reason it got thrown out in the first place,
19507,td,19535,0,0,0,0,2,RT @RedBone9922: These hoes ain't loyal &#128588;,
10306,td,10334,0,0,0,0,2,Ayo!! @theofficialeg10 unblock me so i ca tell you how garbage yo bitch ass playing....,
6344,td,6372,0,0,0,0,2,@LexiLuckerSykes some white bitch on Facebook lol,
6016,td,6044,0,0,0,0,2,@J_Logan And you know best about the bird moves...!!!,
15193,td,15221,0,0,0,0,2,Many people claiming slippery slope is now absolute are same ones who said slippery slope is an argument for the paranoid delusional. #tcot,
16429,td,16457,0,0,0,0,2,RT @1Smedia: When a hoe gets too friendly with Bae &#128545;&#128548;&#128127;&#128298; http://t.co/figgTHzk0L,
8084,td,8112,0,0,0,0,2,@brendacoyt_3 : ahah chill my bitch look better &#128514;&#128514;&#128514;&#128527;&#128076;,
25213,td,25241,0,0,0,0,2,Where would me life be without God and @levimitchell.....seriously I'd probably be living In a trash can haha!&#128514;,
3024,td,3052,0,0,0,0,2,Work - @tydollasign Gets me through those rough days hahaha #hoes,
3442,td,3470,0,0,0,0,2,&#128514;RT @1BaD_dOc: I hate when people get on my bad side cause I honestly don't like to act like a bitch,
10874,td,10902,0,0,0,0,2,Chase the pussy it's a sin. Falls in ya lap it's a blessing.,
15292,td,15320,0,0,0,0,2,Mississippi state fans are the best to just mock. It's so easy. Poor state. It's hard getting wins against top 25 opponents. #FailState,
11110,td,11138,0,0,0,0,2,Debating feminism with a gay professor uninformed girls and low IQ rednecks is not my idea of a fun Wednesday night,
19766,td,19794,0,0,0,0,2,RT @Slickem_hound Yall still getting y'all face beat igggggy + you still taking pics with a face full of pussy nut?Dawg yoi a slut!,
18755,td,18783,0,0,0,0,0,"RT @MANIAC3X: @larryx2010 @FloydMayweather not gonna happen the coward nigger gets lit up. He knows it. ""PAC has to sign to TMT"" but why di&#8230;",
21444,td,21472,0,0,0,0,2,RT @frankieboyle: You can ask yourself if you trust Clegg Cameron and Miliband or you can vote Yes and never think about the cunts ever a&#8230;,
3123,td,3151,0,0,0,0,2,#DegenerateArtist Ain't fuckin' AROUND with #Allahs #retard #crest&gt; I GOT BLESSED by Jesus and you are NOT NEXT you fake ass TEXT&gt;,
11171,td,11199,0,0,0,0,2,Dis bitch blowin me man fuck u,
5243,td,5271,0,0,0,0,2,@Cesar_K_Garcia text me niggah!,
21102,td,21130,0,0,0,0,2,RT @blangblangsich: What an inconsiderate bitch,
18476,td,18504,0,0,0,0,2,RT @KingRyin: RIP Robin Williams I'm gonna fuck the baddest bitch tonight for you bruh,
20039,td,20067,0,0,0,0,2,RT @ThatBoyAdo: @tonykivarkis @Atoma87 lmao y'all some fags http://t.co/MN0TF3dgo7,
20568,td,20596,0,0,0,0,2,"RT @YaboySkeete: ""A real man gonna keep it real with his bitches"" LMAOOOOO shut up I'm not tellin u about other women mind ur business",
22598,td,22626,0,0,0,0,2,"RT @therealelp: from @CNN tonight: "" N word or cracker...which is more offensive?"". probably the one you won't spell out you fucking hacks&#8230;",
6324,td,6352,0,0,0,0,2,@LeMochaMojito bitch bye.,
12086,td,12114,0,0,0,0,2,Happy Friday bitches #kimorablac http://t.co/SKpKf0fGNe,
1600,c,1620,0,0,0,0,2,AUNZ — LGBT killings highest on record in 2016 https://t.co/9eFzZJ2Upf,8.74857470354756E+017
21765,td,21793,0,0,0,0,2,RT @jballinbutts420: @Jamie_Caudillo you're retarded enough to be both. But atleast I have a date to bring you on for your birthday&#10084;&#65039;&#128535;,
7716,td,7744,0,0,0,0,2,@_BeautifulKeezy bitch I died when I read that.,
15921,td,15949,0,0,0,0,2,Now the bitch tryin to do vids too? Gurl sit cho ass down,
19353,td,19381,0,0,0,0,0,RT @Poochda63: I go to take the trash out and a darkskin nigga stole my damn garbage,
6926,td,6954,0,0,0,0,2,@RealFannyMagnet with pick up lines like you have...I bet you get so much pussy the numbers are in the negative.,
11023,td,11051,0,0,0,0,2,Da fuq ho,
16498,td,16526,0,0,0,0,2,RT @AH_Michael: 12 lava cakes bitches. #RTExtraLife,
24198,td,24226,0,0,0,0,2,These hoes ain't loyal RT @ArzySauced: @ItsNotHarold man thats the realest shirt i seen tonight. A chick with a flip phone robbed me,
21230,td,21258,0,0,0,0,2,RT @cpSqueak: each time I do it for ya I make that bad pussy behave,
